,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+17 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+17 Quarters
0,Cash & Equivalents,10.46,10.46,11.7,-,12.13,-,10.13,-,18.43,-,14.91,-,14.11,-,8.23,-,4.56,-,3.97,-,Upgrade
1,Cash & Short-Term Investments,10.46,10.46,11.7,-,12.13,10.13,10.13,-,18.43,14.91,14.91,-,14.11,8.23,8.23,-,4.56,3.97,3.97,-,Upgrade
2,Cash Growth,-13.81%,3.23%,15.48%,-,-34.15%,-32.07%,-32.07%,-,30.60%,81.31%,81.31%,-,209.25%,107.02%,107.02%,-,-52.64%,-37.31%,-37.31%,-,Upgrade
3,Accounts Receivable,48.77,48.77,54.78,-,60.83,-,125.94,-,105.47,-,129.76,-,105.95,-,114.8,-,88.47,-,84.08,-,Upgrade
4,Other Receivables,7.75,7.75,1.73,-,8.54,-,7.28,-,11.23,-,6.07,-,-,-,7.46,-,-,-,1.62,-,Upgrade
5,Receivables,56.51,56.51,56.51,-,69.37,-,133.22,-,116.7,-,135.83,-,105.95,-,122.26,-,88.47,-,85.7,-,Upgrade
6,Inventory,0.54,0.54,0.86,-,-,-,-,-,0.35,-,0.37,-,0.41,-,0.45,-,0.47,-,-,-,Upgrade
7,Prepaid Expenses,-,-,6.77,-,-,-,9.75,-,-,-,4.27,-,6.7,-,-,-,5.02,-,3.23,-,Upgrade
8,Other Current Assets,19.07,19.07,17.67,-,136.78,-,133.37,-,22.56,-,17.44,-,19.82,-,17.42,-,27,-,23.19,-,Upgrade
