,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+17 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+17 Quarters
0,Revenue,62.85,62.85,70.15,64.06,60.25,71.19,133.59,117.04,127.01,135.03,168.9,137.79,132.2,130.07,141.29,139,101.83,105.52,106.9,94.42,Upgrade
1,Revenue Growth (YoY),4.32%,-11.71%,-47.49%,-45.27%,-52.57%,-47.28%,-20.90%,-15.06%,-3.93%,3.82%,19.54%,-0.87%,29.83%,23.27%,32.17%,47.21%,1.79%,-4.90%,-8.31%,12.10%,Upgrade
2,Cost of Revenue,57.22,57.22,62.39,57.26,54.67,64.2,113.42,97.01,112.6,116.51,155.11,114.99,111.69,110.45,117.23,118.91,90.82,95.96,95.43,82.57,Upgrade
3,Gross Profit,5.63,5.63,7.77,6.8,5.58,6.98,20.18,20.02,14.41,18.53,13.79,22.81,20.51,19.62,24.07,20.09,11.01,9.56,11.47,11.85,Upgrade
4,"Selling, General & Admin",8.97,8.97,11.86,9.64,8.53,11.16,23.54,15.58,17.06,13.03,14.52,15.22,16.46,12.31,7.64,12.17,10.48,11.97,13.34,11.03,Upgrade
5,Other Operating Expenses,-0.21,-0.21,-1.27,0.3,-,-0.98,-0.27,-0.85,-1.91,-0,-6.78,-,-,-,-0.73,-,-,-,-0.06,-,Upgrade
6,Operating Expenses,8.77,8.77,11.97,9.93,8.63,10.18,24.85,14.74,15.22,13.11,8.99,15.72,17.15,12.67,12.77,16.64,11.96,11.97,15.99,11.03,Upgrade
7,Operating Income,-3.14,-3.14,-4.2,-3.14,-3.05,-3.2,-4.67,5.29,-0.81,5.42,4.8,7.09,3.36,6.95,11.3,3.45,-0.95,-2.42,-4.52,0.82,Upgrade
8,Interest Expense,-0.98,-0.98,-1.48,-1.26,-2.01,-2.14,-3.86,-1.63,-1.3,-1.19,-1.26,-1.36,-1.48,-1.29,-2.11,-1.31,-1.46,-1.5,-2.41,-1.41,Upgrade
9,Interest & Investment Income,-,-,-,0.25,-,0.79,-,0.72,0.73,0.72,0.74,0.72,0.72,0.72,-,0.83,0.83,0.82,3.8,-,Upgrade
