,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+16 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+16 Quarters
0,Cash & Equivalents,-,142.6,214.62,264.17,340.65,175.17,289.17,256.98,492.81,421.61,391.02,414.14,683.76,490.34,750.89,508.41,533.26,772.92,775.96,757.43,Upgrade
1,Trading Asset Securities,-,-,-,0.01,0.01,151.5,101.5,213.53,-,193.69,193.69,239.6,40.1,200,25,309,270,-,-,-,Upgrade
2,Cash & Short-Term Investments,142.6,142.6,214.62,264.18,340.65,326.67,390.67,470.51,492.81,615.29,584.7,653.74,723.86,690.34,775.89,817.41,803.26,772.92,775.96,757.43,Upgrade
3,Cash Growth,-58.14%,-56.35%,-45.06%,-43.85%,-30.87%,-46.91%,-33.18%,-28.03%,-31.92%,-10.87%,-24.64%,-20.02%,-9.88%,-10.68%,-0.01%,7.92%,3.51%,-1.52%,677.81%,612.29%,Upgrade
4,Accounts Receivable,-,661.25,587.62,567.2,623.79,466.32,382.27,380.92,410.73,305.77,271.99,228.7,260.45,218.53,187.68,177.45,218.88,177.86,147.83,176.07,Upgrade
5,Other Receivables,-,4.18,3.56,3.8,1.98,3.11,3.47,4.67,4.24,20.09,18.91,23.81,20.78,22.27,19.49,2.04,1.4,1.8,1.61,2.66,Upgrade
6,Receivables,-,665.43,591.18,571,625.77,469.43,385.74,385.59,414.97,325.85,290.9,252.51,281.23,240.8,207.17,179.49,220.28,179.65,149.44,178.73,Upgrade
7,Inventory,-,42.66,147.07,76.51,51.73,51.53,35.44,31.28,32.17,84.65,49.12,62.07,36.73,42.35,27.97,30.36,29.41,13.8,15.54,25.29,Upgrade
8,Prepaid Expenses,-,-,-,-,2.54,-,-,-,5.18,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,Other Current Assets,-,133.23,98.21,192.97,70.96,52.21,78.47,59.94,43.07,63.96,40.26,48.58,33.81,35.72,48.07,34.3,33.75,8.42,11.17,13.03,Upgrade
10,Total Current Assets,-,983.92,1051,1105,1092,899.83,890.32,947.32,988.2,1090,964.99,1017,1076,1009,1059,1062,1087,974.81,952.11,974.48,Upgrade
11,"Property, Plant & Equipment",-,343.36,349.69,345.5,343.34,296.73,284.93,289.84,292.21,51.05,53.98,56.05,58.96,51.25,52.69,54.76,39.75,40.23,40.74,40.09,Upgrade
12,Long-Term Investments,-,155.95,155.95,155.95,155.95,146.99,197.2,134.95,134.95,136.61,125.11,101.31,86.31,72.38,0.18,0.18,0.18,0.11,0.11,-,Upgrade
13,Goodwill,-,-,-,-,-,-,-,-,-,-,-,-,-,1.88,1.88,1.88,1.88,1.88,1.88,1.88,Upgrade
14,Other Intangible Assets,-,14.38,14.97,11.53,12.02,12.51,12.98,13.41,13.84,14.33,14.8,14.07,10.73,7.78,8.06,8.34,8.62,8.9,8.76,5.21,Upgrade
15,Long-Term Deferred Tax Assets,-,20.43,19.83,16.83,15.23,11.62,11.28,10.7,9.19,7.45,7.05,5.17,5.48,7.43,6.72,6.71,7.93,5.98,4.9,4.33,Upgrade
16,Other Long-Term Assets,-,-,-,-,-,50.21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
17,Total Assets,-,1518,1592,1634,1618,1418,1397,1396,1438,1299,1166,1193,1237,1150,1129,1133,1145,1032,1008,1026,Upgrade
18,Accounts Payable,-,49.9,66.14,70.99,93.04,37.3,25.42,37.34,26.87,29.98,30.64,24.66,27.78,12.07,14.13,18.83,34.6,7.88,6.02,16.99,Upgrade
19,Accrued Expenses,-,11.72,17.65,11.87,25.54,8.36,27.5,9.76,20.47,9.95,12.84,9.11,41.01,5.51,7.73,4.92,29.45,3.49,4.02,3.6,Upgrade
20,Short-Term Debt,-,167.51,191.51,196.51,111.91,180.25,170.25,168.14,171,55.29,57.59,78.13,63.13,66.27,67.05,62.05,42.08,28.08,16.15,6.15,Upgrade
21,Current Portion of Long-Term Debt,-,11.33,7.7,19.4,7.27,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
22,Current Portion of Leases,-,-,3.27,-,6.4,4.65,6.24,4.57,3.56,2.06,3.7,3.41,4.56,4.54,4.54,-,-,-,-,-,Upgrade
23,Current Income Taxes Payable,-,5.6,1.07,8.88,10.33,7.13,0.07,2.38,2.7,6.18,0.99,2.82,2.54,4.96,3.04,4.4,7.89,4.45,0.43,-1.75,Upgrade
24,Current Unearned Revenue,-,0.31,3.96,3.89,3.62,0.61,0.66,0.91,0.84,2.54,4.53,1.11,1.43,1.23,1.54,0.89,6.59,0.98,1,0.71,Upgrade
25,Other Current Liabilities,-,2.06,3.3,4.23,3.45,3.92,2.56,2.39,2.21,5.86,4.24,3.39,4.21,1.87,2.58,1.87,1.78,0.35,1.43,0.95,Upgrade
26,Total Current Liabilities,-,248.42,294.62,315.77,261.56,242.2,232.69,225.47,227.66,111.85,114.53,122.63,144.66,96.45,100.61,92.96,122.39,45.22,29.06,26.65,Upgrade
27,Long-Term Debt,-,112,112.5,109.5,116.5,30,30,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
