,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+16 Quarters
,Period Ending,"Mar '25 Mar 12, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+16 Quarters
0,Market Capitalization,4569,3005,2627,2058,2221,2759,2439,2716,3420,2434,2185,2578,2661,3184,2475,2855,2415,3064,4302,4991,4505,Upgrade
1,Market Cap Growth,8.93%,8.93%,7.72%,-24.22%,-35.05%,13.32%,11.65%,5.35%,28.54%,-23.54%,-11.72%,-9.71%,10.19%,3.92%,-42.47%,-42.79%,-46.40%,-41.89%,-33.03%,-,-,Upgrade
2,Enterprise Value,4726,3162,2740,2130,2110,2647,2254,2421,2862,1877,1662,2007,2049,2573,1780,2116,1671,2320,3543,4241,3738,Upgrade
3,Last Close Price,59.45,39.10,34.34,26.84,28.97,36.08,31.90,35.52,44.84,31.92,30.35,35.82,36.82,44.06,34.32,39.60,33.31,42.26,59.34,68.85,61.85,Upgrade
4,PE Ratio,-,-,-,-,-,234.11,-52.37,-,-,-287.69,297.92,-,-,44.10,35.69,55.41,48.19,68.89,71.69,82.27,-,Upgrade
5,Forward PE,59.45,19.74,19.74,19.74,19.74,19.74,19.74,19.74,19.74,19.74,19.74,19.74,19.74,19.74,19.74,19.74,19.74,26.58,39.74,49.31,47.33,Upgrade
6,PS Ratio,6.13,4.04,4.61,3.47,4.02,5.03,5.06,5.91,7.51,5.33,4.94,6.15,6.65,8.13,7.45,9.12,8.53,11.66,17.11,20.55,18.53,Upgrade
7,PB Ratio,3.96,2.60,2.27,1.74,1.84,2.23,2.13,2.40,2.93,2.02,1.84,2.45,2.49,2.92,2.37,2.80,2.35,3.00,4.36,5.10,4.51,Upgrade
8,P/TBV Ratio,2.65,2.65,2.32,1.78,1.87,2.27,2.16,2.43,2.97,2.04,1.86,2.49,2.52,2.95,2.39,2.83,2.38,3.03,4.42,5.16,4.55,Upgrade
9,P/FCF Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,-675.21,-,-,-,5265.60,-,171.30,-,Upgrade
10,P/OCF Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,166.35,-,-,-,245.50,-,115.25,-,Upgrade
11,EV/Sales Ratio,6.35,4.25,4.80,3.60,3.81,4.83,4.68,5.27,6.28,4.11,3.76,4.79,5.12,6.57,5.36,6.76,5.90,8.83,14.09,17.46,15.38,Upgrade
12,EV/EBITDA Ratio,-,-,-,-,-,65.93,-59.71,-,-,-263.07,-,-,-,33.98,27.93,41.39,36.22,64.38,61.14,72.52,-,Upgrade
13,EV/EBIT Ratio,-,-,-,-,-,105.46,-43.75,-,-,-116.45,-,-,-,36.52,30.30,45.25,39.67,71.07,64.22,-,-,Upgrade
14,EV/FCF Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,-545.57,-,-,-,3987.28,-,145.54,-,Upgrade
15,Debt / Equity Ratio,0.25,0.25,0.25,0.27,0.27,0.20,0.19,0.18,0.15,0.15,0.05,0.06,0.08,0.06,0.07,0.08,0.07,0.04,0.03,0.02,0.01,Upgrade
16,Debt / EBITDA Ratio,-,-,-,-,-,0.57,3.40,-,-,1.79,-,-,-,0.36,0.99,3.45,2.76,0.34,0.97,4.92,-,Upgrade
17,Debt / FCF Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,-14.59,-,-,-,72.32,-,0.55,-,Upgrade
18,Asset Turnover,-,0.27,0.33,0.14,0.72,0.36,0.27,0.15,0.60,0.34,0.31,0.17,0.64,0.29,0.26,0.15,0.49,0.25,0.17,0.09,Upgrade,
19,Inventory Turnover,-,-,1.86,1.85,1.31,8.25,3.95,3.89,2.99,6.59,2.12,3.12,2.08,7.80,3.15,4.08,2.68,9.01,6.39,3.37,1.12,Upgrade
20,Quick Ratio,-,-,3.25,2.74,2.64,3.69,3.29,3.34,3.80,3.99,8.41,7.65,7.39,6.95,9.65,9.77,10.72,8.36,21.06,31.84,35.13,Upgrade
21,Current Ratio,-,-,3.96,3.57,3.50,4.17,3.72,3.83,4.20,4.34,9.74,8.43,8.29,7.44,10.46,10.53,11.42,8.88,21.56,32.76,36.57,Upgrade
22,Return on Equity (ROE),-10.07%,-7.89%,-9.13%,-12.15%,31.59%,3.90%,-12.41%,-15.77%,7.96%,0.49%,-3.98%,-8.39%,14.38%,9.51%,1.59%,1.51%,14.46%,2.88%,1.28%,-0.78%,Upgrade,
23,Return on Assets (ROA),-,-3.05%,-4.48%,-5.80%,15.90%,2.26%,-6.37%,-8.57%,3.64%,-0.86%,-1.74%,-4.85%,8.73%,4.09%,0.98%,1.25%,6.89%,1.64%,-0.06%,-0.91%,Upgrade,
24,Return on Capital (ROIC),-6.57%,-3.22%,-4.77%,-6.25%,17.01%,2.36%,-6.64%,-8.91%,3.79%,-0.90%,-1.81%,-5.10%,9.13%,4.19%,1.00%,1.31%,7.21%,1.66%,-0.06%,-0.94%,Upgrade,
25,Return on Capital Employed (ROCE),-,-,-,-,-,1.85%,-4.38%,-,-,-1.33%,-,-,-,6.45%,5.58%,4.55%,4.05%,3.19%,5.59%,-,-,Upgrade
26,Earnings Yield,-2.55%,-3.88%,0.00%,1.48%,1.04%,0.43%,-1.91%,-2.06%,-0.95%,-0.35%,0.34%,1.20%,1.72%,2.27%,2.80%,1.80%,2.07%,1.45%,1.39%,1.22%,1.60%,Upgrade
27,FCF Yield,-,-10.93%,-15.43%,-14.98%,-7.01%,-15.54%,-14.54%,-10.56%,-16.79%,-5.73%,-1.92%,-2.59%,-0.15%,-1.98%,-1.86%,0.52%,0.02%,0.20%,0.58%,0.13%,Upgrade,
28,Dividend Yield,0.08%,-,-,-,-,0.14%,-,-,-,-,-,-,-,0.32%,-,-,-,0.51%,-,-,-,Upgrade
29,Payout Ratio,0.00%,-,-,-,-,8.76%,-,-,-,5.10%,168.53%,-,-,1.29%,-,542.76%,11.41%,-,5.57%,687.31%,-,Upgrade
30,Buyback Yield / Dilution,2.42%,9.69%,-0.01%,-0.91%,-0.09%,-31.80%,-1.20%,-8.37%,-6.32%,8.95%,-157.69%,35.21%,6.12%,-3.30%,60.38%,-35.46%,-20.35%,2.04%,-34.20%,-27.63%,-40.80%,Upgrade
31,Total Shareholder Return,2.50%,9.69%,-0.01%,-0.91%,-0.09%,-31.66%,-1.20%,-8.37%,-6.32%,8.95%,-157.69%,35.21%,6.12%,-2.97%,60.38%,-35.46%,-20.35%,2.55%,-34.20%,-27.63%,-40.80%,Upgrade
