,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,29.32,162.3,33.27,8.36,15.42,14.62,19,36.46,28.1,23.68,Upgrade
1,Short-Term Investments,1.86,2.64,1.01,0.86,0.67,0.65,3.93,0.81,0.52,0.71,Upgrade
2,Cash & Short-Term Investments,31.18,164.94,34.28,9.21,16.09,15.27,22.93,37.27,28.62,24.39,Upgrade
3,Cash Growth,-9.04%,1690.12%,113.05%,-39.66%,-29.84%,-59.03%,-19.87%,52.79%,-47.20%,-51.60%,Upgrade
4,Accounts Receivable,10,3.76,4.57,3.96,6.89,6.77,8.13,10.7,8.12,8.88,Upgrade
5,Other Receivables,1.29,1.33,2.34,1.72,10.63,21.33,2.97,31.18,32.7,30.35,Upgrade
6,Receivables,11.29,5.09,6.91,5.68,17.52,28.1,11.11,41.88,40.82,39.23,Upgrade
7,Inventory,58.87,56.39,52.13,41.65,56.29,51.47,52.13,56.06,55.61,77.25,Upgrade
8,Other Current Assets,20.61,41.08,33.64,44.38,28.8,36.34,31.2,36.86,48.29,66.97,Upgrade
9,Total Current Assets,121.95,267.51,126.96,100.92,118.7,131.17,117.37,172.07,173.33,207.84,Upgrade
10,"Property, Plant & Equipment",12.32,21.97,8.32,103.17,174.45,194.6,178.21,190.14,210.69,226.86,Upgrade
11,Long-Term Investments,-,-,-,0.6,0.6,0.6,0.6,0.6,0.6,0.6,Upgrade
12,Other Intangible Assets,-,-,-,0.72,0.96,1.04,1.11,1.19,1.26,1.34,Upgrade
13,Other Long-Term Assets,-,24.19,24.98,33.04,32.6,33.06,50.16,50.67,38.68,39.02,Upgrade
14,Total Assets,134.27,313.66,160.26,238.44,327.31,360.47,347.45,414.66,424.56,475.66,Upgrade
