,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+10 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+10 Quarters
0,Cash & Equivalents,13.84,13.84,12.24,-,8.92,-,12.84,-,19.9,-,29.87,-,39.7,-,48.21,-,52.1,-,43.59,-,Upgrade
1,Short-Term Investments,0.04,0.04,0.04,-,0.04,-,0.04,-,0.04,-,0.04,-,0.04,-,0.04,-,0.04,-,0.04,-,Upgrade
2,Cash & Short-Term Investments,13.88,13.88,12.28,8.96,8.96,12.89,12.89,-,19.95,29.91,29.91,-,39.74,48.25,48.25,-,52.14,43.63,43.63,-,Upgrade
3,Cash Growth,54.90%,7.73%,-4.67%,-,-55.07%,-56.93%,-56.93%,-,-49.81%,-38.00%,-38.00%,-,-23.79%,10.57%,10.57%,-,51.44%,-8.23%,-8.23%,-,Upgrade
4,Accounts Receivable,0.84,0.84,7.63,-,2.35,-,2.31,-,0.57,-,0.65,-,0.53,-,0.98,-,5.63,-,18.82,-,Upgrade
5,Other Receivables,0.21,0.21,0.17,-,0.06,-,0.06,-,0.07,-,0.06,-,0.17,-,0.15,-,0.37,-,0.9,-,Upgrade
6,Receivables,1.05,1.05,7.79,-,2.41,-,2.38,-,0.64,-,0.7,-,0.7,-,1.13,-,6,-,19.72,-,Upgrade
7,Inventory,3.91,3.91,3.57,-,2.23,-,2.62,-,3.83,-,4.48,-,6.92,-,8.47,-,17.01,-,7.31,-,Upgrade
8,Prepaid Expenses,0.59,0.59,1.43,-,0.4,-,0.38,-,0.38,-,0.73,-,0.47,-,0.87,-,0.52,-,0.62,-,Upgrade
