,Fiscal Quarter,Current,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+10 Quarters
,Period Ending,"Mar '25 Mar 10, 2025","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+10 Quarters
0,Market Capitalization,46,43,51,44,42,28,31,27,35,50,44,43,47,38,42,48,49,58,56,66,65,Upgrade
1,Market Cap Growth,53.57%,53.57%,64.52%,62.96%,20.00%,-44.00%,-29.55%,-37.21%,-25.53%,31.58%,4.76%,-10.42%,-4.08%,-34.48%,-25.00%,-27.27%,-24.62%,-34.83%,-69.89%,-49.62%,-43.48%,Upgrade
2,Enterprise Value,36,36,44,36,34,16,19,9,17,22,16,5,9,-8,-4,-1,-0,18,16,35,34,Upgrade
3,Last Close Price,0.05,0.04,0.05,0.04,0.04,0.03,0.03,0.03,0.04,0.05,0.04,0.04,0.05,0.04,0.04,0.05,0.05,0.06,0.06,0.07,0.07,Upgrade
4,PE Ratio,10.09,-,-,-22.76,-4.93,-,-,-,-,-,-,-,-,-,-,-,-2.05,-,-,-,3.30,Upgrade
5,PS Ratio,1.10,1.03,1.35,1.48,1.99,1.81,2.83,2.57,5.73,6.83,6.34,5.63,6.83,1.20,1.05,1.19,0.72,0.81,0.73,0.81,0.53,Upgrade
6,PB Ratio,2.93,2.74,3.25,2.69,3.77,2.51,1.70,1.48,-,2.15,1.33,1.30,-,0.81,0.75,0.86,-,0.98,0.64,0.75,-,Upgrade
7,P/TBV Ratio,2.74,2.74,3.25,2.69,3.77,2.51,1.70,1.48,-,2.15,1.33,1.30,-,0.81,0.75,0.86,-,0.98,0.64,0.75,-,Upgrade
8,P/FCF Ratio,6.02,15.85,37.61,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,P/OCF Ratio,5.51,15.35,36.42,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,EV/Sales Ratio,0.86,0.85,1.15,1.21,1.61,1.04,1.75,0.86,2.78,3.07,2.37,0.65,1.30,-,-,-,-,0.25,0.21,0.43,0.28,Upgrade
11,EV/EBITDA Ratio,5.25,-,-,-18.63,-3.87,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-12.76,1.49,Upgrade
12,EV/EBIT Ratio,9.56,-,-,-14.28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.60,Upgrade
13,EV/FCF Ratio,4.74,13.09,32.08,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Debt / Equity Ratio,0.26,0.26,0.26,0.29,0.09,0.09,0.06,0.06,-,0.08,0.07,0.07,-,0.04,0.04,0.04,-,0.05,0.04,0.04,-,Upgrade
15,Debt / EBITDA Ratio,0.59,4.51,4.51,0.25,1.79,-,-,-,-,-,-,-,-,-,-,0.04,-,-,-,2.39,-,Upgrade
16,Debt / FCF Ratio,0.53,1.50,3.01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
17,Asset Turnover,1.37,1.23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
18,Inventory Turnover,6.69,5.37,5.62,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
19,Quick Ratio,1.40,1.40,1.40,1.24,-,1.15,-,2.16,-,2.31,-,3.34,-,5.49,-,5.12,-,2.71,-,2.87,-,Upgrade
20,Current Ratio,2.15,2.15,2.15,1.78,-,1.83,-,3.15,-,3.24,-,4.33,-,6.98,-,6.56,-,3.52,-,3.83,-,Upgrade
21,Return on Equity (ROE),-8.14%,-7.98%,151.00%,0.44%,-91.39%,-82.58%,-,-,-78.14%,-51.68%,-,-,-39.33%,-30.96%,-,-,-135.07%,-18.55%,-,-,Upgrade,
22,Return on Assets (ROA),-3.87%,-3.45%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
23,Return on Capital (ROIC),-5.68%,-5.49%,70.64%,-0.14%,-53.73%,-49.54%,-,-,-45.46%,-29.73%,-,-,-23.58%,-18.47%,-,-,-8.20%,-12.71%,-,-,Upgrade,
24,Return on Capital Employed (ROCE),20.64%,-,-,-12.72%,-,-,-,-,-,-,-,-,-,-,-,-17.99%,-,-,-,-,-,Upgrade
25,Earnings Yield,9.91%,10.60%,2.98%,-4.39%,-20.30%,-43.26%,-45.96%,-54.60%,-66.87%,-46.88%,-52.27%,-53.67%,-45.83%,-32.82%,-76.88%,-66.73%,-48.76%,-45.74%,-9.31%,-4.61%,30.27%,Upgrade
26,FCF Yield,16.60%,6.31%,2.66%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
