,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Cash & Equivalents,-,3929,3290,3364,3115,3032,3146,2764,3313,2462,2838,2452,2250,1977,1923,1838,1771,1849,1223,1138,Upgrade
1,Cash & Short-Term Investments,3929,3929,3290,3364,3115,3032,3146,2764,3313,2462,2838,2452,2250,1977,1923,1838,1771,1849,1223,1138,Upgrade
2,Cash Growth,26.13%,29.59%,4.59%,21.70%,-5.98%,23.13%,10.86%,12.72%,47.24%,24.57%,47.58%,33.42%,27.03%,6.89%,57.20%,61.43%,19.34%,25.08%,-22.50%,3.05%,Upgrade
3,Accounts Receivable,-,3459,3997,2824,3262,4604,4015,3572,3474,3773,3748,2887,3144,2830,2389,2760,2921,2668,2807,2692,Upgrade
4,Other Receivables,-,464.81,601.54,569.39,679.6,505.67,475.39,492.74,413.64,223.5,205.5,217.02,246.29,68.86,84.6,79.1,76.22,126.38,112.8,120.53,Upgrade
5,Receivables,-,3924,4599,3394,3941,5110,4490,4065,3887,3997,3954,3104,3390,2898,2473,2839,2997,2794,2920,2812,Upgrade
6,Inventory,-,298.54,160.71,957.27,95.91,439.59,162.95,180.13,151.93,196.9,132.51,177.71,150.2,476.7,160.8,383.18,615.44,134.04,111.02,126.86,Upgrade
7,Prepaid Expenses,-,-,-,-,-,-,4.96,-,-,-,-,-,-,-,0.27,-,0.27,-,-,-,Upgrade
8,Other Current Assets,-,1625,1485,1700,1898,1727,1661,1371,921.52,1013,976.13,797.74,685.27,992.79,1571,1293,953.52,1185,1111,766.4,Upgrade
9,Total Current Assets,-,9777,9535,9415,9050,10308,9465,8380,8274,7669,7900,6532,6476,6345,6128,6353,6337,5963,5365,4844,Upgrade
10,"Property, Plant & Equipment",-,3986,3891,3683,2732,1112,1082,1045,1036,971.15,838.78,724.94,749.97,179.2,167.33,172.32,162.21,164.24,166.76,174.47,Upgrade
11,Long-Term Investments,-,732.54,736.75,716.57,699.26,674.64,662.28,661.77,578.37,558.11,532.6,511.39,495.44,476.4,458.45,439.25,431.15,425.69,422.81,415.03,Upgrade
12,Other Intangible Assets,-,624.44,627.47,629.83,631.51,365.95,366.29,368.79,375.45,363.08,364.09,367.34,367.46,204.62,134,137.61,136.85,138.41,140.41,142.8,Upgrade
13,Long-Term Accounts Receivable,-,-,52.66,-,-,-,-,-,-,-,29.97,-,-,-,-,-,-,-,-,-,Upgrade
14,Long-Term Deferred Tax Assets,-,123.65,134.78,125.01,135.9,111.23,111.3,115.68,117.07,110.39,122.78,118.16,118.76,106.7,103.2,102.09,103.79,98.53,92.23,91.1,Upgrade
15,Long-Term Deferred Charges,-,13.7,14.97,18.11,18.28,15.22,15.36,13.93,13.82,14.91,14.69,15.71,14.82,8.16,6.01,6.44,6.87,3.54,0.8,1.03,Upgrade
16,Other Long-Term Assets,-,1155,1057,1072,1069,1335,1340,1340,1353,1693,1672,1688,1700,1350,1343,958.79,956.35,913.03,892.3,853.85,Upgrade
