,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Cash & Equivalents,167.67,217.43,237.99,243.02,252.96,285.42,353.1,275.05,329.42,232.2,Upgrade
1,Short-Term Investments,0.2,0.2,0.2,8.76,0.2,0.2,0.2,0.2,0.2,0.2,Upgrade
2,Cash & Short-Term Investments,167.87,217.63,238.19,251.78,253.16,285.62,353.3,275.25,329.63,232.4,Upgrade
3,Cash Growth,-29.52%,-13.56%,-5.91%,-11.85%,-28.34%,3.77%,7.18%,18.44%,59.28%,-12.61%,Upgrade
4,Accounts Receivable,252.57,172.34,205.74,172.87,222.67,172.46,258.32,179.67,292.48,154.52,Upgrade
5,Other Receivables,-,0.05,-,0.09,0.12,2.6,3.99,3.99,0.75,1.15,Upgrade
6,Receivables,252.57,172.39,205.74,172.96,222.79,175.06,262.31,183.66,293.22,155.68,Upgrade
7,Inventory,84.12,76.19,58.4,86.87,67.57,115.33,124.93,104.14,88.22,107.09,Upgrade
8,Prepaid Expenses,30.83,25.2,22.14,22.14,22.14,28.74,30.52,29.67,21.82,21.46,Upgrade
9,Total Current Assets,535.39,491.41,524.48,533.75,565.66,604.76,771.06,592.72,732.89,516.62,Upgrade
10,"Property, Plant & Equipment",359.55,358.06,342.66,374.11,350.7,386.95,392.63,366.43,326.65,322.53,Upgrade
11,Long-Term Investments,13.41,13.28,13.16,13.26,13.66,10.01,9.86,9.84,9.35,14.75,Upgrade
12,Long-Term Deferred Tax Assets,10.59,10.52,11.86,11.91,11.11,11.17,1.78,1.77,1.64,1.6,Upgrade
