,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+16 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+16 Quarters
0,Operating Revenue,561.93,559.5,437.06,548.52,495.91,456.2,397.52,474.2,387.2,377.95,335.01,365.73,346.36,334.09,462.61,512.3,611.44,540.07,338.5,296.62,Upgrade
1,Other Revenue,-8.45,8.45,-,16.78,-7.87,7.87,-,15.06,-5.73,5.73,-,10.67,-3.87,3.87,-,7.63,-3.39,3.39,-,5.49,Upgrade
2,Revenue,553.48,567.94,437.06,565.3,488.04,464.07,397.52,489.26,381.47,383.68,335.01,376.4,342.48,337.96,462.61,519.93,608.05,543.46,338.5,302.11,Upgrade
3,Revenue Growth (YoY),13.41%,22.38%,9.95%,15.54%,27.94%,20.95%,18.66%,29.98%,11.38%,13.53%,-27.58%,-27.61%,-43.67%,-37.81%,36.67%,72.10%,112.90%,107.54%,36.24%,13.49%,Upgrade
4,Cost of Revenue,466.75,491.99,371.32,485.54,388.5,398.82,332.6,418.41,328.8,341.71,280.49,333.92,260.1,249.66,329.28,421.41,359.13,321.89,219.47,219.15,Upgrade
5,Gross Profit,86.73,75.95,65.74,79.76,99.54,65.25,64.93,70.85,52.67,41.97,54.52,42.48,82.39,88.3,133.33,98.53,248.91,221.57,119.03,82.96,Upgrade
6,"Selling, General & Admin",28.32,28.57,32.27,30.75,34.3,26.81,28.43,16.42,29.78,25.81,25.95,38.97,35.41,40.25,34.45,-10.65,51.69,74.6,18.94,46.01,Upgrade
7,Research & Development,21.37,19.03,15.41,23.64,24.88,17.72,15.29,18.96,14.61,17.13,12.13,16.98,10.87,12.59,17.87,17.65,21.69,19.79,9.22,15.27,Upgrade
8,Other Operating Expenses,-4.16,8.48,-1.24,1.47,1.55,0.65,1.02,12.63,-1.47,-2.63,0.36,13.49,1.26,-2.5,-0.85,7.51,1.22,1.92,1.49,6.09,Upgrade
9,Operating Expenses,44.06,57.71,46.02,52.55,58.61,49.27,46.04,52.48,41.9,42.5,39.49,70.2,48.59,48.15,51.78,13.4,73.89,101.45,29.64,66.72,Upgrade
10,Operating Income,42.67,18.24,19.72,27.21,40.93,15.98,18.89,18.37,10.77,-0.52,15.04,-27.72,33.8,40.15,81.54,85.13,175.02,120.13,89.39,16.23,Upgrade
11,Interest Expense,-,-,-,-,-0.13,-0.08,-0.1,-0.34,-0.6,-0.87,-0.98,-1.2,-1.02,-1.14,-1,-0,-0.65,-2.23,-1.42,-1.31,Upgrade
