,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,322.25,390.49,384.23,595.24,554.52,849.1,536.01,665.45,522,731.82,Upgrade
1,Revenue Growth (YoY),-16.13%,-34.40%,-30.71%,-29.90%,3.45%,27.60%,2.68%,-9.07%,9.09%,14.89%,Upgrade
2,Cost of Revenue,253.69,275.74,274.7,418.1,426.09,653.81,434.21,520.92,426.36,551.33,Upgrade
3,Gross Profit,68.56,114.75,109.53,177.15,128.44,195.3,101.8,144.53,95.63,180.5,Upgrade
4,"Selling, General & Admin",55.85,65.4,63.93,71.59,76.27,82.03,68.29,70.1,60.74,77.42,Upgrade
5,Research & Development,8.69,12.16,17.51,26.65,20.28,23.25,13.15,-,-,-,Upgrade
6,Operating Expenses,64.49,77.53,81.36,98.49,95.64,106.94,81.44,70.1,60.74,77.42,Upgrade
7,Operating Income,4.07,37.23,28.18,78.65,32.8,88.36,20.36,74.43,34.9,103.08,Upgrade
8,Interest Expense,-1.57,-1.99,-2.28,-2.37,-3.41,-3.07,-1.66,-1.84,-2.45,-1.3,Upgrade
9,Interest & Investment Income,5.19,3.64,0.96,0.59,0.14,0.2,0.1,0.28,0.14,0.36,Upgrade
10,Currency Exchange Gain (Loss),2.85,-3.16,4,0.35,0.09,-3.14,-1.19,-16.99,0.13,2.75,Upgrade
11,Other Non Operating Income (Expenses),2.64,3.86,2.26,12.66,5.13,2.7,5.73,13.53,5.58,3.29,Upgrade
12,EBT Excluding Unusual Items,13.18,39.58,33.12,89.89,34.75,85.05,23.34,69.4,38.29,108.18,Upgrade
13,Gain (Loss) on Sale of Assets,-0.59,-0.18,-0.66,-0.69,-0.5,-0.64,-1.59,-0.17,-0.17,-0.3,Upgrade
14,Other Unusual Items,-,-0.72,-0.19,-6,9.42,-0.36,-,-4.4,6.67,-,Upgrade
15,Pretax Income,12.58,38.67,32.26,83.2,43.67,84.05,21.75,64.84,44.79,107.88,Upgrade
16,Income Tax Expense,3.33,2.96,4.25,7.53,6.94,6.19,5.19,3.98,9.56,22.82,Upgrade
17,Net Income,9.26,35.71,28.01,75.67,36.72,77.85,16.57,60.85,35.23,85.06,Upgrade
18,Net Income to Common,9.26,35.71,28.01,75.67,36.72,77.85,16.57,60.85,35.23,85.06,Upgrade
19,Net Income Growth,-66.96%,-52.81%,-23.72%,-2.80%,121.70%,27.94%,-52.98%,-28.46%,-33.94%,-6.83%,Upgrade
20,Shares Outstanding (Basic),600,600,600,600,600,600,600,600,600,600,Upgrade
21,Shares Outstanding (Diluted),600,600,600,600,600,600,600,600,600,600,Upgrade
22,EPS (Basic),0.02,0.06,0.05,0.13,0.06,0.13,0.03,0.10,0.06,0.14,Upgrade
23,EPS (Diluted),0.02,0.06,0.05,0.13,0.06,0.13,0.03,0.10,0.06,0.14,Upgrade
24,EPS Growth,-66.96%,-52.81%,-23.72%,-2.80%,121.70%,27.94%,-52.98%,-28.46%,-33.94%,-6.83%,Upgrade
25,Free Cash Flow,-19.42,97.17,59.23,64.45,179.12,-48.86,-78.27,70.34,14.2,-29.84,Upgrade
26,Free Cash Flow Per Share,-0.03,0.16,0.10,0.11,0.30,-0.08,-0.13,0.12,0.02,-0.05,Upgrade
27,Dividend Per Share,0.005,0.020,0.015,0.050,0.010,0.030,0.005,-,-,0.025,Upgrade
28,Dividend Growth,-66.67%,-60.00%,50.00%,66.67%,100.00%,-,-,-,-,-64.69%,Upgrade
29,Operating Margin,1.26%,9.53%,7.33%,13.21%,5.92%,10.41%,3.80%,11.18%,6.68%,14.08%,Upgrade
30,Profit Margin,2.87%,9.15%,7.29%,12.71%,6.62%,9.17%,3.09%,9.14%,6.75%,11.62%,Upgrade
31,Free Cash Flow Margin,-6.02%,24.88%,15.42%,10.83%,32.30%,-5.75%,-14.60%,10.57%,2.72%,-4.08%,Upgrade
32,EBITDA,29.99,62.68,58.06,112.69,63.86,119.43,49.62,102.42,60.74,124.11,Upgrade
33,D&A For EBITDA,25.92,25.45,29.89,34.03,31.06,31.07,29.26,28,25.85,21.04,Upgrade
34,EBIT,4.07,37.23,28.18,78.65,32.8,88.36,20.36,74.43,34.9,103.08,Upgrade
