,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,247.68,231.27,246.86,270.79,238.92,207,161.64,174.64,167.9,137.29,Upgrade
1,Short-Term Investments,35.14,85.9,-,-,-,-,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,282.82,317.16,246.86,270.79,238.92,207,161.64,174.64,167.9,137.29,Upgrade
3,Cash Growth,14.57%,17.12%,3.32%,30.82%,47.81%,18.53%,-3.73%,27.20%,2.68%,-42.67%,Upgrade
4,Accounts Receivable,165.63,157.37,217.52,274.58,245.65,490.46,229.53,251.95,181.24,264.09,Upgrade
5,Other Receivables,21.65,22.32,24.79,21.87,31.17,70.76,41.41,46.39,36.03,39.44,Upgrade
6,Receivables,187.28,179.69,242.31,296.44,276.82,561.22,270.94,298.34,217.27,303.53,Upgrade
7,Inventory,68.85,60.36,62.97,92.31,138.2,134.67,145.45,118.08,111.92,133.35,Upgrade
8,Prepaid Expenses,4.05,4.58,4.44,5.59,4.89,8.03,8.64,8.81,-,8.25,Upgrade
9,Other Current Assets,0.33,0.34,0.67,1.05,1.09,-,0.11,0.44,-,0.13,Upgrade
10,Total Current Assets,543.34,562.13,557.26,666.19,659.91,910.92,586.78,600.3,497.09,582.54,Upgrade
11,"Property, Plant & Equipment",547.97,570.82,560.17,590.15,604.15,650.29,637.29,590.06,535.42,484.11,Upgrade
12,Other Long-Term Assets,62.6,59.86,64.16,59.7,67.54,48.88,52.33,43.51,38.24,44.13,Upgrade
13,Total Assets,1154,1193,1182,1316,1332,1610,1276,1234,1071,1111,Upgrade
14,Accounts Payable,86.37,85.78,88.41,110.62,138.58,251.63,134.68,193.76,103.85,173.14,Upgrade
15,Accrued Expenses,27.11,34.34,39.05,55.66,53.39,66.34,43.59,43.76,34.66,52.97,Upgrade
16,Short-Term Debt,46.03,50.03,70.47,118.29,116.44,258.23,156.11,72.49,120.28,70.49,Upgrade
17,Current Portion of Leases,2.2,2.09,2.12,1.41,3.96,5.2,5,0.34,1.17,1.44,Upgrade
18,Current Income Taxes Payable,0.29,1.79,6.27,5.45,13.96,8.74,1.87,6.66,12.27,33.54,Upgrade
19,Other Current Liabilities,6.84,6.83,4.59,9.98,25.75,14.41,19.53,14.11,29.02,15.49,Upgrade
20,Total Current Liabilities,168.83,180.86,210.9,301.4,352.07,604.55,360.77,331.13,301.25,347.06,Upgrade
21,Long-Term Leases,2.5,3.24,4.14,2.71,2.84,4.44,6.96,2.88,2.69,3.28,Upgrade
22,Total Liabilities,171.32,184.1,215.03,304.11,354.91,608.99,367.73,334.01,303.95,350.34,Upgrade
23,Common Stock,60,60,60,60,60,60,60,50,50,50,Upgrade
24,Additional Paid-In Capital,203.24,203.24,203.24,203.24,203.24,203.24,203.24,213.24,213.24,213.24,Upgrade
25,Retained Earnings,814.49,817.24,790.52,792.51,722.84,704.12,629.26,627.7,566.84,546.61,Upgrade
26,Comprehensive Income & Other,-95.15,-71.77,-87.22,-43.83,-9.4,33.74,16.17,8.91,-63.28,-49.42,Upgrade
27,Shareholders' Equity,982.59,1009,966.55,1012,976.69,1001,908.68,899.85,766.8,760.43,Upgrade
28,Total Liabilities & Equity,1154,1193,1182,1316,1332,1610,1276,1234,1071,1111,Upgrade
29,Total Debt,50.72,55.36,76.72,122.42,123.23,267.87,168.07,75.72,124.15,75.21,Upgrade
30,Net Cash (Debt),232.1,261.8,170.14,148.38,115.69,-60.87,-6.43,98.92,43.75,62.08,Upgrade
31,Net Cash Growth,36.41%,76.44%,47.07%,-,-,-,-,59.34%,-62.96%,-66.84%,Upgrade
32,Net Cash Per Share,0.39,0.44,0.28,0.25,0.19,-0.10,-0.01,0.16,0.07,0.10,Upgrade
33,Filing Date Shares Outstanding,600,600,600,600,600,600,600,600,600,600,Upgrade
34,Total Common Shares Outstanding,600,600,600,600,600,600,600,600,600,600,Upgrade
35,Working Capital,374.51,381.27,346.36,364.8,307.84,306.37,226.01,269.17,195.84,235.48,Upgrade
36,Book Value Per Share,1.64,1.68,1.61,1.69,1.63,1.67,1.51,1.50,1.28,1.27,Upgrade
37,Tangible Book Value,982.59,1009,966.55,1012,976.69,1001,908.68,899.85,766.8,760.43,Upgrade
38,Tangible Book Value Per Share,1.64,1.68,1.61,1.69,1.63,1.67,1.51,1.50,1.28,1.27,Upgrade
39,Buildings,-,146.26,-,150.56,-,163.29,-,159.06,-,148.89,Upgrade
40,Machinery,-,658.05,-,667.63,-,701.54,-,628.97,-,529.29,Upgrade
41,Construction In Progress,-,71.25,-,38.59,-,16.85,-,8,-,15.92,Upgrade
42,Leasehold Improvements,-,137.81,-,133.68,-,128.26,-,97.38,-,57.06,Upgrade
