,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+17 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+17 Quarters
0,Market Capitalization,24239,29032,21717,24241,30682,36368,43056,47992,47478,45543,49235,32352,41743,46927,62089,50977,45647,40748,27892,20286,13668,Upgrade
1,Market Cap Growth,-20.17%,-20.17%,-49.56%,-49.49%,-35.38%,-20.14%,-12.55%,48.34%,13.74%,-2.95%,-20.70%,-36.54%,-8.55%,15.16%,122.60%,151.29%,233.97%,270.92%,135.95%,130.99%,71.92%,Upgrade
2,Enterprise Value,18973,24260,15696,18886,25326,31570,37064,42588,42075,40206,42807,31662,41053,45609,60437,49895,44565,40021,27006,19522,12904,Upgrade
3,Last Close Price,82.94,98.08,72.05,78.39,99.22,116.88,138.37,153.13,151.49,145.31,157.09,102.79,159.15,178.91,236.00,193.77,179.19,159.96,109.63,79.39,54.96,Upgrade
4,PE Ratio,17.31,20.69,14.05,15.59,20.76,23.72,31.14,38.14,43.12,51.87,62.49,45.38,61.18,65.31,89.76,73.91,75.60,79.23,59.59,51.19,36.61,Upgrade
5,Forward PE,16.80,16.51,12.39,13.97,17.33,21.91,27.37,39.01,38.73,37.58,43.50,33.68,50.03,53.40,68.86,68.86,67.09,66.14,60.45,47.68,35.49,Upgrade
6,PS Ratio,1.64,1.95,1.48,1.66,2.18,2.54,3.12,3.68,3.90,4.02,4.62,3.33,4.50,5.47,7.76,6.73,6.55,6.51,4.82,3.72,2.60,Upgrade
7,PB Ratio,1.91,2.22,1.64,1.82,2.38,2.90,3.48,3.90,3.99,3.97,4.44,2.93,8.12,9.49,13.17,10.87,12.39,12.07,9.11,6.83,4.98,Upgrade
8,P/TBV Ratio,2.57,2.57,1.90,2.10,2.75,3.36,4.04,4.53,4.67,4.66,4.90,3.23,10.15,11.94,13.80,11.36,13.12,12.62,9.58,7.19,5.27,Upgrade
9,P/FCF Ratio,21.88,26.21,-,36.33,60.02,85.46,-,82.38,142.09,333.64,-,-4524.06,-,-,-,-,-,520.93,-,-,-446.57,Upgrade
10,P/OCF Ratio,12.40,12.40,-,11.13,15.69,20.36,-,28.71,33.74,44.43,-,35.47,77.56,109.80,-,70.69,68.65,51.87,44.24,37.81,23.71,Upgrade
11,EV/Sales Ratio,1.28,1.63,1.07,1.29,1.80,2.21,2.69,3.27,3.45,3.55,4.02,3.25,4.43,5.32,7.55,6.59,6.40,6.39,4.67,3.58,2.45,Upgrade
12,EV/EBITDA Ratio,8.70,11.33,6.99,8.48,12.07,15.02,19.22,24.36,27.88,32.29,41.85,33.12,44.60,47.89,60.53,50.81,50.49,51.84,38.57,32.21,22.69,Upgrade
13,EV/EBIT Ratio,11.03,14.10,8.52,10.25,14.65,18.04,23.15,29.58,34.34,40.77,54.84,42.76,56.88,59.21,73.33,60.83,61.16,63.94,48.16,41.31,29.20,Upgrade
14,EV/FCF Ratio,17.13,21.90,-,28.30,49.54,74.19,-,73.11,125.92,294.54,-,-4427.54,-,-,-,-,-,511.63,-,-,-421.60,Upgrade
15,Debt / Equity Ratio,0.01,0.01,0.03,0.02,0.03,0.04,0.04,0.04,0.04,0.04,0.03,0.03,0.08,0.12,0.06,0.06,0.26,0.33,0.19,0.17,0.12,Upgrade
16,Debt / EBITDA Ratio,0.06,0.07,0.21,0.09,0.16,0.24,0.27,0.21,0.23,0.31,0.28,0.31,0.39,1.13,0.26,0.30,0.80,1.52,0.56,0.82,0.46,Upgrade
17,Debt / FCF Ratio,0.11,0.11,-,0.35,0.65,1.18,-,0.76,1.49,3.25,-,-50.33,-,-,-,-,-,14.09,-,-,-11.11,Upgrade
18,Asset Turnover,0.85,0.89,0.87,0.89,0.82,0.91,0.78,1.02,0.78,0.83,0.81,1.49,1.15,1.12,1.05,1.45,1.09,1.17,0.93,1.34,Upgrade,
19,Inventory Turnover,3.71,3.77,3.84,3.34,3.27,2.99,3.57,3.13,4.05,3.13,3.69,3.00,4.22,3.52,3.41,3.07,5.00,3.44,3.45,2.44,3.43,Upgrade
20,Quick Ratio,2.11,2.11,2.01,1.95,1.65,1.77,1.80,1.97,1.80,1.86,2.38,2.70,0.56,0.57,0.85,0.91,0.92,1.02,0.71,0.74,0.54,Upgrade
21,Current Ratio,3.14,3.14,3.13,2.87,2.60,2.73,2.93,2.87,2.66,2.81,3.70,3.66,1.38,1.42,1.79,1.76,1.66,1.68,1.35,1.36,1.21,Upgrade
22,Return on Equity (ROE),7.48%,11.30%,13.45%,11.34%,12.51%,12.30%,12.25%,14.40%,8.41%,9.05%,10.36%,15.13%,12.27%,14.82%,16.60%,25.46%,14.81%,22.83%,12.29%,20.28%,Upgrade,
23,Return on Assets (ROA),4.88%,6.16%,7.99%,6.21%,6.77%,6.42%,6.77%,7.03%,5.05%,4.56%,4.93%,6.01%,3.00%,7.61%,7.23%,9.26%,6.09%,9.95%,5.28%,7.09%,Upgrade,
24,Return on Capital (ROIC),6.03%,7.71%,10.33%,8.04%,8.58%,8.16%,8.76%,9.12%,6.36%,5.64%,6.68%,9.20%,4.35%,10.90%,10.81%,13.89%,8.99%,15.05%,8.88%,12.17%,Upgrade,
25,Return on Capital Employed (ROCE),12.78%,12.78%,13.55%,13.42%,13.01%,13.50%,12.50%,11.27%,9.98%,8.28%,6.80%,6.43%,12.84%,14.41%,16.84%,16.83%,15.89%,14.73%,17.42%,15.12%,15.03%,Upgrade
26,Earnings Yield,5.79%,4.83%,7.12%,6.41%,4.82%,4.22%,3.21%,2.62%,2.32%,1.93%,1.60%,2.20%,1.63%,1.53%,1.11%,1.35%,1.32%,1.26%,1.68%,1.95%,2.73%,Upgrade
27,FCF Yield,4.57%,3.82%,3.73%,2.75%,1.67%,1.17%,0.50%,1.21%,0.70%,0.30%,-0.53%,-0.02%,-0.90%,-0.89%,-0.39%,-0.07%,-0.07%,0.19%,0.10%,-0.54%,-0.22%,Upgrade
28,Dividend Yield,4.00%,-,4.38%,-,2.55%,-,1.36%,-,0.74%,-,-,-,0.44%,-,-,-,0.41%,-,-,-,0.86%,Upgrade
29,Payout Ratio,82.26%,165.98%,143.06%,0.46%,63.31%,1.33%,89.52%,1.04%,1.30%,1.93%,82.65%,1.72%,1.94%,66.81%,52.98%,1.12%,0.96%,3.64%,69.36%,3.63%,3.10%,Upgrade
30,Buyback Yield / Dilution,-0.06%,0.47%,0.93%,-0.23%,-1.06%,-0.13%,1.11%,-12.73%,-18.95%,-21.17%,-21.39%,-5.74%,-0.21%,-0.40%,-5.14%,-5.88%,-4.12%,-2.87%,-1.87%,-3.28%,-8.09%,Upgrade
31,Total Shareholder Return,3.94%,0.47%,5.31%,-0.23%,1.49%,-0.13%,2.47%,-12.73%,-18.21%,-21.17%,-21.39%,-5.74%,0.23%,-0.40%,-5.14%,-5.88%,-3.71%,-2.87%,-1.87%,-3.28%,-7.23%,Upgrade
