,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,28553,31391,24830,27070,25959,30908,26851,28555,23797,29579,Upgrade
1,Revenue Growth (YoY),15.00%,15.96%,-4.35%,-12.42%,-3.33%,8.24%,12.83%,-3.46%,4.92%,3.12%,Upgrade
2,Cost of Revenue,26058,28018,22589,24122,23294,26964,24327,25033,21605,26468,Upgrade
3,Gross Profit,2495,3373,2240,2948,2664,3944,2524,3522,2192,3111,Upgrade
4,"Selling, General & Admin",598.82,994.92,600.21,910.61,580.7,930.43,576.51,884.41,582.91,796.9,Upgrade
5,Research & Development,941.79,1409,793.53,1681,897.12,1487,892.15,1379,796.32,1389,Upgrade
6,Other Operating Expenses,52.23,176.83,20.52,-67.43,103.86,1019,-93.98,100.85,-226.86,144.77,Upgrade
7,Operating Expenses,1593,2581,1414,2524,1582,3436,1375,2364,1152,2331,Upgrade
8,Operating Income,901.81,791.98,825.97,424.07,1083,507.85,1150,1158,1039,779.68,Upgrade
9,Interest Expense,-7.75,-13.03,-4.94,-7.41,-5.17,-7.6,-5.76,-8.1,-5.62,-15.69,Upgrade
10,Interest & Investment Income,607.34,561.87,529.29,525.46,483.07,475.33,479.29,435.17,446.32,446.74,Upgrade
11,Earnings From Equity Investments,7.69,9.32,8.85,9.42,7.01,7.37,11.31,5.07,10,7.9,Upgrade
12,Currency Exchange Gain (Loss),-,-86.58,100.15,179.41,50.39,-58.33,-24.67,-183.24,61.09,21.28,Upgrade
13,EBT Excluding Unusual Items,1509,1264,1459,1131,1618,924.63,1610,1407,1551,1240,Upgrade
14,Gain (Loss) on Sale of Investments,-,-,-,-,-,-,-,13.07,-,-,Upgrade
15,Gain (Loss) on Sale of Assets,0.87,0.17,39.28,0.89,2.44,51.09,0.09,18.15,-0.09,55.99,Upgrade
16,Other Unusual Items,3.11,1.21,0.53,8.47,1.62,5.48,1.27,9.44,11.71,18.04,Upgrade
17,Pretax Income,1513,1265,1499,1140,1622,981.2,1611,1448,1563,1314,Upgrade
18,Income Tax Expense,194.2,246.6,181.78,211.45,265.66,198.51,263.93,325.89,302.47,329.17,Upgrade
19,Earnings From Continuing Operations,1319,1018,1317,928.86,1356,782.69,1347,1122,1260,984.77,Upgrade
20,Minority Interest in Earnings,-0.2,0.05,-0.28,-0.01,-0.04,-0.23,-0.16,-0.14,-0.16,0.01,Upgrade
21,Net Income,1319,1018,1317,928.84,1356,782.46,1347,1122,1260,984.77,Upgrade
22,Net Income to Common,1319,1018,1317,928.84,1356,782.46,1347,1122,1260,984.77,Upgrade
23,Net Income Growth,0.12%,9.64%,-2.89%,18.71%,0.68%,-30.24%,6.90%,13.91%,5.13%,72.19%,Upgrade
24,Shares Outstanding (Basic),4410,4427,4428,4428,4428,4428,4428,4428,4428,4428,Upgrade
25,Shares Outstanding (Diluted),4410,4427,4428,4428,4428,4428,4428,4428,4428,4428,Upgrade
26,Shares Change (YoY),-0.41%,-0.01%,-,-,-,-,-,-,-,-,Upgrade
27,EPS (Basic),0.30,0.23,0.30,0.21,0.31,0.18,0.30,0.25,0.28,0.22,Upgrade
28,EPS (Diluted),0.30,0.23,0.30,0.21,0.31,0.18,0.30,0.25,0.28,0.22,Upgrade
29,EPS Growth,0.53%,9.65%,-2.89%,18.71%,0.68%,-30.24%,6.90%,13.91%,5.13%,72.19%,Upgrade
30,Free Cash Flow,-4383,3324,-1176,7880,-1780,4545,-2253,4701,-2151,5118,Upgrade
31,Free Cash Flow Per Share,-0.99,0.75,-0.27,1.78,-0.40,1.03,-0.51,1.06,-0.49,1.16,Upgrade
32,Dividend Per Share,0.150,0.224,0.119,0.210,0.118,0.222,0.091,0.187,0.113,0.212,Upgrade
33,Dividend Growth,26.05%,6.67%,0.85%,-5.41%,29.67%,18.72%,-19.47%,-11.79%,4.63%,70.97%,Upgrade
34,Operating Margin,3.16%,2.52%,3.33%,1.57%,4.17%,1.64%,4.28%,4.06%,4.37%,2.64%,Upgrade
35,Profit Margin,4.62%,3.24%,5.30%,3.43%,5.22%,2.53%,5.02%,3.93%,5.30%,3.33%,Upgrade
36,Free Cash Flow Margin,-15.35%,10.59%,-4.74%,29.11%,-6.86%,14.70%,-8.39%,16.46%,-9.04%,17.30%,Upgrade
37,EBITDA,1311,1199,1186,815.07,1392,900.09,1422,1414,1267,1053,Upgrade
38,D&A For EBITDA,409.42,407.09,359.92,390.99,309.23,392.23,272.41,255.89,227.13,273.36,Upgrade
39,EBIT,901.81,791.98,825.97,424.07,1083,507.85,1150,1158,1039,779.68,Upgrade
