,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019"
0,Cash & Equivalents,498.23,390.51,691.37,609.76,890.92,871.74,1016,1036,862.7,1096
1,Accounts Receivable,552,564.51,533.12,528.13,547.51,488.76,484.42,347.19,391.7,310.91
2,Other Receivables,123.18,126.2,118.21,135.17,149.96,148.15,25.32,52.1,34.48,-
3,Inventory,74.8,74.1,86.32,89.48,110.92,53.73,36.19,89.34,36.89,45.35
4,Prepaid Expenses,2.97,0.04,0.29,0.24,0.07,0.04,13.31,-,-,-
5,Other Current Assets,138.35,149.17,128,126.4,98.63,94.17,59.23,75.56,116.15,48.51
6,Total Current Assets,1390,1305.0,1557,1489.0,1798,1657.0,1635,1600,1442,1501
7,"Property, Plant & Equipment",3875,3908.0,3782,3737.0,3673,3645.0,4560,3644,3878,133.56
8,Goodwill,28.14,28.14,28.14,28.14,28.14,28.14,28.14,28.14,28.14,25.28
9,Other Intangible Assets,1510,1538.0,1380,1397.0,1407,1388.0,282.81,978.08,224.7,2714
10,Long-Term Investments,0.06,0.06,55.89,55.89,55.22,55.3,56.46,56.46,59.51,57.77
11,Long-Term Deferred Tax Assets,19.87,16.71,17.4,15.02,7.82,6.81,16.53,4.63,19.29,29.93
12,Long-Term Deferred Charges,172,184.42,-,210.24,-,238.12,26.02,-,26.48,-
13,Long-Term Accounts Receivable,-,0.81,3.22,5.92,5.75,5.59,-,-,-,1328
14,Other Long-Term Assets,57.47,74.25,371.26,202.93,275.69,50.37,237.02,357.11,186.81,26.7
15,Total Assets,7052,7055.0,7195,7141.0,7250,7073.0,6841,6669,5865,5816
16,Accounts Payable,279.44,417.14,332.75,376.12,44.67,539.84,480.25,34.61,494.73,54.13
17,Accrued Expenses,123.68,127.17,119.77,117.6,47.55,61.89,33.65,48.14,60.05,140.88
18,Short-Term Debt,172.53,60.06,60.06,160.13,182.16,239.28,250,302.47,334.15,272.7
19,Current Portion of Long-Term Debt,309.76,568.77,598.13,200.73,392.62,886.28,-,249.41,135.5,219.23
20,Current Unearned Revenue,177.09,177.21,191.29,224.42,248.46,194.03,152.17,257.95,46.45,226.38
21,Current Portion of Leases,0.04,0.84,6.49,15.98,30.14,41.11,-,0.73,-,0.04
22,Current Income Taxes Payable,16.15,13.74,11.24,11.35,10.76,12.2,29.44,18.25,16.98,4.11
23,Other Current Liabilities,193.93,135.73,190.53,166.49,596.35,181.5,343.33,739.87,307.01,656.67
24,Total Current Liabilities,1273,1501.0,1510,1273.0,1553,2156.0,1289,1651,1395,1574
25,Long-Term Debt,2537,2316.0,2542,2735.0,2609,1926.0,2077,2331,1661,1629
26,Long-Term Leases,-,0.0,1.02,3.33,38.98,20.57,-,0.26,195.02,0.05
27,Long-Term Unearned Revenue,198.93,212.34,225.96,243.13,256.88,268.56,201.2,188.65,212.07,173.85
28,Long-Term Deferred Tax Liabilities,5.08,5.25,5.42,5.58,5.75,5.92,8.86,6.36,9.08,17.78
29,Other Long-Term Liabilities,9.1,8.1,41.87,39.46,35.19,34.97,632.44,32.84,72.66,293.78
30,Total Liabilities,4023,4042.0,4326,4300.0,4499,4412.0,4208,4210,3544,3688
31,Common Stock,859.71,859.71,859.71,859.71,859.71,859.71,859.71,859.71,859.71,859.71
32,Additional Paid-In Capital,418.17,418.17,418.17,418.17,418.17,418.17,419.18,417.23,419.18,-
33,Retained Earnings,1526,1506.0,1375,1339.0,1258,1179.0,1146,1011,865.2,738.22
34,Comprehensive Income & Other,13,14.48,19.49,18.98,19.2,19.22,22,19.59,19.16,421.49
35,Total Common Equity,2817,2799.0,2673,2636.0,2555,2476.0,2447,2308,2163,2019
36,Minority Interest,211.8,214.08,195.55,204.89,196.07,184.89,186.58,150.37,157.78,108.07
37,Shareholders' Equity,3029,3013.0,2868,2841.0,2751,2661.0,2633,2458,2321,2127
38,Total Liabilities & Equity,7052,7055.0,7195,7141.0,7250,7073.0,6841,6669,5865,5816
39,Total Debt,3020,2945.0,3208,3115.0,3253,3113.0,2327,2884,2325,2121
40,Net Cash (Debt),-2522,-2555.0,-2516,-2506.0,-2362,-2242.0,-1310,-1847,-1463,-1025
41,Net Cash Per Share,-2.79,-2.94,-2.86,-3.05,-2.71,-2.52,-1.56,-2.16,-1.72,-1.17
42,Filing Date Shares Outstanding,859.71,859.71,859.71,859.71,859.71,859.71,859.71,859.71,859.71,859.71
43,Total Common Shares Outstanding,859.71,859.71,859.71,859.71,859.71,859.71,859.71,859.71,859.71,859.71
44,Working Capital,116.91,-196.14,47.05,216.35,245.3,-499.54,345.81,-51.04,47.06,-73.49
45,Book Value Per Share,3.28,3.26,3.11,3.07,2.97,2.88,2.85,2.68,2.52,2.35
46,Tangible Book Value,1279,1233.0,1265,1211.0,1120,1060.0,2136,1302,1910,-720.04
47,Tangible Book Value Per Share,1.49,1.43,1.47,1.41,1.30,1.23,2.48,1.51,2.22,-0.84
48,Buildings,2046,2046.0,1998,1949.0,1795,1795.0,-,1474,1448,32.93
49,Machinery,1268,1248.0,1371,1307.0,1189,1195.0,-,995.12,2057,73.62
50,Construction In Progress,661.41,573.72,425.62,354.63,421.19,318.0,-,924.07,1271,-
