,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+1 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+1 Quarters
0,Operating Revenue,393.01,426.27,386.99,359.32,423.56,427.72,401.99,371.49,441.79,452.43,406.22,377.92,401.78,375.13,348.16,313.3,304.72,308.83,281.35,229.08,Upgrade
1,Other Revenue,-,-19.12,19.12,-,15.34,-5.77,5.77,-,18.41,-9.3,9.3,-,13.95,-6,6,-,10.8,-4.18,4.18,-,Upgrade
2,Revenue,393.01,407.15,406.12,359.32,438.89,421.95,407.76,371.49,460.19,443.13,415.52,377.92,415.73,369.13,354.16,313.3,315.52,304.65,285.53,229.08,Upgrade
3,Revenue Growth (YoY),-10.45%,-3.51%,-0.40%,-3.28%,-4.63%,-4.78%,-1.87%,-1.70%,10.69%,20.05%,17.33%,20.62%,31.76%,21.16%,24.03%,36.76%,2.73%,-,-,-,Upgrade
4,Cost of Revenue,564,353.6,360.33,299.96,384.7,356.42,348.74,316.84,373.67,369.39,339.6,309.1,337.54,300.59,286.62,242.89,264.98,217.87,200.48,171.06,Upgrade
5,Gross Profit,-170.99,53.55,45.79,59.35,54.2,65.53,59.02,54.64,86.52,73.75,75.92,68.81,78.19,68.54,67.53,70.42,50.54,86.78,85.04,58.02,Upgrade
6,"Selling, General & Admin",-83.36,31.91,23.29,28.16,39.48,32.7,30.87,25.94,34.01,29.02,25.36,23.35,32.78,24.68,25.34,23.45,15.71,32.82,36.53,19.03,Upgrade
7,Research & Development,-53.46,17.64,16.56,19.26,27.31,15.78,18.41,15.67,23.57,20.33,19.63,16.69,19.96,13.6,17.13,13.11,15.52,9.87,13.73,9.46,Upgrade
8,Other Operating Expenses,3.11,-0.23,-3.72,0.84,-1.49,-1,-0.21,-0.22,7.37,-0.31,-1.15,-2.35,8.63,-2.07,-0.66,0.35,10.11,-0.61,-0.12,-2.11,Upgrade
9,Operating Expenses,-133.91,51.26,36.78,45.88,66.68,47.21,48.13,40.02,65.85,49.57,47.41,37.84,63.27,36.44,43.5,36.33,41.83,44.92,49.37,25.78,Upgrade
10,Operating Income,-37.07,2.3,9.01,13.47,-12.49,18.33,10.9,14.63,20.67,24.18,28.51,30.98,14.92,32.1,24.03,34.09,8.71,41.86,35.68,32.24,Upgrade
11,Interest Expense,-7.58,-3.98,-3.51,-2.34,-17.03,-2.62,-2.82,-2.92,-2.25,-1.01,-0.38,-0.26,-0.44,-0.36,-0.17,-0.2,-0.41,-0.68,-0.69,-0.85,Upgrade
12,Interest & Investment Income,9.83,2.6,2.82,2.16,3.06,2.28,3.05,1.83,1.83,1.11,1.87,1.65,1.42,1.45,1.41,0.62,0.25,0.37,0.24,0.56,Upgrade
13,Currency Exchange Gain (Loss),-,-2.3,2.3,-,2.67,-4.59,4.59,-,13.81,-7.54,7.54,-,-0.23,-0.4,0.4,-,-4.16,-1.01,1.01,-,Upgrade
14,Other Non Operating Income (Expenses),-2.39,1.8,-0.93,0.68,10.55,4.31,-0.32,0.29,-16.87,16.16,0.16,-0.45,-10.68,0.77,1.99,6.77,1.89,-2.16,-1,0.62,Upgrade
15,EBT Excluding Unusual Items,-37.21,0.42,9.68,13.98,-13.24,17.7,15.39,13.82,17.19,32.91,37.7,31.92,4.99,33.56,27.67,41.28,6.28,38.38,35.25,32.57,Upgrade
16,Impairment of Goodwill,-,-,-,-,-12.76,-,-,-,-2.04,-,-,-,-,-,-,-,-,-,-,-,Upgrade
17,Gain (Loss) on Sale of Investments,-0.9,0.39,0.28,0.23,-0.27,0.39,0.2,0.87,12.4,0.26,0.34,0.36,0.69,0.78,1.04,1.07,0.34,-,-,-,Upgrade
18,Gain (Loss) on Sale of Assets,0.48,-0.27,-0.21,-0,-1.55,0.08,-0.19,-,-1.47,-0.38,0.39,-,-2.76,0.09,-0.16,-,0.01,0.93,-0.93,-,Upgrade
19,Asset Writedown,5.28,-5.28,1.64,-1.64,6.9,-6.9,1.95,-1.95,3.64,-3.64,0.91,-0.91,2.48,-2.48,2.76,-2.76,2.23,-3.67,1.64,-1.64,Upgrade
20,Other Unusual Items,-0.28,0.16,-0.03,0.15,-1.54,-1.1,1.1,-,10.6,-0.01,0.01,-,17.52,-0.45,0.45,-,10.27,-0.08,0.08,-,Upgrade
21,Pretax Income,-32.64,-4.57,11.37,12.71,-22.46,10.17,18.45,12.75,40.33,29.12,39.35,31.37,22.92,31.5,31.76,39.6,19.12,35.56,36.04,30.93,Upgrade
22,Income Tax Expense,-9.96,-0.61,1.45,0.91,-3.06,1.89,1.08,1.11,1.53,2.91,4.93,3.51,5.69,3.56,3.91,5.33,3.07,4.27,4.79,4.63,Upgrade
23,Earnings From Continuing Operations,-22.68,-3.96,9.91,11.8,-19.4,8.29,17.37,11.64,38.8,26.21,34.42,27.85,17.23,27.94,27.84,34.26,16.05,31.29,31.25,26.3,Upgrade
24,Minority Interest in Earnings,-5.61,1.95,1.73,1.93,2.93,2.37,2.18,1.83,0.57,0.36,-,-,-0.04,0.01,0,0,0,0,0,0.01,Upgrade
25,Net Income,-28.29,-2.01,11.64,13.74,-16.47,10.65,19.55,13.47,39.37,26.57,34.42,27.85,17.19,27.95,27.84,34.27,16.05,31.29,31.25,26.31,Upgrade
26,Net Income to Common,-28.29,-2.01,11.64,13.74,-16.47,10.65,19.55,13.47,39.37,26.57,34.42,27.85,17.19,27.95,27.84,34.27,16.05,31.29,31.25,26.31,Upgrade
