,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,679.38,741.21,462.85,1588,736.87,649.21,457.39,1324,688,833.74,542.44,1797,672.56,596.94,435.12,900.98,377.48,536.44,191.62,834.86,Upgrade
1,Other Revenue,-12.43,12.43,-,21.57,-6.29,6.29,-,12.83,-6.87,6.87,-,13.94,-5.15,5.15,-,11.19,-4.64,4.64,-,16.65,Upgrade
2,Revenue,666.95,753.63,462.85,1609,730.58,655.5,457.39,1337,681.13,840.6,542.44,1810,667.4,602.09,435.12,912.17,372.84,541.08,191.62,851.52,Upgrade
3,Revenue Growth (YoY),-8.71%,14.97%,1.19%,20.36%,7.26%,-22.02%,-15.68%,-26.16%,2.06%,39.61%,24.67%,98.48%,79.01%,11.28%,127.07%,7.12%,-20.93%,21.96%,-51.99%,5.67%,Upgrade
4,Cost of Revenue,514.87,592.57,343.12,1217,557.14,495.03,342.41,1008,506.45,633.21,414.51,1420,494.29,462.53,325.26,659.99,277.67,409.34,138.78,620.69,Upgrade
5,Gross Profit,152.08,161.07,119.73,391.63,173.44,160.47,114.98,328.76,174.68,207.39,127.93,390.7,173.11,139.56,109.86,252.18,95.17,131.74,52.84,230.83,Upgrade
6,"Selling, General & Admin",87.59,124.42,92.31,144.37,96.78,83.81,92.77,115.39,108.67,109.66,93.87,140.83,84.93,90.64,66.28,113.08,51.29,60.53,37.15,109.71,Upgrade
7,Research & Development,37.7,19.69,8.74,57.71,25.89,24.41,5.35,34.77,25.87,31.74,8.33,61.22,6.86,6.68,6.37,17.12,5.36,3.6,2.62,14.76,Upgrade
8,Other Operating Expenses,3.33,2.53,2.66,26.71,-0.5,-1.07,-4.67,24.06,-3.1,-1.02,-0.65,20.88,-0.41,0.62,-3.77,24.86,-3.03,-3.67,-4.31,15.24,Upgrade
9,Operating Expenses,120.94,173.16,96.89,311.92,126.83,117.21,90.82,236.16,140.7,141.1,100.96,253.62,110.76,96.22,72.3,157.63,72.16,61.44,34.49,143.01,Upgrade
10,Operating Income,31.14,-12.09,22.85,79.71,46.61,43.26,24.17,92.6,33.98,66.29,26.97,137.09,62.35,43.35,37.56,94.54,23.01,70.3,18.35,87.82,Upgrade
