,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,1123,1058,805.6,1151,750.59,1004,856.3,1142,960.51,999.24,1336,1358,894.37,913.99,794.11,933.08,1017,651.34,770.38,792.27,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,174.22,-,194.67,-,-,-,-,Upgrade
2,Trading Asset Securities,232.3,170.7,150.01,0.01,140.81,1.45,31.93,54.45,108.03,107.33,8.93,6.06,5.5,16.8,0.93,4.82,16.14,7.54,13.97,21.59,Upgrade
3,Cash & Short-Term Investments,1355,1229,955.61,1151,891.4,1005,888.23,1196,1069,1107,1345,1364,899.87,1105,795.04,1133,1033,658.88,784.36,813.86,Upgrade
4,Cash Growth,52.02%,22.26%,7.59%,-3.79%,-16.58%,-9.16%,-33.94%,-12.33%,18.74%,0.14%,69.13%,20.47%,-12.91%,67.71%,1.36%,39.16%,11.39%,-11.08%,-31.26%,-33.16%,Upgrade
5,Accounts Receivable,3494,3611,3501,3723,2858,2771,2646,2703,2395,2622,2601,2540,2094,1909,2029,1868,1427,1338,1180,1007,Upgrade
6,Other Receivables,115.8,208.5,111.23,99.03,141.81,153.92,153.47,145.7,154.21,141.8,146.28,135.54,192.89,126.42,142.9,154.7,184.5,142.67,178.53,149.09,Upgrade
7,Receivables,3610,3819,3613,3822,2999,2924,2799,2848,2550,2764,2748,2676,2287,2035,2172,2023,1612,1480,1359,1156,Upgrade
8,Inventory,472.3,458.95,470.97,365.34,480.15,465.31,488.35,384.02,575.64,507.36,503.84,452.85,538.11,641.94,640.88,504.96,360.92,306.96,337.46,441.67,Upgrade
9,Other Current Assets,158.18,140.05,138.34,95.79,164.36,143.93,149.07,122.78,122.86,129.23,121.78,129.7,221.41,155.15,313.63,137.41,121.06,123.1,163.2,117.59,Upgrade
10,Total Current Assets,5596,5647,5178,5433,4535,4539,4325,4551,4317,4507,4718,4623,3946,3937,3922,3798,3127,2569,2644,2530,Upgrade
11,"Property, Plant & Equipment",481.73,534.87,634.31,610.23,620.07,614.65,619.37,602.95,542.49,545.5,542.76,503.37,496.46,494.03,813.85,782.14,637.29,634.28,622.42,616.65,Upgrade
12,Long-Term Investments,483.5,464.09,461.68,422.07,422.08,407.76,396.19,385,413.05,398.74,315.68,330.36,251.42,255.57,256.82,249.46,328.49,240.91,239.13,222.79,Upgrade
13,Goodwill,102.2,102.2,102.2,102.2,101.56,93.19,93.19,93.19,94.26,94.26,94.26,94.26,94.17,94.17,81.25,81.25,24.52,24.52,24.52,22.17,Upgrade
14,Other Intangible Assets,396.19,345.01,335.38,323.99,254.15,256.32,208.99,195.7,149.63,143.79,142.64,143.01,137.99,138.87,113.06,140.96,95.39,112.82,114.52,116.06,Upgrade
15,Long-Term Accounts Receivable,-,315.22,-,231.16,-,178.03,-,171.77,-,10.68,-,5.93,517.13,431.34,16.52,17.52,-,-,-,-,Upgrade
16,Long-Term Deferred Tax Assets,82.96,82.42,83.1,88.21,63.48,63.24,65.46,67.44,42.22,41.61,44.03,46.61,41.1,38.68,37.5,37.5,33.33,33.09,31.52,31.52,Upgrade
17,Long-Term Deferred Charges,50.66,41.18,39.46,33.44,82.5,54.09,79.51,67.03,60.76,65.46,43.53,33.48,31.93,21.83,15.08,16.31,17.47,12.32,10.41,7.99,Upgrade
18,Other Long-Term Assets,1024,699.3,920.96,709.28,1105,800.23,972.58,816.78,782.04,602.09,543.2,544.92,68.15,68.7,392.3,383.26,373.78,375.09,368.52,368.38,Upgrade
19,Total Assets,8217,8232,7755,7954,7184,7006,6760,6951,6401,6409,6444,6325,5584,5481,5648,5506,4637,4002,4055,3915,Upgrade
20,Accounts Payable,2450,2476,2010,2401,1736,1663,1530,1895,1547,1634,1358,1492,1053,1258,1339,1300,858.91,843.6,816.82,809.88,Upgrade
