,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,274.21,282.19,208.44,307.44,289.13,333.61,250.09,257.15,299.23,309.85,219.02,348.65,351.87,316.24,267.77,288.49,252.02,209.44,180.2,311.05,Upgrade
1,Other Revenue,-6.49,6.49,-,13.18,-6.4,6.4,-,9.47,-10.76,10.76,-,7.79,-2.68,2.68,-,6.37,-2.94,2.94,-,7.66,Upgrade
2,Revenue,267.72,288.68,208.44,320.62,282.73,340.01,250.09,266.62,288.48,320.6,219.02,356.44,349.19,318.92,267.77,294.86,249.08,212.38,180.2,318.71,Upgrade
3,Revenue Growth (YoY),-5.31%,-15.10%,-16.65%,20.26%,-1.99%,6.05%,14.19%,-25.20%,-17.39%,0.53%,-18.21%,20.88%,40.19%,50.17%,48.59%,-7.48%,-19.13%,-13.45%,-25.04%,-10.16%,Upgrade
4,Cost of Revenue,209.87,225.32,155.71,227.42,212.76,273.27,195.35,218.04,207.95,248.13,165.91,311.41,258.57,219.98,198.85,223.21,191.21,166.9,142.69,251.25,Upgrade
5,Gross Profit,57.85,63.36,52.73,93.2,69.97,66.75,54.74,48.57,80.53,72.48,53.1,45.03,90.62,98.93,68.92,71.65,57.87,45.48,37.51,67.46,Upgrade
6,"Selling, General & Admin",40.02,35.29,39.26,73.57,39.04,36.39,39.65,46.61,50.22,48.92,44.84,69.7,60.62,59.45,51.06,66.9,50.05,42.53,32.76,82.07,Upgrade
7,Research & Development,0.16,0.15,0.09,0.12,0.44,0.19,0.21,0.19,0.56,0.14,0.06,-2.75,0.26,2.59,0.27,2.92,0.4,2.74,0.22,4.93,Upgrade
8,Other Operating Expenses,0.3,6.4,4,21.04,4.58,0.23,3.9,17.05,2.94,2.73,5.01,10.52,4.79,3.37,0.86,7.88,2.65,1.33,0.33,8.35,Upgrade
