,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+12 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+12 Quarters
0,Revenue,380.14,283.66,294.52,509.57,909.75,508.69,422.49,404.48,722.75,312.94,241.73,692.72,804.89,839.68,602.62,606.5,640.72,691.83,317.25,576.52,Upgrade
1,Revenue Growth (YoY),-58.22%,-44.24%,-30.29%,25.98%,25.87%,62.55%,74.78%,-41.61%,-10.20%,-62.73%,-59.89%,14.21%,25.62%,21.37%,89.95%,5.20%,31.48%,30.99%,-27.56%,32.75%,Upgrade
2,Cost of Revenue,260.41,265.3,222.48,358.17,685.39,372.6,263.64,301.24,494.51,260.69,183.34,543.43,515.31,574.7,351.55,404.17,379.84,476.97,215.58,434.18,Upgrade
3,Gross Profit,119.73,18.36,72.04,151.39,224.37,136.09,158.85,103.24,228.24,52.25,58.39,149.29,289.58,264.98,251.06,202.33,260.88,214.85,101.67,142.34,Upgrade
4,"Selling, General & Admin",41.28,46.01,52.52,61.5,50.91,41.31,46.74,44.32,61.37,43.86,40.02,73.11,69.55,63.38,52.97,68.35,58.96,50.91,35.18,56.26,Upgrade
5,Research & Development,12.54,20.56,13.42,22.11,22.51,20.4,14.16,22.79,14.69,17.87,16.46,28.06,27.37,27.61,16.18,34.6,22.05,16.59,11.3,25.57,Upgrade
6,Other Operating Expenses,-8.52,2.33,2.45,9.65,-5.3,1.42,1.6,21.87,-17.36,2.53,1.09,15.99,3.8,-3.19,-0.02,10.31,3.26,2.99,-5.32,13.69,Upgrade
7,Operating Expenses,97.9,136.85,88.77,132.28,114.05,128.86,101.96,79,115.6,147.85,73.66,165.43,162.38,119.34,73.08,133.63,125.89,110.23,51.9,103.31,Upgrade
8,Operating Income,21.83,-118.49,-16.73,19.11,110.32,7.23,56.89,24.24,112.64,-95.6,-15.27,-16.13,127.2,145.64,177.98,68.7,134.99,104.62,49.77,39.03,Upgrade
9,Interest Expense,-5.94,-5.87,-5.83,-5.88,-5.7,-5.64,-5.63,-5.54,-5.48,-5.42,-0.29,-0.2,-,-0.26,-,-,-,-0.3,-,-,Upgrade
10,Interest & Investment Income,7.37,8.48,6.4,28.1,9.92,12.11,9.34,9.75,12.87,7.18,7.92,6.38,7.28,10.58,7.11,12.85,11.58,13.93,1.27,10.31,Upgrade
11,Currency Exchange Gain (Loss),-0.11,0.11,-,-0.24,0.25,-0.25,-,-0.11,-0.12,0.12,-,0.53,-,-,-,0.68,-0.68,0.68,-,0.07,Upgrade
12,Other Non Operating Income (Expenses),-1.21,0.65,-0.21,23.44,-1.18,0.84,-0.4,-10,0.16,-0.43,-0.62,-5.02,-2,-2.84,-0.23,-4.56,-0.2,-0.84,0.99,-4.31,Upgrade
13,EBT Excluding Unusual Items,21.94,-115.13,-16.37,64.54,113.6,14.28,60.2,18.34,120.08,-94.15,-8.25,-14.45,132.49,153.12,184.85,77.67,145.69,118.09,52.03,45.1,Upgrade
14,Gain (Loss) on Sale of Investments,1.08,-27.74,-0.02,-8.28,7.96,54.13,1.72,14.57,-0.55,4.17,0.39,20.68,1.72,0.13,0.13,-2.41,-1.11,1.04,2.85,0.29,Upgrade
15,Gain (Loss) on Sale of Assets,-,-,-,-,-,0.03,-,-,-,-,-,-,0.04,0,-,0.31,-,0.09,-,0,Upgrade
16,Asset Writedown,-3.93,1.33,-1.33,13,-13,8.13,-8.13,9.26,-9.26,4.86,-4.86,24.98,-14.37,-0.41,0.41,-,-,-,-,-,Upgrade
17,Other Unusual Items,-0.37,-0.41,0.1,8.82,0.95,-0.95,-,21.36,-2.82,2.82,-,17.54,8.21,-8.21,-,-3.34,-,-,-,11.22,Upgrade
