,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+14 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+14 Quarters
0,Cash & Equivalents,14.39,14.39,7.34,-,11.95,-,12.85,-,16.58,-,19.41,-,12.21,-,17.24,-,17.17,-,37.75,-,Upgrade
1,Cash & Short-Term Investments,14.39,14.39,7.34,11.95,11.95,12.85,12.85,-,16.58,19.41,19.41,-,12.21,17.24,17.24,-,17.17,37.75,37.75,-,Upgrade
2,Cash Growth,20.46%,11.98%,-42.86%,-,-27.92%,-33.80%,-33.80%,-,35.82%,12.64%,12.64%,-,-28.91%,-54.35%,-54.35%,-,15.40%,95.36%,95.36%,-,Upgrade
3,Accounts Receivable,42.16,42.16,65.16,-,61.62,-,55.83,-,61.42,-,96.47,-,107.43,-,107.12,-,63.16,-,88.55,-,Upgrade
4,Other Receivables,0.27,0.27,0.27,-,1.79,-,2.72,-,1.33,-,1.06,-,5.31,-,6.13,-,6.97,-,0.16,-,Upgrade
5,Receivables,42.43,42.43,65.43,-,63.41,-,58.55,-,62.75,-,97.53,-,112.74,-,113.26,-,70.14,-,88.71,-,Upgrade
6,Prepaid Expenses,5.14,5.14,4.91,-,2.25,-,2.65,-,24.56,-,18.92,-,19.7,-,15.78,-,22.46,-,8.54,-,Upgrade
7,Other Current Assets,61,61,61,-,61,-,62.6,-,47.2,-,46.67,-,51,-,51,-,51.25,-,51.1,-,Upgrade
8,Total Current Assets,122.97,122.97,138.69,-,138.6,-,136.64,-,151.09,-,182.53,-,195.64,-,197.27,-,161.02,-,186.1,-,Upgrade
9,"Property, Plant & Equipment",90.95,90.95,101.15,-,120.58,-,109.51,-,96.96,-,99.83,-,92.03,-,89.81,-,92.62,-,106.57,-,Upgrade
10,Other Long-Term Assets,11.66,11.66,1.05,-,1.58,-,-,-,22.9,-,21.09,-,10.41,-,10.57,-,10.47,-,10.65,-,Upgrade
11,Total Assets,225.58,225.58,240.88,-,260.76,-,246.16,-,270.95,-,303.46,-,298.07,-,297.66,-,264.11,-,303.32,-,Upgrade
12,Accounts Payable,49.32,49.32,51.83,-,57.44,-,53.18,-,43.62,-,40.19,-,42,-,38.97,-,39.99,-,37.58,-,Upgrade
13,Accrued Expenses,11.33,11.33,11.47,-,9.7,-,10.84,-,12.64,-,9.95,-,3.56,-,7.98,-,9.69,-,10.06,-,Upgrade
14,Current Portion of Long-Term Debt,63.21,63.21,76.1,-,77.41,-,81.62,-,75.16,-,77.36,-,75.09,-,75.2,-,71.58,-,70.79,-,Upgrade
15,Current Portion of Leases,2.72,2.72,2.77,-,2.99,-,2.02,-,3.02,-,4.36,-,0.48,-,1.62,-,4.79,-,4.83,-,Upgrade
16,Current Income Taxes Payable,4.04,4.04,5.48,-,3.78,-,6.02,-,3.46,-,8.32,-,10.89,-,10.15,-,4.97,-,10.79,-,Upgrade
17,Current Unearned Revenue,-,-,0.88,-,-,-,0.16,-,0.79,-,0.5,-,-,-,-,-,-,-,0.8,-,Upgrade
18,Other Current Liabilities,5.08,5.08,1.12,-,1.08,-,0.23,-,0.86,-,0.28,-,0.95,-,0.81,-,1.28,-,0.58,-,Upgrade
19,Total Current Liabilities,135.71,135.71,149.64,-,152.39,-,154.07,-,139.54,-,140.96,-,132.95,-,134.72,-,133.91,-,137.01,-,Upgrade
20,Long-Term Debt,17.65,17.65,17.65,-,15,-,15,-,21.38,-,22.6,-,15,-,15,-,15,-,29,-,Upgrade
21,Long-Term Leases,11.43,11.43,12.84,-,13.26,-,0.56,-,1.22,-,2.32,-,3.52,-,4.12,-,3.31,-,5.47,-,Upgrade
22,Long-Term Deferred Tax Liabilities,2.4,2.4,2.41,-,5.26,-,5.26,-,8.46,-,8.46,-,9.77,-,9.77,-,10.02,-,10.26,-,Upgrade
23,Total Liabilities,167.19,167.19,182.53,-,185.91,-,174.89,-,170.59,-,174.33,-,161.24,-,163.61,-,162.24,-,181.73,-,Upgrade
24,Common Stock,4,4,4,-,4,-,4,-,4,-,4,-,4,-,4,-,4,-,4,-,Upgrade
25,Additional Paid-In Capital,41.9,41.9,41.9,-,41.9,-,41.9,-,41.9,-,41.9,-,41.9,-,41.9,-,41.9,-,41.9,-,Upgrade
26,Retained Earnings,8.29,8.29,6.85,-,25.23,-,19.22,-,47.7,-,72.75,-,82.99,-,82.47,-,57.45,-,75.33,-,Upgrade
27,Comprehensive Income & Other,4.2,4.2,5.6,-,3.72,-,6.14,-,6.75,-,10.48,-,7.94,-,5.68,-,-1.48,-,0.37,-,Upgrade
28,Total Common Equity,58.39,58.39,58.35,74.85,74.85,71.26,71.26,-,100.35,129.13,129.13,-,136.83,134.05,134.05,-,101.87,121.59,121.59,-,Upgrade
29,Minority Interest,-0.01,-0.01,-0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
30,Shareholders' Equity,58.39,58.39,58.35,74.85,74.85,71.26,71.26,-,100.35,129.13,129.13,-,136.83,134.05,134.05,-,101.87,121.59,121.59,-,Upgrade
31,Total Liabilities & Equity,225.58,225.58,240.88,-,260.76,-,246.16,-,270.95,-,303.46,-,298.07,-,297.66,-,264.11,-,303.32,-,Upgrade
32,Total Debt,95.01,95.01,109.35,108.65,108.65,99.19,99.19,-,100.77,106.63,106.63,-,94.08,95.94,95.94,-,94.67,110.08,110.08,-,Upgrade
33,Net Cash (Debt),-80.62,-80.62,-102.01,-96.71,-96.71,-86.34,-86.34,-,-84.2,-87.22,-87.22,-,-81.87,-78.7,-78.7,-,-77.5,-72.33,-72.33,-,Upgrade
34,Net Cash Per Share,-0.20,-0.20,-0.26,-0.24,-0.24,-0.22,-0.22,-,-0.21,-0.22,-0.22,-,-0.20,-0.20,-0.20,-,-0.19,-0.18,-0.18,-,Upgrade
35,Filing Date Shares Outstanding,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,Upgrade
36,Total Common Shares Outstanding,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,Upgrade
37,Working Capital,-12.74,-12.74,-10.95,-,-13.79,-,-17.43,-,11.56,-,41.58,-,62.69,-,62.55,-,27.1,-,49.1,-,Upgrade
38,Book Value Per Share,0.15,0.15,0.15,0.19,0.19,0.18,0.18,-,0.25,0.32,0.32,-,0.34,0.34,0.34,-,0.25,0.30,0.30,-,Upgrade
39,Tangible Book Value,58.39,58.39,58.35,74.85,74.85,71.26,71.26,-,100.35,129.13,129.13,-,136.83,134.05,134.05,-,101.87,121.59,121.59,-,Upgrade
40,Tangible Book Value Per Share,0.15,0.15,0.15,0.19,0.19,0.18,0.18,-,0.25,0.32,0.32,-,0.34,0.34,0.34,-,0.25,0.30,0.30,-,Upgrade
41,Machinery,-,-,238.34,-,-,-,231.66,-,-,-,196.24,-,-,-,174.45,-,-,-,213.57,-,Upgrade
42,Leasehold Improvements,-,-,2.52,-,-,-,2.23,-,-,-,2.28,-,-,-,2.17,-,-,-,2.17,-,Upgrade
