,Fiscal Quarter,Current,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+14 Quarters
,Period Ending,"Feb '25 Feb 14, 2025","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+14 Quarters
0,Market Capitalization,29,28,30,49,63,54,56,63,60,84,80,87,80,100,100,156,164,194,186,130,108,Upgrade
1,Market Cap Growth,-48.53%,-48.53%,-45.71%,-22.78%,5.33%,-35.24%,-30.00%,-27.19%,-24.62%,-16.00%,-20.00%,-44.36%,-51.46%,-48.45%,-46.24%,20.00%,51.85%,76.36%,34.78%,12.07%,-20.59%,Upgrade
2,Enterprise Value,110,130,132,146,160,141,142,147,144,171,167,169,161,179,179,234,242,266,258,194,172,Upgrade
3,Last Close Price,0.07,0.07,0.08,0.12,0.16,0.14,0.14,0.16,0.15,0.21,0.20,0.22,0.20,0.25,0.25,0.39,0.41,0.48,0.47,0.33,0.27,Upgrade
4,PE Ratio,-,-1.65,-2.49,-,-5.23,-2.42,-1.45,-,-,-,-,-,-,3.92,-,21.83,-114.21,-,-,5.30,4.79,Upgrade
5,PS Ratio,0.23,0.22,0.21,0.35,0.42,0.36,0.49,0.67,0.53,0.76,0.50,0.52,0.52,0.58,0.81,1.27,1.22,1.42,0.99,0.64,0.57,Upgrade
6,PB Ratio,0.50,0.48,0.52,0.84,0.84,0.73,0.79,0.89,-,0.84,0.62,0.67,-,0.73,0.75,1.16,-,1.90,1.53,1.07,-,Upgrade
7,P/TBV Ratio,0.48,0.48,0.52,0.84,0.84,0.73,0.79,0.89,-,0.84,0.62,0.67,-,0.73,0.75,1.16,-,1.90,1.53,1.07,-,Upgrade
8,P/FCF Ratio,1.39,1.17,2.53,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,P/OCF Ratio,0.98,1.08,2.34,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,EV/Sales Ratio,0.87,1.03,0.90,1.04,1.07,0.94,1.25,1.56,1.27,1.54,1.05,1.01,1.05,1.04,1.44,1.89,1.80,1.95,1.37,0.95,0.91,Upgrade
11,EV/EBITDA Ratio,4.64,11.71,11.24,-,14.68,-186.60,-9.29,-,-,-,-,-,-,3.60,-,7.26,9.34,-,-,3.74,3.72,Upgrade
12,EV/EBIT Ratio,-,-14.70,-17.00,-,-29.11,-8.51,-4.48,-,-,-,-,-,-,4.92,-,12.67,20.50,-,-,5.14,5.31,Upgrade
13,EV/FCF Ratio,5.24,5.42,11.04,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Debt / Equity Ratio,1.63,1.63,1.63,1.87,1.45,1.45,1.39,1.39,-,1.00,0.83,0.83,-,0.69,0.72,0.72,-,0.93,0.91,0.91,-,Upgrade
15,Debt / EBITDA Ratio,4.01,3.28,3.28,-,4.23,4.02,5.54,-,-,-,-,-,-,1.16,-,0.91,-,-,-,1.38,-,Upgrade
16,Debt / FCF Ratio,4.53,3.96,7.92,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
17,Asset Turnover,0.58,0.56,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
18,Quick Ratio,0.42,0.42,0.42,0.49,-,0.49,-,0.46,-,0.57,-,0.83,-,0.94,-,0.97,-,0.65,-,0.92,-,Upgrade
19,Current Ratio,0.91,0.91,0.91,0.93,-,0.91,-,0.89,-,1.08,-,1.29,-,1.47,-,1.46,-,1.20,-,1.36,-,Upgrade
20,Return on Equity (ROE),4.94%,4.94%,-116.60%,5.51%,29.73%,3.26%,-,-,-37.70%,-44.10%,-,-,35.54%,-34.36%,-,-,-28.69%,-32.44%,-,-,Upgrade,
21,Return on Assets (ROA),1.69%,1.63%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
22,Return on Capital (ROIC),2.48%,2.37%,-20.27%,3.20%,3.64%,0.60%,-,-,-14.48%,-16.27%,-,-,18.57%,-13.05%,-,-,-4.78%,-9.38%,-,-,Upgrade,
23,Return on Capital Employed (ROCE),-,-9.84%,-8.67%,-,-,-15.25%,-,-,-,-,-,-,-,22.01%,-,11.31%,-,-,-,22.74%,-,Upgrade
24,Earnings Yield,-58.00%,-60.49%,-40.23%,-25.35%,-19.13%,-41.31%,-69.13%,-84.70%,-60.23%,-42.01%,-15.55%,-11.20%,12.70%,25.54%,5.49%,4.58%,-0.88%,1.28%,7.86%,18.86%,20.90%,Upgrade
25,FCF Yield,71.79%,85.70%,39.47%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
