,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,26228,17789,13532,17761,17861,19328,24054,23781,12562,11144,16094,20629,26446,13851,14911,15823,14788,18066,19227,14124,14074,Upgrade
1,Market Cap Growth,-7.96%,-7.96%,-43.74%,-25.31%,42.18%,73.44%,49.46%,15.28%,-52.50%,-19.54%,7.93%,30.37%,78.83%,-23.33%,-22.45%,12.03%,5.07%,22.57%,83.27%,18.12%,48.61%,Upgrade
2,Enterprise Value,24773,15812,12111,15613,15712,17269,21861,22055,10836,9474,14002,17921,23738,13476,14397,16089,15054,18369,19862,14063,14013,Upgrade
3,Last Close Price,10.38,7.04,5.44,7.13,7.17,7.76,9.65,9.54,5.04,4.47,6.52,8.30,10.64,5.57,6.00,6.30,5.89,7.20,7.66,5.57,5.55,Upgrade
4,PE Ratio,-,-,918.70,353.94,-,-10.08,-12.67,-11.55,-,1750.86,-,107.87,-,-,15.31,17.90,20.42,25.79,33.78,20.39,19.81,Upgrade
5,Forward PE,64.27,40.14,26.38,26.97,27.13,28.21,36.46,-,22.95,18.73,20.61,24.93,27.58,14.45,16.88,17.83,21.71,24.86,29.84,18.20,18.40,Upgrade
6,PS Ratio,0.42,0.29,0.22,0.30,0.34,0.42,0.57,0.61,0.34,0.32,0.46,0.55,0.66,0.32,0.33,0.37,0.36,0.48,0.57,0.46,0.50,Upgrade
7,PB Ratio,3.30,2.24,1.72,2.30,2.36,2.49,3.10,3.18,1.69,1.15,1.68,2.18,2.81,1.48,1.59,1.69,1.65,1.96,2.11,1.57,1.59,Upgrade
8,P/TBV Ratio,2.87,2.87,2.22,2.98,3.07,3.23,4.02,4.16,2.22,1.84,2.74,3.58,4.64,2.45,4.50,4.89,5.16,6.01,6.97,5.40,5.93,Upgrade
