,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+20 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+20 Quarters
0,Revenue,21162,21162,19206,18624,21280,21280,19331,18832,23013,23013,20067,20067,20194,20194,18184,18184,16019,16019,16775,16775,Upgrade
1,Revenue Growth (YoY),-0.55%,-0.55%,-0.65%,-1.10%,-7.53%,-7.53%,-3.66%,-6.16%,13.96%,13.96%,10.35%,10.35%,26.06%,26.06%,8.40%,8.40%,-6.41%,-6.41%,0.39%,0.39%,Upgrade
2,"Selling, General & Admin",2103,2103,2130,2077,1949,1949,1975,1931,2048,2048,2466,2466,1823,1823,1944,1944,1432,1432,1907,1907,Upgrade
3,Other Operating Expenses,18012,18012,17604,17115,17873,17873,17063,16635,19684,19684,16938,16938,17266,17266,15658,15658,13633,13633,14630,14630,Upgrade
4,Total Operating Expenses,20115,20115,19734,19192,19822,19822,19038,18566,21732,21732,19404,19404,19089,19089,17602,17602,15065,15065,16537,16537,Upgrade
5,Operating Income,1048,1048,-527.56,-567.44,1458,1458,293.4,265.58,1281,1281,662.78,662.78,1105,1105,582.42,582.42,954.17,954.17,238.3,238.3,Upgrade
6,Interest Expense,-605.14,-605.14,-695.85,-679.28,-605.93,-605.93,-489.42,-479.58,-453.27,-453.27,-448.8,-448.8,-448.14,-448.14,-472.31,-472.31,-526.17,-526.17,-576.13,-576.13,Upgrade
7,Interest Income,201.86,201.86,279.08,273.86,191.12,191.12,226.84,221.29,255.41,255.41,219.64,219.64,263.33,263.33,274.03,274.03,169.28,169.28,173.14,173.14,Upgrade
8,Net Interest Expense,-403.28,-403.28,-416.76,-405.42,-414.81,-414.81,-262.58,-258.28,-197.86,-197.86,-229.15,-229.15,-184.82,-184.82,-198.28,-198.28,-356.89,-356.89,-403,-403,Upgrade
