,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+20 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+20 Quarters
0,Cash & Equivalents,33777,33777,28858,28858,30242,28595,27586,27586,31291,31291,33239,33239,32536,32536,29122.0,29122.0,24468,24468,22159,22159,Upgrade
1,Trading Asset Securities,1095,1095,-,-,694.09,656.3,-,-,670.59,670.59,-,-,506.02,506.02,238.1,238.1,1583,1583,-,-,Upgrade
2,Accounts Receivable,5306,5306,6006,6006,5916,5594,5996,5996,8322,8322,7523,7523,8443,8443,7580.0,7580.0,5568,5568,6521,6521,Upgrade
3,Other Receivables,464.31,464.31,512.19,512.19,372.8,352.5,393.15,393.15,698.01,698.01,1137,1137,588.28,588.28,592.3,592.3,450.75,450.75,424.44,424.44,Upgrade
4,Inventory,6327,6327,5150,5150,5694,5383,4999,4999,5642,5642,6219,6219,5279,5279,5144.0,5144.0,5137,5137,5189,5189,Upgrade
5,Prepaid Expenses,7932,7932,5314,5314,5989,5663,5904,5904,7009,7009,4655,4655,5349,5349,3990.0,3990.0,5528,5528,3211,3211,Upgrade
6,Restricted Cash,14.19,14.19,17.33,17.33,51.18,48.39,144.74,144.74,151.9,151.9,29.22,29.22,36.17,36.17,28.53,28.53,35.92,35.92,26.92,26.92,Upgrade
7,Loans Receivable Current,-,-,-,-,-,-,-,-,-,-,-,-,-,-,93.33,93.33,-,-,88.09,88.09,Upgrade
8,Other Current Assets,302.48,302.48,303.49,303.49,-,-,418.25,418.25,-,-,6.74,6.74,-,-,8.35,8.35,-,-,9.78,9.78,Upgrade
9,Total Current Assets,55219,55219,46161,46161,48958,46292,45441,45441,53784,53784,52810,52810,52739,52739,46797.0,46797.0,42770,42770,37629,37629,Upgrade
10,"Property, Plant & Equipment",63464,63464,62252,62252,60449,57157,58157,58157,63698,63698,63105,63105,60726,60726,58048.0,58048.0,52821,52821,54739,54739,Upgrade
11,Goodwill,14711,14711,14841,14841,15149,14324,14304,14304,15714,15714,16254,16254,16558,16558,16762.0,16762.0,16286,16286,16332,16332,Upgrade
12,Other Intangible Assets,7650,7650,7450,7450,8487,8025,7562,7562,8190,8190,8481,8481,7758,7758,7643.0,7643.0,7435,7435,7158,7158,Upgrade
13,Long-Term Investments,62743,62743,66875,66875,63077,59642,61697,61697,73569,73569,72111,72111,70289,70289,67008.0,67008.0,62087,62087,63122,63122,Upgrade
14,Long-Term Deferred Tax Assets,2107,2107,2033,2033,1632,1543,1571,1571,2004,2004,2103,2103,1874,1874,1799.0,1799.0,1552,1552,1639,1639,Upgrade
15,Long-Term Accounts Receivable,3198,3198,3513,3513,3590,3395,3338,3338,3847,3847,3924,3924,3763,3763,3672.0,3672.0,2992,2992,3129,3129,Upgrade
16,Other Long-Term Assets,7053,7053,1328,1328,6543,6186,2474,2474,3601,3601,4034,4034,3886,3886,3076.0,3076.0,2183,2183,2059,2059,Upgrade
17,Total Assets,216146,216146,204455,204455,207885,196564,194543,194543,224407,224407,222822,222822,217592,217592,204804.0,204804.0,188125,188125,185806,185806,Upgrade
18,Accounts Payable,4990,4990,5592,5592,4188,3960,5799,5799,3990,3990,5170,5170,5230,5230,5474.0,5474.0,4893,4893,5243,5243,Upgrade
19,Accrued Expenses,600.3,600.3,2495,2495,516.4,488.28,2046,2046,825.68,825.68,2535,2535,572.53,572.53,1966.0,1966.0,526.11,526.11,2056,2056,Upgrade
20,Current Portion of Long-Term Debt,39768,39768,34403,34403,20194,19095,21660,21660,22320,22320,26353,26353,24889,24889,20009.0,20009.0,22651,22651,11734,11734,Upgrade
21,Current Unearned Revenue,-,-,9237,9237,-,-,8819,8819,-,-,12736,12736,-,-,11658.0,11658.0,-,-,9756,9756,Upgrade
22,Current Portion of Leases,176.52,176.52,180.59,180.59,199.28,188.43,318.57,318.57,482.07,482.07,366.12,366.12,119.48,119.48,117.11,117.11,156.69,156.69,164.74,164.74,Upgrade
23,Current Income Taxes Payable,939.49,939.49,1020,1020,903.11,853.93,902.71,902.71,822.36,822.36,1249,1249,938.35,938.35,958.51,958.51,825.91,825.91,981.22,981.22,Upgrade
24,Other Current Liabilities,23448,23448,9296,9296,24379,23051,11279,11279,29850,29850,11396,11396,27009,27009,10345.0,10345.0,20172,20172,9113,9113,Upgrade
25,Total Current Liabilities,69922,69922,62224,62224,50380,47637,50825,50825,58291,58291,59805,59805,58757,58757,50528.0,50528.0,49225,49225,39048,39048,Upgrade
26,Long-Term Debt,42546,42546,41842,41842,55618,52589,46445,46445,49511,49511,45653,45653,46609,46609,48632.0,48632.0,43347,43347,52033,52033,Upgrade
27,Long-Term Leases,474.7,474.7,449.24,449.24,429.24,405.86,425.72,425.72,471.31,471.31,592.16,592.16,517.88,517.88,608.81,608.81,613.26,613.26,684.28,684.28,Upgrade
28,Long-Term Unearned Revenue,-,-,1418,1418,-,-,1513,1513,-,-,1782,1782,-,-,1775.0,1775.0,-,-,1652,1652,Upgrade
29,Pension & Post-Retirement Benefits,2524,2524,2380,2380,2021,1911,1976,1976,2539,2539,2858,2858,2487,2487,2591.0,2591.0,2232,2232,2271,2271,Upgrade
30,Long-Term Deferred Tax Liabilities,2096,2096,2144,2144,2209,2089,2092,2092,2334,2334,2497,2497,2591,2591,2654.0,2654.0,2456,2456,2576,2576,Upgrade
31,Other Long-Term Liabilities,2672,2672,947.59,947.59,2260,2137,592.37,592.37,2205,2205,567.82,567.82,2316,2316,590.15,590.15,3506,3506,527.29,527.29,Upgrade
32,Total Liabilities,120235,120235,111405,111405,112917,106768,103869,103869,115351,115351,113755,113755,113278,113278,107379.0,107379.0,101378,101378,98791,98791,Upgrade
33,Common Stock,28340,28340,28340,28340,28136,26604,28340,28340,30402,30402,30402,30402,30402,30402,30402.0,30402.0,30402,30402,30402,30402,Upgrade
34,Retained Earnings,-,-,60724,60724,63980,60496,56498,56498,63993,63993,60059,60059,56961,56961,51579.0,51579.0,50349,50349,47715,47715,Upgrade
35,Comprehensive Income & Other,55251,55251,-8067,-8067,-9188,-8688,-5708,-5708,1837,1837,5517,5517,4209,4209,2916.0,2916.0,-5428,-5428,-2835,-2835,Upgrade
36,Total Common Equity,83591,83591,80998,80998,82928,78412,79130,79130,96231,96231,95978,95978,91572,91572,84897.0,84897.0,75323,75323,75282,75282,Upgrade
37,Minority Interest,12321,12321,12052,12052,12040,11385,11544,11544,12825,12825,13089,13089,12741,12741,12529.0,12529.0,11424,11424,11733,11733,Upgrade
38,Shareholders' Equity,95911,95911,93049,93049,94968,89796,90674,90674,109057,109057,109067,109067,104313,104313,97426.0,97426.0,86747,86747,87015,87015,Upgrade
39,Total Liabilities & Equity,216146,216146,204455,204455,207885,196564,194543,194543,224407,224407,222822,222822,217592,217592,204804.0,204804.0,188125,188125,185806,185806,Upgrade
40,Total Debt,82965,82965,76875,76875,76441,72278,68849,68849,72784,72784,72964,72964,72135,72135,69367.0,69367.0,66767,66767,64617,64617,Upgrade
