,Fiscal Quarter,Current,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+20 Quarters
0,Market Capitalization,35161,32960,28586,34215,34025,35727,35601,31505,27811,35189,31253,33949,39313,34770,34643,31930,29343,32687,35905,45118,45497,Upgrade
1,Market Cap Growth,-7.75%,-7.75%,-19.70%,8.60%,22.35%,1.53%,13.91%,-7.20%,-29.26%,1.21%,-9.79%,6.32%,33.98%,6.37%,-3.51%,-29.23%,-35.51%,-34.76%,-36.07%,-13.86%,-17.88%,Upgrade
2,Enterprise Value,100075,99136,94762,96395,96206,95736,95610,85152,81458,88003,84067,85783,91147,87305,87178,84070,81483,86878,90096,101923,102302,Upgrade
3,PE Ratio,7.19,7.02,5.45,5.84,5.56,5.42,4.74,3.96,3.23,3.48,2.73,2.79,3.63,3.60,4.38,5.09,4.23,4.33,4.39,5.01,5.15,Upgrade
4,PS Ratio,0.40,0.38,0.33,0.39,0.39,0.41,0.38,0.33,0.30,0.35,0.30,0.34,0.41,0.38,0.40,0.39,0.38,0.45,0.49,0.60,0.61,Upgrade
5,PB Ratio,0.39,0.32,0.27,0.33,0.34,0.35,0.35,0.31,0.28,0.28,0.23,0.25,0.30,0.28,0.28,0.28,0.26,0.34,0.38,0.46,0.48,Upgrade
6,P/FCF Ratio,-,-29.66,-11.97,-,-,-,-,-,-,-,-,-,-,64.99,40.65,27.11,10.42,7.55,10.55,17.75,19.93,Upgrade
7,P/OCF Ratio,4.11,4.45,4.38,6.01,7.10,8.81,6.68,5.00,3.80,3.88,3.16,3.35,3.58,2.92,3.31,3.47,3.38,4.00,4.69,6.18,5.42,Upgrade
8,EV/Sales Ratio,1.13,1.15,1.09,1.09,1.11,1.10,1.01,0.89,0.87,0.87,0.82,0.87,0.96,0.95,1.01,1.03,1.07,1.21,1.23,1.34,1.38,Upgrade
9,EV/EBITDA Ratio,8.63,18.32,16.65,16.01,14.31,12.52,11.88,10.75,9.37,8.53,7.92,8.34,9.33,9.31,9.78,9.79,10.62,12.73,12.27,12.65,12.73,Upgrade
10,EV/EBIT Ratio,14.65,92.26,61.99,-,-,25.50,25.37,24.14,21.15,19.33,18.34,19.77,21.84,21.51,22.79,23.03,26.16,33.20,28.99,27.66,27.71,Upgrade
11,EV/FCF Ratio,-145.06,-89.22,-39.67,-,-,-,-,-,-,-,-,-,-,163.19,102.30,71.39,28.93,20.08,26.48,40.09,44.80,Upgrade
12,Debt / Equity Ratio,0.87,0.87,0.87,0.83,0.83,0.80,0.80,0.76,0.76,0.67,0.67,0.67,0.67,0.69,0.69,0.71,0.71,0.77,0.77,0.74,0.74,Upgrade
13,Debt / EBITDA Ratio,14.89,9.08,9.08,45.53,54.33,7.65,7.23,14.18,14.85,7.29,7.29,8.55,8.55,8.09,8.09,9.96,9.96,8.53,8.53,13.06,13.06,Upgrade
14,Debt / FCF Ratio,-,-80.23,-37.65,-,-,-,-,-,-,-,-,-,-,162.17,100.43,69.95,28.11,16.93,21.48,28.43,31.04,Upgrade
15,Quick Ratio,0.58,0.58,0.58,0.57,0.57,0.74,0.74,0.67,0.67,0.70,0.70,0.70,0.70,0.72,0.72,0.74,0.74,0.65,0.65,0.75,0.75,Upgrade
16,Current Ratio,0.79,0.79,0.79,0.74,0.74,0.97,0.97,0.89,0.89,0.92,0.92,0.88,0.88,0.90,0.90,0.93,0.93,0.87,0.87,0.96,0.96,Upgrade
17,Asset Turnover,0.39,0.40,0.38,0.36,0.42,0.44,0.40,0.38,0.41,0.41,0.36,0.36,0.37,0.38,0.36,0.37,0.34,0.34,0.36,0.37,Upgrade,
