,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,403.35,595.85,542.71,641.51,474.46,665.69,440.58,444.26,449.36,663.81,537.49,990.05,571.86,499.36,504.78,839.57,1347,299.57,360.32,513.33,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,-,-,Upgrade
2,Trading Asset Securities,898.56,711.8,895.52,857.4,1174,889.47,1139,1157,1322,1094,1072,549.74,1024,1099,1078,883.81,351.98,245.1,209.03,83.92,Upgrade
3,Cash & Short-Term Investments,1302,1308,1438,1499,1648,1555,1580,1602,1772,1758,1610,1540,1596,1599,1583,1723,1699,549.66,569.36,597.24,Upgrade
4,Cash Growth,-21.00%,-15.91%,-8.95%,-6.41%,-6.98%,-11.54%,-1.86%,4.01%,11.00%,9.96%,1.69%,-10.65%,-6.06%,190.86%,178.00%,188.56%,213.74%,-4.70%,-0.48%,20.49%,Upgrade
5,Accounts Receivable,191.42,203.59,183.7,195.77,254.8,247.63,208.85,189.82,260.67,281.36,290.5,257.64,262.57,298.99,274.02,245.95,240.28,322.76,225.88,275.16,Upgrade
6,Other Receivables,12.2,11.78,14.33,12.08,21.48,20.73,15.48,15.19,11.85,34.78,15.06,35.72,17.71,11.56,13.51,15.55,19.59,26.67,27.08,27.47,Upgrade
7,Receivables,203.62,215.37,198.03,207.84,276.28,268.35,224.33,205.01,272.51,316.13,305.56,293.36,280.28,310.54,287.53,261.5,259.87,349.43,252.96,302.62,Upgrade
8,Inventory,140.07,142.78,147.11,146.07,167.82,174.63,161.5,153.04,146.47,138.73,153.58,161.72,143.17,149.25,125.74,109.78,101.45,76.98,88.47,80.58,Upgrade
