,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+16 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+16 Quarters
0,Cash & Equivalents,148.45,258.73,351.28,238.49,284.58,410.64,249.55,188.4,271.6,431.61,295.79,161.5,221.21,385.43,283.25,344.5,171.72,201.07,143.38,183.61,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,40,-,-,Upgrade
2,Trading Asset Securities,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10,165.57,189.33,203.36,Upgrade
3,Cash & Short-Term Investments,148.45,258.73,351.28,238.49,284.58,410.64,249.55,188.4,271.6,431.61,295.79,161.5,221.21,385.43,283.25,344.5,181.72,406.64,332.71,386.97,Upgrade
4,Cash Growth,-47.84%,-36.99%,40.77%,26.59%,4.78%,-4.86%,-15.64%,16.66%,22.78%,11.98%,4.43%,-53.12%,21.73%,-5.22%,-14.87%,-10.97%,-53.31%,-8.21%,-36.65%,-45.96%,Upgrade
5,Accounts Receivable,438.19,501.7,417.69,383.2,256.61,391.12,302.5,285.22,311.94,308.57,251.33,301.81,326.17,405.55,301.81,171.37,245.88,286.41,323.85,293.48,Upgrade
6,Other Receivables,16.85,19.65,24.4,22.73,14.85,11.33,12.37,11.55,11.02,12.79,11.74,11.77,2.65,5.61,4.96,5.41,3.3,4.68,2.12,3.29,Upgrade
7,Receivables,455.04,521.35,442.09,405.93,271.46,402.46,314.88,296.77,322.96,321.36,263.06,313.58,328.82,411.16,306.77,176.78,249.18,291.09,325.97,296.77,Upgrade
8,Inventory,690.19,682.75,730.07,722.62,846.75,776.04,635.76,608.26,620.96,577.53,547.93,531.26,533.19,502.87,534.6,532.4,525.76,539.96,629.82,730.67,Upgrade
9,Prepaid Expenses,-,-,-,1.74,-,2.51,-,2.13,-,0.16,-,-,-,0.18,-,0.69,-,0.25,-,0.26,Upgrade
10,Other Current Assets,50.94,39.67,28.97,29,52.69,34.2,59.28,44.38,34.4,29.56,69.63,73.97,94.18,94.1,95.46,87.73,211.07,73.1,132,92.04,Upgrade
11,Total Current Assets,1345,1502,1552,1398,1455,1626,1259,1140,1250,1360,1176,1080,1177,1394,1220,1142,1168,1311,1421,1507,Upgrade
12,"Property, Plant & Equipment",1469,1458,1537,1556,1573,1591,1597,1606,1613,1616,1638,1643,1623,1590,1525,1428,1387,1245,1173,1188,Upgrade
13,Long-Term Investments,69.49,68.29,67.02,65.12,64.83,68.26,67.42,63.2,62.19,-,59.72,59.18,58.22,68.81,67.67,11.54,68.54,68.23,66.88,65.98,Upgrade
14,Goodwill,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,53.23,53.23,53.23,53.23,Upgrade
15,Other Intangible Assets,190.29,192.14,197.46,200.58,198.89,198.55,169.87,172.9,175.05,175.04,177.35,178.85,152.39,152.63,169.34,169.9,167.47,169.08,179.26,163.08,Upgrade
16,Long-Term Deferred Tax Assets,7.9,7.67,6.86,11.27,11.75,13.4,8.81,8.95,1.95,2.02,1.93,1.93,1.62,2.29,3.85,3.95,2.27,2.72,2.76,2.02,Upgrade
17,Long-Term Deferred Charges,0.91,1.04,1.17,1.3,1.35,1.47,-,-,1.02,1.08,1.15,1.21,1.27,1.33,1.4,1.46,1.52,1.58,1.65,1.71,Upgrade
