,Fiscal Quarter,Current,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+6 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+6 Quarters
0,Market Capitalization,16821,12419,7402,7555,5652,6033,6141,6957,6196,9598,11305,11984,13343,20707,21930,25517,25300,28207,20408,22147,26202,Upgrade
1,Market Cap Growth,105.86%,105.86%,20.53%,8.59%,-8.77%,-37.15%,-45.67%,-41.95%,-53.56%,-53.65%,-48.45%,-53.04%,-47.26%,-26.59%,7.46%,15.21%,-3.44%,-,-,-,-,Upgrade
2,Enterprise Value,20462,15816,10800,11112,9058,9204,9348,10233,9472,11907,13656,13635,14994,21533,22784,25011,24794,26287,18516,22671,26725,Upgrade
3,Last Close Price,30.95,22.85,13.62,13.90,10.40,11.10,11.30,12.80,11.40,17.66,20.80,22.05,24.55,38.10,40.35,46.95,46.55,51.90,37.55,40.75,48.60,Upgrade
4,PE Ratio,22.68,16.69,11.03,12.56,95.70,-27.48,-11.96,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
5,Forward PE,-,19.39,11.26,12.55,10.13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
6,PS Ratio,2.78,2.05,1.24,1.27,1.05,1.26,1.41,1.91,2.11,3.50,4.55,5.80,7.91,15.50,21.76,36.57,57.44,139.52,128.41,217.73,414.01,Upgrade
7,PB Ratio,6.07,4.48,2.65,3.13,2.56,2.95,2.84,3.76,-,3.94,4.40,4.25,4.81,6.00,6.44,6.72,6.93,6.93,5.03,4.95,5.97,Upgrade
8,P/TBV Ratio,-,-,-,-,-,-,-,-,-,-,-,25.87,29.27,-,-,12.46,12.85,21.34,15.48,5.50,6.63,Upgrade
9,P/FCF Ratio,24.88,18.37,11.35,11.94,16.50,6.49,8.55,15.51,55.44,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,P/OCF Ratio,11.96,11.96,6.78,6.54,5.57,3.94,4.48,6.27,8.57,-,-,108.01,-394.68,-,-,-,-,-,-,-,-,Upgrade
11,EV/Sales Ratio,3.38,2.61,1.81,1.87,1.69,1.92,2.14,2.82,3.23,4.35,5.50,6.60,8.89,16.12,22.61,35.84,56.29,130.02,116.51,222.88,422.28,Upgrade
12,EV/EBITDA Ratio,16.42,13.55,9.98,11.07,19.57,760.86,-40.03,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
13,EV/EBIT Ratio,23.92,18.49,13.96,15.97,47.43,-33.54,-18.54,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,EV/FCF Ratio,30.26,23.39,16.56,17.57,26.45,9.90,13.01,22.82,84.76,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
15,Debt / Equity Ratio,1.57,1.57,1.57,1.87,1.98,2.08,2.08,2.25,-,1.73,1.73,1.14,1.14,0.91,0.91,0.57,0.57,0.18,0.18,0.15,0.15,Upgrade
16,Debt / EBITDA Ratio,3.50,3.27,3.27,3.50,4.12,4.41,4.41,-,-,12300.41,12300.41,-,-,-,-,-,-,-,-,-,-,Upgrade
17,Debt / FCF Ratio,6.44,6.44,6.74,7.13,12.74,4.57,6.26,9.27,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
18,Asset Turnover,0.55,0.55,0.60,0.60,0.52,0.54,-,-,0.32,0.34,0.29,0.30,0.18,0.19,0.15,0.16,0.04,0.04,0.03,0.03,Upgrade,
19,Inventory Turnover,1.90,1.93,1.96,1.82,2.07,1.80,1.85,-,-,1.09,1.25,1.43,1.57,1.28,1.36,0.81,1.05,0.71,0.79,0.93,1.23,Upgrade
20,Quick Ratio,0.30,0.30,0.30,0.34,0.31,0.33,0.33,0.27,-,0.32,0.32,0.35,0.35,0.64,0.64,0.67,0.67,1.30,1.30,2.46,2.46,Upgrade
21,Current Ratio,0.49,0.49,0.49,0.53,0.50,0.53,0.53,0.44,-,0.49,0.49,0.56,0.56,0.87,0.87,0.96,0.96,1.77,1.77,2.77,2.77,Upgrade
22,Return on Equity (ROE),29.97%,32.39%,26.04%,34.04%,25.40%,27.22%,-,-,-24.26%,-23.05%,-51.40%,-45.69%,-27.44%,-25.95%,-34.11%,-31.60%,-24.16%,-23.25%,-27.92%,-40.27%,Upgrade,
23,Return on Assets (ROA),5.61%,5.63%,4.68%,4.32%,3.70%,3.83%,-,-,-1.39%,-1.48%,-5.40%,-5.49%,-6.41%,-6.65%,-9.00%,-9.68%,-10.41%,-10.08%,-10.82%,-14.00%,Upgrade,
24,Return on Capital (ROIC),8.44%,8.67%,7.36%,6.93%,6.08%,6.36%,-,-,-2.01%,-2.15%,-7.87%,-7.45%,-8.12%,-8.46%,-11.52%,-12.30%,-13.12%,-12.81%,-13.85%,-18.33%,Upgrade,
25,Return on Capital Employed (ROCE),15.68%,15.68%,14.06%,13.06%,3.88%,-5.48%,-9.51%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
