,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,24705,16846,14706,19608,23382,26455,27661,29256,23849,16612,21670,22915,30540,28867,35442,59991,44079,55167,56143,46014,58014,Upgrade
1,Market Cap Growth,-36.32%,-36.32%,-46.84%,-32.98%,-1.96%,59.25%,27.65%,27.67%,-21.91%,-42.45%,-38.86%,-61.80%,-30.71%,-47.67%,-36.87%,30.38%,-24.02%,21.99%,44.89%,-20.56%,24.31%,Upgrade
2,Enterprise Value,30474,22407,19319,24390,28164,31507,32073,34487,29079,22001,26848,28741,36366,35029,41829,64478,48566,59532,60548,52693,64693,Upgrade
3,Last Close Price,6.35,4.33,3.76,5.02,5.98,6.77,7.07,7.48,6.10,4.25,5.54,5.86,7.81,7.38,9.06,15.34,11.27,14.11,14.34,11.75,14.82,Upgrade
4,PE Ratio,60.95,55.29,52.12,-,46.47,505.09,244.28,-,-,-190.60,-,-,495.95,34.61,-,-,79.99,-30.99,-,-,-,Upgrade
5,Forward PE,40.84,23.79,16.51,26.10,31.22,39.81,43.41,83.56,72.72,47.23,57.13,36.81,43.01,44.62,41.41,76.60,57.72,30.63,33.35,29.34,29.49,Upgrade
6,PS Ratio,1.74,1.56,1.37,1.84,2.13,2.62,2.73,3.12,2.77,1.82,2.47,2.48,3.31,3.12,3.77,6.94,5.62,8.25,8.37,5.91,6.81,Upgrade
7,PB Ratio,0.16,2.00,1.80,2.42,2.78,3.13,3.36,3.65,2.94,2.00,2.72,2.78,3.48,3.42,4.32,7.30,5.08,7.17,7.55,6.12,7.11,Upgrade
8,P/TBV Ratio,6.64,6.64,6.27,8.22,8.43,9.29,10.01,11.18,8.77,5.47,7.63,7.13,8.07,8.13,10.50,17.73,11.58,23.47,25.16,18.91,19.04,Upgrade
9,P/FCF Ratio,22.19,15.11,-,-,14.46,19.01,-,-,21.14,14.14,-,-,18.81,18.16,39.88,-,67.16,-,65.74,-,69.86,Upgrade
10,P/OCF Ratio,10.85,10.83,-,-,11.54,15.42,-,-,15.36,10.31,10.80,-,14.70,13.41,24.96,-,44.79,45.10,49.45,-,46.06,Upgrade
11,EV/Sales Ratio,2.83,2.07,1.80,2.29,2.57,3.11,3.17,3.68,3.38,2.41,3.06,3.11,3.95,3.78,4.45,7.45,6.19,8.90,9.03,6.77,7.59,Upgrade
