,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,5232,4963,5828,5273,8021,7882,13332,9265,8979,6413,8349,Upgrade
1,Market Cap Growth,-5.87%,-5.87%,-27.35%,-33.10%,-39.84%,-14.93%,48.49%,44.48%,7.54%,2.25%,77.75%,Upgrade
2,Enterprise Value,6573,6237,6832,5966,8307,7628,12607,11024,11595,9229,10894,Upgrade
3,Last Close Price,1.92,1.80,2.02,1.83,2.71,2.66,4.39,2.96,3.10,2.24,2.83,Upgrade
4,PE Ratio,14.72,13.75,14.29,11.43,14.09,10.06,16.35,12.49,14.08,12.80,18.89,Upgrade
5,Forward PE,13.10,1.82,1.82,1.82,1.82,1.82,1.82,1.82,1.82,1.82,1.82,Upgrade
6,PS Ratio,0.95,0.89,1.02,1.00,1.40,1.16,1.89,1.45,1.45,1.15,1.39,Upgrade
7,PB Ratio,0.69,0.62,0.72,0.68,0.99,0.96,1.58,1.18,1.34,1.11,1.43,Upgrade
8,P/TBV Ratio,0.67,0.67,0.77,0.73,1.07,1.01,1.65,1.24,1.39,1.16,1.49,Upgrade
9,P/FCF Ratio,-,-28.32,-,-,-36.81,-,-,10.96,9.10,739.29,-,Upgrade
10,P/OCF Ratio,89.40,89.40,-,7.35,23.37,-,20.03,6.42,5.78,13.62,-,Upgrade
11,PEG Ratio,0.92,1.40,1.40,1.40,1.40,1.40,1.40,1.40,1.40,1.40,1.40,Upgrade
12,EV/Sales Ratio,1.18,1.12,1.20,1.13,1.45,1.12,1.79,1.72,1.87,1.66,1.81,Upgrade
13,EV/EBITDA Ratio,6.21,6.08,6.73,7.11,8.75,5.74,8.90,8.44,9.74,9.19,11.93,Upgrade
14,EV/EBIT Ratio,10.41,10.27,11.46,12.97,14.35,7.94,11.98,11.44,13.25,12.61,16.89,Upgrade
15,EV/FCF Ratio,-37.51,-35.59,-,-,-38.12,-,-,13.04,11.75,1063.99,-,Upgrade
16,Debt / Equity Ratio,0.37,0.37,0.39,0.48,0.41,0.40,0.38,0.42,0.60,0.62,0.62,Upgrade
17,Debt / FCF Ratio,-,-16.72,-,-,-15.02,-,-,3.94,4.05,409.30,-,Upgrade
18,Return on Capital Employed (ROCE),7.34%,6.97%,6.63%,5.29%,6.18%,9.90%,10.61%,10.69%,11.53%,10.82%,9.66%,Upgrade
19,Earnings Yield,6.90%,7.27%,7.00%,8.75%,7.10%,9.94%,6.12%,8.00%,7.10%,7.81%,5.29%,Upgrade
20,FCF Yield,-3.35%,-3.53%,-4.21%,3.60%,-2.72%,-6.41%,0.82%,9.13%,10.99%,0.14%,-1.50%,Upgrade
21,Dividend Yield,2.27%,1.21%,-,-,-,-,-,-,-,-,-,Upgrade
22,Buyback Yield / Dilution,0.57%,0.78%,0.36%,0.29%,0.42%,-5.32%,-9.02%,-3.14%,-0.43%,-0.94%,-0.30%,Upgrade
23,Total Shareholder Return,2.84%,1.99%,0.36%,0.29%,0.42%,-5.32%,-9.02%,-3.14%,-0.43%,-0.94%,-0.30%,Upgrade
