,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,611.54,787.15,952.16,1134,1385,1548,1264,1538,1336,1471,Upgrade
1,Short-Term Investments,319.65,362.48,313.92,289.52,293.22,285.67,525.47,463.74,478.75,327.57,Upgrade
2,Cash & Short-Term Investments,931.2,1150,1266,1423,1678,1834,1790,2002,1814,1798,Upgrade
3,Cash Growth,-26.45%,-19.23%,-24.55%,-22.37%,-6.25%,-8.39%,-1.35%,11.32%,-7.58%,-10.52%,Upgrade
4,Accounts Receivable,41.85,76.05,33.6,59.03,73.72,58.58,65.96,100.5,83.77,99.31,Upgrade
5,Other Receivables,105.65,77.29,94.24,87.37,118.34,89.7,83.96,89.5,98.32,73.67,Upgrade
6,Receivables,147.5,153.34,127.84,146.39,192.07,148.28,149.92,190,182.1,172.98,Upgrade
7,Inventory,777.64,837.48,807.95,892.7,880.37,953.84,841.58,890,858.91,935.95,Upgrade
8,Other Current Assets,100.61,225.5,217.52,72.91,28.36,62.71,29.36,22.85,29.86,28.96,Upgrade
9,Total Current Assets,1957,2366,2419,2535,2779,2998,2811,3104,2885,2936,Upgrade
10,"Property, Plant & Equipment",3170,2712,2598,2928,3352,3787,4206,4408,4274,4582,Upgrade
11,Long-Term Investments,18.41,27.55,24.33,24.99,25.77,18.98,23.09,19.85,20.79,23.6,Upgrade
12,Goodwill,-,-,-,-,-,-,19.84,62.84,94.84,94.84,Upgrade
13,Long-Term Deferred Tax Assets,23.01,23.73,25.32,25.67,27.75,33.58,44.27,44.82,41.77,46.94,Upgrade
14,Other Long-Term Assets,568.8,449.67,413.26,523.33,571.83,615.98,675.8,704.03,610.09,694.01,Upgrade
15,Total Assets,5737,5579,5480,6038,6756,7454,7780,8344,7927,8377,Upgrade
16,Accounts Payable,1171,1226,1168,1128,1283,1335,1158,1260,1295,1351,Upgrade
17,Accrued Expenses,33.98,24.57,39.09,27.03,15.13,27.6,39.17,27,40.43,28.67,Upgrade
18,Current Portion of Leases,774.37,676.03,795.43,827.04,828.91,833.9,784.97,711.07,775.57,762.14,Upgrade
19,Current Income Taxes Payable,0.19,0.19,0.19,0.19,0.2,0.21,0.21,5.15,4.55,16.86,Upgrade
20,Current Unearned Revenue,380.36,398.4,411.93,436.71,450.6,481.52,450.77,441.55,385.29,409.43,Upgrade
21,Other Current Liabilities,621.32,724.35,667.01,731.92,754.75,781.45,701.38,753.83,720.9,729.42,Upgrade
22,Total Current Liabilities,2982,3050,3082,3151,3333,3460,3135,3199,3222,3298,Upgrade
23,Long-Term Leases,2890,2533,2282,2654,3121,3532,3938,4160,3752,4039,Upgrade
24,Long-Term Deferred Tax Liabilities,-,-,-,-,-,-,1.35,0.23,1.58,1.11,Upgrade
25,Other Long-Term Liabilities,132.16,91.01,96.01,130.2,131.28,139.18,136.32,135.58,126.8,133.92,Upgrade
26,Total Liabilities,6004,5673,5459,5936,6585,7131,7210,7494,7102,7471,Upgrade
27,Common Stock,115.16,115.16,115.16,115.16,115.16,115.16,115.16,115.16,115.16,115.16,Upgrade
28,Retained Earnings,-674.86,-512.71,-397.05,-313.67,-230.62,-80.85,151.53,409.88,387.66,472.63,Upgrade
29,Comprehensive Income & Other,191.76,199.82,198.41,198.23,183.8,169.14,171.8,177.62,183.51,185.74,Upgrade
30,Total Common Equity,-367.94,-197.74,-83.48,-0.27,68.34,203.44,438.49,702.66,686.32,773.53,Upgrade
31,Minority Interest,100.45,103.31,104.51,102.15,102,119.25,131.1,146.98,138.38,132.75,Upgrade
32,Shareholders' Equity,-267.49,-94.43,21.04,101.87,170.35,322.69,569.59,849.63,824.7,906.28,Upgrade
33,Total Liabilities & Equity,5737,5579,5480,6038,6756,7454,7780,8344,7927,8377,Upgrade
34,Total Debt,3665,3209,3077,3481,3950,4366,4723,4871,4528,4801,Upgrade
35,Net Cash (Debt),-2734,-2059,-1811,-2058,-2272,-2533,-2933,-2869,-2713,-3003,Upgrade
36,Net Cash Per Share,-10.51,-7.92,-6.96,-7.92,-8.74,-9.74,-11.28,-11.03,-10.44,-11.55,Upgrade
37,Filing Date Shares Outstanding,260,260,260,260,260,260,260,260,260,260,Upgrade
38,Total Common Shares Outstanding,260,260,260,260,260,260,260,260,260,260,Upgrade
39,Working Capital,-1025,-683.71,-662.52,-615.75,-554,-461.34,-323.98,-94.31,-336.51,-361.6,Upgrade
40,Book Value Per Share,-1.42,-0.76,-0.32,-0.00,0.26,0.78,1.69,2.70,2.64,2.98,Upgrade
41,Tangible Book Value,-367.94,-197.74,-83.48,-0.27,68.34,203.44,418.65,639.82,591.49,678.69,Upgrade
42,Tangible Book Value Per Share,-1.42,-0.76,-0.32,-0.00,0.26,0.78,1.61,2.46,2.27,2.61,Upgrade
43,Machinery,-,2330,-,2339,-,2697,-,2567,-,2378,Upgrade
44,Construction In Progress,-,34.66,-,6.75,-,33.81,-,27.38,-,24.83,Upgrade
