,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,105,107,177,216,260,312,346,458,510,460,840,Upgrade
1,Market Cap Growth,-50.60%,-50.60%,-32.00%,-30.83%,-24.81%,-31.82%,-32.14%,-0.56%,-39.32%,-54.73%,-23.28%,Upgrade
2,Enterprise Value,2939,2269,2092,2376,2634,2964,3410,3474,3361,3596,3729,Upgrade
3,Last Close Price,0.41,0.41,0.68,0.81,0.95,1.11,1.21,1.57,1.70,1.50,2.68,Upgrade
4,PE Ratio,-,-,-,-,-,-,-,-,-13.85,-,-,Upgrade
5,Forward PE,-,19.87,19.87,19.87,19.87,19.87,19.87,19.87,19.87,19.87,19.87,Upgrade
6,PS Ratio,0.01,0.01,0.02,0.02,0.03,0.03,0.04,0.05,0.05,0.05,0.09,Upgrade
7,PB Ratio,-0.40,-0.40,-1.87,10.26,2.55,1.83,1.07,0.80,0.60,0.56,0.93,Upgrade
8,P/TBV Ratio,-,-,-,-,-,4.57,1.70,1.09,0.80,0.78,1.24,Upgrade
9,P/FCF Ratio,0.18,0.19,0.21,0.27,0.34,0.31,0.40,0.49,0.44,0.46,0.92,Upgrade
10,P/OCF Ratio,0.15,0.15,0.19,0.24,0.30,0.27,0.34,0.41,0.39,0.41,0.78,Upgrade
11,EV/Sales Ratio,0.35,0.27,0.24,0.26,0.27,0.30,0.35,0.36,0.33,0.36,0.39,Upgrade
12,EV/EBITDA Ratio,4.03,35.93,12.72,11.46,10.75,11.44,17.48,12.23,8.22,7.82,9.36,Upgrade
13,EV/EBIT Ratio,-,-,-,-,-,-111.61,-,-,27.97,19.88,36.06,Upgrade
14,EV/FCF Ratio,5.14,3.97,2.51,2.98,3.41,2.91,3.98,3.73,2.89,3.62,4.08,Upgrade
15,Debt / Equity Ratio,-13.70,-13.70,-33.98,146.28,34.17,23.19,13.53,8.29,5.73,5.49,5.30,Upgrade
16,Debt / FCF Ratio,6.41,6.41,3.84,3.85,4.51,3.87,5.09,5.07,4.19,4.56,5.25,Upgrade
17,Return on Capital Employed (ROCE),-,-,-,-,-,-0.78%,-,-,2.34%,3.84%,2.04%,Upgrade
18,Earnings Yield,-267.47%,-264.20%,-106.71%,-71.10%,-84.57%,-118.34%,-135.91%,-45.93%,-7.22%,-24.26%,-22.47%,Upgrade
19,FCF Yield,543.34%,536.72%,472.25%,369.90%,296.94%,326.99%,247.87%,203.69%,227.84%,215.82%,108.93%,Upgrade
20,Dividend Yield,0.00%,-,-,4.95%,5.26%,4.50%,4.13%,5.10%,5.88%,6.64%,10.08%,Upgrade
21,Total Shareholder Return,-,-,4.95%,5.26%,4.50%,4.13%,5.10%,5.88%,6.64%,10.08%,Upgrade,
