,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,13812,11680,10871,12135,16063,14657,17766,17561,16500,18064,18147,19487,30297,24496,16610,11847,18367,16113,17833,13941,14322,Upgrade
1,Market Cap Growth,-20.31%,-20.31%,-38.81%,-30.90%,-2.65%,-18.86%,-2.10%,-9.89%,-45.54%,-26.26%,9.26%,64.49%,64.95%,52.03%,-6.86%,-15.02%,28.24%,57.61%,90.85%,34.27%,95.66%,Upgrade
2,Enterprise Value,11147,9137,8148,9068,12995,11241,14408,13675,12614,14376,14024,16048,26857,21098,13275,7246,13766,11803,13581,9751,10132,Upgrade
3,Last Close Price,15.16,12.82,11.69,12.97,17.17,15.67,18.84,18.63,17.50,19.16,19.12,20.98,32.62,26.38,17.79,12.69,19.67,17.44,19.10,14.87,15.28,Upgrade
4,PE Ratio,-,-264.65,-,160.59,-,27.42,34.58,36.84,38.95,146.61,144.48,94.51,80.47,61.52,40.06,27.21,58.26,74.21,78.99,31.56,-,Upgrade
5,Forward PE,85.41,16.69,16.69,16.69,16.69,16.69,16.69,16.69,16.69,16.69,16.69,16.69,16.69,16.69,16.69,16.69,16.69,16.69,16.69,16.69,16.69,Upgrade
6,PS Ratio,27.19,22.89,14.00,12.92,16.65,8.78,12.87,14.83,14.25,37.34,41.51,34.66,34.43,24.16,15.59,11.51,19.72,23.88,24.83,8.11,7.66,Upgrade
7,PB Ratio,1.66,1.32,1.23,1.33,1.82,1.72,2.10,2.08,1.97,2.28,2.31,2.53,3.97,3.44,2.42,1.72,2.75,2.48,2.76,2.19,2.28,Upgrade
8,P/TBV Ratio,1.46,1.46,1.37,1.48,2.00,1.81,2.21,2.18,2.07,2.42,2.45,2.66,4.16,3.58,2.51,1.79,2.88,2.58,2.88,2.29,2.38,Upgrade
9,P/FCF Ratio,-,-24.57,-,-,-,-,-20.35,-,-,-,-,61.31,120.77,-,-,-,38.09,78.32,-283.22,-,-,Upgrade
10,P/OCF Ratio,-,-102.87,-,-,-,-,-46.33,-,-,-,-,44.66,84.41,-,-,-,36.73,64.67,-597.49,-,-,Upgrade
11,EV/Sales Ratio,21.84,17.90,10.50,9.65,13.47,6.73,10.43,11.55,10.90,29.71,32.08,28.54,30.52,20.81,12.46,7.04,14.78,17.50,18.91,5.67,5.42,Upgrade
12,EV/EBITDA Ratio,-,-,-,-,-,29.72,43.06,49.24,44.36,-,-,212.97,109.21,-,43.58,19.98,48.55,53.92,53.62,17.83,-,Upgrade
13,EV/EBIT Ratio,-,-,-,-,-,32.17,46.97,-,48.93,-,-,316.61,121.02,-,47.18,21.20,52.40,59.55,57.75,18.49,-,Upgrade
14,EV/FCF Ratio,-23.45,-19.22,-,-,-,-,-16.50,-,-,-,-,50.49,107.06,-,-,-,28.55,57.37,-215.70,-,-,Upgrade
15,Debt / Equity Ratio,0.05,0.05,0.05,0.06,0.08,0.07,0.06,0.05,0.03,0.02,0.01,0.01,0.01,0.01,0.01,0.00,0.00,0.00,0.00,0.01,0.00,Upgrade
16,Debt / EBITDA Ratio,-,-,-,-,-,4.15,3.47,19.87,0.20,-,-,1.60,0.50,-,0.29,0.05,0.05,0.36,0.08,0.09,-,Upgrade
17,Debt / FCF Ratio,-,-0.91,-,-,-,-,-0.56,-,-,-,-,0.23,0.40,-,-,-,0.02,0.15,-0.50,-,-,Upgrade
18,Asset Turnover,0.04,0.04,0.04,0.08,0.15,0.10,0.05,0.37,0.03,0.03,0.04,0.11,0.02,0.10,0.22,0.19,0.05,0.09,0.18,0.06,Upgrade,
19,Inventory Turnover,0.25,0.15,0.20,0.08,0.59,0.54,0.50,0.24,1.75,0.30,0.15,0.18,0.50,0.12,0.60,1.01,0.91,0.30,0.46,0.87,-,Upgrade
20,Quick Ratio,5.05,5.05,5.28,5.17,3.87,5.02,3.67,4.60,5.01,3.10,3.28,3.16,4.36,8.45,7.69,7.10,4.79,6.77,11.93,9.00,5.54,Upgrade
