,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,112.65,112.44,118.05,124.14,137.19,147.44,183.19,151.94,155.14,80.72,Upgrade
1,Short-Term Investments,-,-,-,-,-,6.07,-,-,-,-,Upgrade
2,Trading Asset Securities,17.63,23.85,25.13,30.37,65.41,73.02,4.05,6.33,8.8,9.78,Upgrade
3,Cash & Short-Term Investments,130.28,136.29,143.17,154.51,202.6,226.53,187.25,158.27,163.94,90.5,Upgrade
4,Cash Growth,-9.01%,-11.79%,-29.33%,-31.79%,8.20%,43.13%,14.22%,74.88%,54.49%,-67.14%,Upgrade
5,Accounts Receivable,16.79,16.01,14.71,20.15,24.96,44.41,64.97,77.59,71.54,144.5,Upgrade
6,Other Receivables,-,-,-,-,0.15,0.51,0.36,0.21,13.2,1.68,Upgrade
7,Receivables,31.3,32.17,32.32,44.79,42.06,64.29,114.77,164.51,208.99,276.98,Upgrade
8,Prepaid Expenses,7.6,6.82,4.28,3.52,3.4,1.32,23.82,5.15,-,18.45,Upgrade
9,Other Current Assets,0.8,0.8,0.8,0.8,0.8,1.25,35.05,33.18,109.45,194.82,Upgrade
10,Total Current Assets,169.99,176.08,180.58,203.62,248.86,293.4,360.89,361.12,482.37,580.75,Upgrade
11,"Property, Plant & Equipment",2.26,2.16,0.73,1.06,26.47,9.2,15.99,22.78,28.27,61.33,Upgrade
12,Long-Term Investments,-,-,-,-,-,2,68.31,95.04,245.87,167.45,Upgrade
13,Goodwill,-,-,-,-,-,-,78.55,78.55,108.36,178.44,Upgrade
14,Other Intangible Assets,-,-,-,-,25,26.58,45.03,49.64,54.26,58.92,Upgrade
15,Long-Term Deferred Tax Assets,-,-,-,-,-,-,-,-,-,1.27,Upgrade
16,Other Long-Term Assets,3.35,8.4,3.41,3.11,3.05,-,3.85,13.88,14.51,5.14,Upgrade
17,Total Assets,175.59,186.64,184.72,207.78,314.16,341.95,592.89,621.02,933.65,1096,Upgrade
18,Accounts Payable,4.15,4.77,4.49,4.4,4.24,6.8,28.7,7.34,17.14,8.11,Upgrade
19,Accrued Expenses,-,19.15,-,11.35,-,12.27,-,10.09,-,14.92,Upgrade
20,Short-Term Debt,90,90,90,90,93,90,91.71,143.55,194,192,Upgrade
21,Current Portion of Leases,8.72,9.32,8.67,8.61,8.59,7.77,13.48,14.41,14.36,18.61,Upgrade
22,Current Income Taxes Payable,-,-,-,0.01,-,-,5.1,5.1,5.62,3.93,Upgrade
23,Current Unearned Revenue,0.1,-,0.27,0.07,0.07,0.21,8.07,7.14,7.21,38.69,Upgrade
24,Other Current Liabilities,23.06,0.88,13.3,2.25,12.39,18.9,30.53,30.93,40.72,27.49,Upgrade
25,Total Current Liabilities,126.03,124.12,116.72,116.7,118.29,135.94,177.58,218.55,279.06,303.76,Upgrade
26,Long-Term Debt,-,-,-,-,-,-,-,-,-,39.61,Upgrade
27,Long-Term Leases,0.5,3.88,7.48,11.81,15.39,-,1.02,7.77,10.64,15.9,Upgrade
28,Long-Term Deferred Tax Liabilities,-,-,-,-,3.39,3.65,6.7,7.46,8.22,15.04,Upgrade
29,Total Liabilities,126.53,128,124.2,128.51,137.06,139.59,185.3,233.79,297.93,374.31,Upgrade
30,Common Stock,142.18,142.18,142.18,142.18,142.18,142.18,142.18,118.49,118.49,118.49,Upgrade
31,Additional Paid-In Capital,820.31,820.31,820.31,820.31,820.31,820.31,820.31,782.39,782.39,782.39,Upgrade
32,Retained Earnings,-910.83,-901.25,-900.3,-881.89,-742.52,-717.6,-512.04,-459.52,-215.89,-119.48,Upgrade
33,Comprehensive Income & Other,-2.6,-2.6,-1.67,-1.33,-42.88,-42.53,-42.87,-54.13,-49.27,-59.55,Upgrade
34,Total Common Equity,49.07,58.64,60.52,79.28,177.1,202.37,407.59,387.23,635.72,721.86,Upgrade
35,Minority Interest,-0,-0,-0,-,-,-,-,-,-,-,Upgrade
36,Shareholders' Equity,49.07,58.64,60.52,79.28,177.1,202.37,407.59,387.23,635.72,721.86,Upgrade
37,Total Liabilities & Equity,175.59,186.64,184.72,207.78,314.16,341.95,592.89,621.02,933.65,1096,Upgrade
38,Total Debt,99.22,103.2,106.15,110.42,116.98,97.77,106.21,165.73,219.01,266.13,Upgrade
39,Net Cash (Debt),31.07,33.09,37.03,44.08,85.63,128.76,81.04,-7.46,-55.07,-175.62,Upgrade
40,Net Cash Growth,-16.10%,-24.94%,-56.76%,-65.76%,5.66%,-,-,-,-,-,Upgrade
41,Net Cash Per Share,0.02,0.02,0.03,0.03,0.06,-,0.07,-,-0.05,-0.15,Upgrade
42,Filing Date Shares Outstanding,1422,1422,1422,1422,1422,1422,1422,1185,1185,1185,Upgrade
43,Total Common Shares Outstanding,1422,1422,1422,1422,1422,1422,1422,1185,1185,1185,Upgrade
44,Working Capital,43.96,51.96,63.86,86.92,130.57,157.46,183.31,142.56,203.31,277,Upgrade
45,Book Value Per Share,0.03,0.04,0.04,0.06,0.12,0.14,0.29,0.33,0.54,0.61,Upgrade
46,Tangible Book Value,49.07,58.64,60.52,79.28,152.1,175.79,284.01,259.04,473.11,484.49,Upgrade
47,Tangible Book Value Per Share,0.03,0.04,0.04,0.06,0.11,0.12,0.20,0.22,0.40,0.41,Upgrade
48,Machinery,-,4.86,-,4.36,-,4.45,-,40.62,-,39.5,Upgrade
49,Leasehold Improvements,-,6.56,-,6.56,-,6.56,-,17.24,-,17.1,Upgrade
