,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Operating Revenue,23.32,14.67,20.9,22.55,18.41,-,45.83,-,162.67,278.68,Upgrade
1,Other Revenue,5.36,0.12,-4.87,-34.88,-4.07,-,-2.63,-,68.88,7.06,Upgrade
2,Revenue,28.68,14.79,16.03,-12.33,14.34,-,43.2,-,231.55,285.74,Upgrade
3,Revenue Growth (YoY),78.90%,-,11.77%,-,-66.80%,-,-81.34%,-,-24.06%,12.74%,Upgrade
4,Cost of Revenue,22.07,2.92,26.09,25.16,21.28,-,47.95,-,188.06,210.49,Upgrade
5,Gross Profit,6.61,11.87,-10.06,-37.49,-6.94,-,-4.75,-,43.49,75.25,Upgrade
6,"Selling, General & Admin",-,0.06,0.17,0.17,0.41,-,0.49,-,1.42,5.33,Upgrade
7,Research & Development,6.75,-,-,-,-,-,-,-,-,-,Upgrade
8,Other Operating Expenses,4.59,7.85,4.63,7.02,7.56,-,12.11,-,26.12,23.53,Upgrade
9,Operating Expenses,12.1,6.32,4.5,14.57,13.73,-,24,-,46.31,48.26,Upgrade
10,Operating Income,-5.49,5.56,-14.56,-52.06,-20.66,-,-28.75,-,-2.83,26.99,Upgrade
11,Interest Expense,-4.65,-4.75,-4.72,-4.91,-4.58,-,-5.79,-,-10.12,-10.17,Upgrade
12,Currency Exchange Gain (Loss),0.35,-3.25,0.49,-0.06,-1.99,-,-0.67,-,0.02,0.94,Upgrade
13,Other Non Operating Income (Expenses),-,0.56,-,-1.04,-0.16,-,0.17,-,-0.71,-1.52,Upgrade
14,EBT Excluding Unusual Items,-9.8,-1.88,-18.8,-58.07,-27.39,-,-35.04,-,-13.63,16.25,Upgrade
15,Impairment of Goodwill,-,-,-,-,-,-,-,-,-70.09,-9.2,Upgrade
16,Gain (Loss) on Sale of Assets,0.22,-,0.05,0.78,-,-,-0.37,-,7.88,-2.53,Upgrade
17,Asset Writedown,-,-,-,-43.91,-,-,-,-,-21.03,-1.53,Upgrade
18,Other Unusual Items,-,-,-,-,1.86,-,0.15,-,-,-,Upgrade
19,Pretax Income,-9.58,-1.88,-18.75,-101.2,-25.54,-,-35.26,-,-96.87,2.99,Upgrade
20,Income Tax Expense,-0,-0,0.01,-3.38,-0.26,-,-0.76,-,-0.46,9.01,Upgrade
21,Earnings From Continuing Operations,-9.57,-1.88,-18.76,-97.82,-25.27,-,-34.5,-,-96.41,-6.02,Upgrade
22,Earnings From Discontinued Operations,-,-,-,-,-,-,-18.36,-,-,-,Upgrade
23,Net Income to Company,-9.57,-1.88,-18.76,-97.82,-25.27,-,-52.86,-,-96.41,-6.02,Upgrade
24,Minority Interest in Earnings,0,-,0,-,-,-,-,-,-,-,Upgrade
25,Net Income,-9.57,-1.88,-18.75,-97.82,-25.27,-,-52.86,-,-96.41,-6.02,Upgrade
26,Net Income to Common,-9.57,-1.88,-18.75,-97.82,-25.27,-,-52.86,-,-96.41,-6.02,Upgrade
27,Shares Outstanding (Basic),1422,1422,1422,1422,1422,-,1167,-,1177,1147,Upgrade
28,Shares Outstanding (Diluted),1422,1422,1422,1422,1422,-,1167,-,1177,1147,Upgrade
29,Shares Change (YoY),-,-,-,-,21.84%,-,-0.85%,-,2.11%,-2.58%,Upgrade
30,EPS (Basic),-0.01,-0.00,-0.01,-0.07,-0.02,-,-0.05,-,-0.08,-0.01,Upgrade
31,EPS (Diluted),-0.01,-0.00,-0.01,-0.07,-0.02,-,-0.05,-,-0.08,-0.01,Upgrade
32,Free Cash Flow,-5.74,-2.38,-0.59,-5.39,-7.05,-,8.47,-,28.24,-113.88,Upgrade
33,Free Cash Flow Per Share,-0.00,-0.00,-0.00,-0.00,-0.00,-,0.01,-,0.02,-0.10,Upgrade
34,Operating Margin,-19.15%,37.57%,-90.82%,-,-144.07%,-,-66.55%,-,-1.22%,9.45%,Upgrade
35,Profit Margin,-33.38%,-12.73%,-116.99%,-,-176.22%,-,-122.38%,-,-41.64%,-2.11%,Upgrade
36,Free Cash Flow Margin,-20.01%,-16.06%,-3.66%,-,-49.18%,-,19.61%,-,12.20%,-39.85%,Upgrade
37,EBITDA,-5.24,5.86,-14.07,-49.4,-17.46,-,-22.68,-,6.8,35.68,Upgrade
38,D&A For EBITDA,0.26,0.3,0.49,2.66,3.21,6.07,6.07,6.08,9.62,8.68,Upgrade
39,EBIT,-5.49,5.56,-14.56,-52.06,-20.66,-,-28.75,-,-2.83,26.99,Upgrade
