,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,387.35,512.25,511.25,562.31,659.78,391.5,-,428.58,371.8,-,483.97,130.03,149.27,160.75,223.71,99.78,145.91,172.35,139.09,111.32,Upgrade
1,Trading Asset Securities,10.1,0.09,60.11,75.16,111.12,269.75,-,164.45,238,-,-,-,-,-,-,-,-,3.5,-,-,Upgrade
2,Cash & Short-Term Investments,397.46,512.35,571.36,637.47,770.9,661.25,593.03,593.03,609.8,483.97,483.97,130.03,149.27,160.75,223.71,99.78,145.91,175.85,139.09,111.32,Upgrade
3,Cash Growth,-48.44%,-22.52%,-3.65%,7.49%,26.42%,36.63%,22.53%,356.08%,308.52%,201.08%,116.34%,30.32%,2.30%,-8.59%,60.83%,-10.37%,63.89%,50.60%,-2.42%,-32.16%,Upgrade
4,Accounts Receivable,835.71,897.91,848.08,861.75,836.16,807.32,-,771.56,712.18,-,691.18,666.59,612.27,616.45,587.32,620.67,607.95,627.96,619.74,668.14,Upgrade
5,Other Receivables,17.18,16.89,15.75,16.09,18.05,16.32,-,11.59,15.08,-,14.36,7.35,12.13,11.64,8.68,9,10.57,91.64,27.08,25.27,Upgrade
6,Receivables,852.89,914.8,863.83,877.83,854.21,823.64,-,783.16,727.26,-,705.54,673.93,624.4,628.09,596.01,629.67,618.52,719.6,646.82,693.41,Upgrade
7,Inventory,281.59,278.84,299.01,272.25,288.25,298.38,-,270.29,277.55,-,221.85,154.27,157.61,145.1,139.55,129.46,164.12,156.3,143.01,143.47,Upgrade
8,Other Current Assets,86.52,44.01,50.25,44.47,51.42,44.67,-,45.01,54.58,-,34.38,41.21,33.96,26.27,25.73,26.15,29.81,24.12,26.08,30.1,Upgrade
9,Total Current Assets,1618,1750,1784,1832,1965,1828,-,1691,1669,-,1446,999.44,965.23,960.2,985,885.06,958.36,1076,955,978.31,Upgrade
10,"Property, Plant & Equipment",727.54,440.34,426.59,417.08,282.54,265.37,-,244.08,224.14,-,231.9,193.06,198.66,202.99,205.25,207.65,205.81,208.64,216.9,222.63,Upgrade
11,Long-Term Investments,7.78,7.78,7.78,7.78,7.34,7.34,-,6.58,5.43,-,16.11,14.15,53.17,53.17,53.38,51.48,50.71,49.91,49.03,57.53,Upgrade
12,Goodwill,4.53,4.53,4.53,4.53,4.53,4.53,-,4.53,4.53,-,3.72,-,42.76,49.82,49.82,49.82,53.46,53.46,143.14,143.14,Upgrade
13,Other Intangible Assets,151.61,152.69,153.62,153.95,155,156.14,-,158.44,159.56,-,159.45,52,60.05,60.48,60.91,61.35,62.52,62.97,72.38,74.45,Upgrade
14,Long-Term Deferred Tax Assets,26,26.4,24.77,24.95,22.91,22.18,-,20.54,20.17,-,19.86,18.31,18.84,19.65,18.94,18.12,18.45,17.88,16.04,15.12,Upgrade
15,Long-Term Deferred Charges,6.65,6.57,7.38,8.28,7.17,9.17,-,10.28,10.71,-,11.28,6.76,13.68,14.45,13.43,14.35,14.08,13.59,50.87,53.09,Upgrade
16,Other Long-Term Assets,73.01,73.8,74.27,79.16,109.96,92.31,-,84.96,79.45,-,81.01,81.87,0.8,0.81,0.81,1.02,0.05,0.05,39.69,36.04,Upgrade
17,Total Assets,2616,2462,2483,2528,2554,2385,-,2221,2173,-,1969,1366,1353,1362,1388,1289,1363,1482,1543,1580,Upgrade
18,Accounts Payable,551.75,592.26,564.12,595.77,598.22,540.49,-,446.73,348.54,-,217.18,204.3,123.03,117.33,102.88,96.7,116.23,125.39,87.36,100.14,Upgrade
19,Accrued Expenses,17.99,20.8,13.67,37.56,21.39,23.65,-,38.41,17.17,-,12.37,27.02,10.1,64.94,8.3,63.62,9.91,52.56,10.83,67.52,Upgrade
20,Short-Term Debt,201.49,170.21,183.68,208.69,263.73,193.16,-,123.53,188.13,-,112.12,3,65.06,115.61,156.28,71.09,140.14,245.26,248.28,259.34,Upgrade
21,Current Portion of Leases,-,-,-,-,-,-,-,0.99,-,-,-,1.03,-,-,-,-,-,-,-,-,Upgrade
