,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,45461,52389,36274,41603,43307,44270,45748,44592,41058,39066,40865,45298,52816,56542,54551,51656,58461,64675,53811,51782,63999,Upgrade
1,Market Cap Growth,18.34%,18.34%,-20.71%,-6.70%,5.48%,13.32%,11.95%,-1.56%,-22.26%,-30.91%,-25.09%,-12.31%,-9.66%,-12.57%,1.37%,-0.24%,-8.65%,22.79%,-9.14%,-15.69%,68.41%,Upgrade
2,Last Close Price,7.11,8.16,5.54,6.35,6.61,6.76,6.98,6.72,6.19,5.89,6.16,6.67,7.77,8.32,8.03,7.49,8.48,9.38,7.80,7.42,9.17,Upgrade
3,PE Ratio,23.00,26.06,18.89,22.60,-,13.71,16.55,11.91,13.96,13.02,10.30,11.99,11.02,12.48,12.00,11.25,14.09,15.91,15.05,21.71,21.57,Upgrade
4,PS Ratio,4.20,4.76,3.16,3.32,3.30,3.32,3.48,3.44,3.12,2.99,3.07,3.46,4.11,4.46,4.48,4.56,5.38,6.71,6.23,6.27,8.01,Upgrade
5,PB Ratio,0.87,0.87,0.61,0.70,0.74,0.75,0.79,0.77,0.73,0.70,0.73,0.83,0.97,1.05,1.04,1.00,1.16,1.30,1.19,1.18,1.49,Upgrade
6,P/FCF Ratio,1.00,1.15,-9.38,-,14.82,-,-,1.91,-,2.13,2.50,13.33,-,6.33,-,-8.43,-,-,-,5.46,-,Upgrade
7,P/OCF Ratio,1.14,1.14,-10.82,-,12.02,-,-,1.85,-,2.02,2.35,10.37,-,5.95,-,-9.11,-,-,-,5.25,-,Upgrade
8,Debt / Equity Ratio,1.93,1.93,2.02,2.20,2.04,2.69,2.53,2.54,1.85,2.62,2.23,2.20,1.86,2.36,2.24,2.11,1.85,1.90,1.80,1.88,1.69,Upgrade
9,Debt / FCF Ratio,2.56,2.56,-31.27,-,41.07,-,-,6.28,-,8.04,7.59,35.43,-,14.20,-,-17.69,-,-,-,8.71,-,Upgrade
10,Asset Turnover,0.04,0.04,0.03,0.05,0.04,0.05,0.04,0.05,0.04,0.05,0.05,0.06,0.05,0.05,0.05,0.06,0.05,0.05,0.05,0.05,Upgrade,
11,Quick Ratio,1.10,1.10,1.11,1.08,1.13,1.16,1.04,1.04,1.10,1.11,1.12,1.08,1.11,1.08,1.12,1.15,1.17,1.28,1.20,1.23,1.30,Upgrade
12,Current Ratio,1.28,1.28,1.25,1.25,1.33,1.35,1.20,1.20,1.31,1.25,1.29,1.25,1.32,1.23,1.26,1.31,1.36,1.43,1.34,1.36,1.44,Upgrade
13,Return on Equity (ROE),6.64%,6.63%,3.28%,0.19%,6.36%,6.71%,7.11%,6.26%,2.68%,14.55%,1.50%,6.95%,10.23%,13.97%,9.46%,5.84%,11.84%,16.70%,6.61%,6.45%,Upgrade,
14,Return on Assets (ROA),1.41%,1.38%,0.68%,0.04%,1.16%,1.24%,1.41%,1.23%,0.51%,2.88%,0.31%,1.44%,2.07%,2.98%,2.11%,1.30%,2.59%,3.69%,1.52%,1.54%,Upgrade,
15,Earnings Yield,4.42%,3.84%,5.29%,4.42%,5.44%,7.29%,6.04%,8.40%,7.16%,7.68%,9.71%,8.34%,9.07%,8.01%,8.33%,8.89%,7.10%,6.28%,6.64%,4.61%,4.64%,Upgrade
16,FCF Yield,99.85%,86.65%,-10.66%,-89.40%,6.75%,-94.23%,-24.32%,52.34%,24.23%,46.95%,40.00%,7.50%,3.76%,15.80%,-6.11%,-11.86%,-7.53%,2.03%,10.02%,18.32%,-2.94%,Upgrade
17,Dividend Yield,1.55%,-,-,-,1.67%,-,-,-,1.49%,-,-,-,1.93%,-,-,-,1.52%,-,-,-,1.00%,Upgrade
18,Payout Ratio,171.42%,229.04%,65.47%,133.48%,-,111.89%,127.56%,82.21%,71.21%,308.24%,72.92%,1158.17%,71.45%,66.70%,65.29%,65.98%,61.80%,50.16%,49.39%,182.46%,109.20%,Upgrade
19,Buyback Yield / Dilution,5.24%,5.98%,6.72%,-4.99%,3.68%,0.16%,7.20%,-4.63%,6.35%,2.26%,-14.33%,11.41%,-7.77%,1.10%,-10.72%,-11.53%,-2.08%,-7.60%,1.93%,-0.92%,-0.30%,Upgrade
20,Total Shareholder Return,6.79%,5.98%,6.72%,-4.99%,5.35%,0.16%,7.20%,-4.63%,7.84%,2.26%,-14.33%,11.41%,-5.84%,1.10%,-10.72%,-11.53%,-0.56%,-7.60%,1.93%,-0.92%,0.71%,Upgrade
