,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Interest and Dividend Income,1014,1254,1259,1615,1440,1614,1424,1565,1494,1563,1616,1782,1663,1592,1524,1549,1405,1281,1358,1253,Upgrade
1,Total Interest Expense,786.63,902.38,1023,1173,1152,1072,955.12,966.36,984.6,1023,976.57,1101,1044,1006,940.75,910.94,871.65,712.7,774.94,815.83,Upgrade
2,Net Interest Income,227.19,352.01,235.31,442.53,287.9,542.38,468.75,599.03,509.06,539.83,639.71,681.38,619.02,585.86,583.64,637.58,533.07,568.32,582.65,437.33,Upgrade
3,Brokerage Commission,1918,1831,1676,2235,2315,2479,1824,2528,2019,2307,2107,2573,2506,2210,1894,2128,2177,1693,1587,1760,Upgrade
4,Other Revenue,601.91,435.71,260.14,783.03,651.71,616.24,461.73,571.68,524.52,629.58,210.83,322.54,264.34,442.59,161.67,637.17,92.03,150.26,80.21,48.48,Upgrade
5,Revenue Before Loan Losses,2747,2619,2171,3461,3255,3638,2755,3699,3053,3477,2957,3577,3390,3238,2639,3403,2802,2412,2250,2246,Upgrade
6,Provision for Loan Losses,-11.56,11.56,-,2.16,2.38,-2.38,-,7.61,0.44,-0.44,-,-15.22,84.54,-9.88,-74.66,4.24,-15.4,16.08,-0.68,69.26,Upgrade
7,Revenue,2759,2607,2171,3458,3252,3640,2755,3691,3052,3477,2957,3593,3305,3248,2714,3399,2818,2396,2250,2177,Upgrade
8,Revenue Growth (YoY),-15.17%,-28.37%,-21.19%,-6.30%,6.56%,4.68%,-6.84%,2.74%,-7.66%,7.06%,8.95%,5.71%,17.30%,35.56%,20.62%,56.13%,55.85%,18.54%,13.59%,31.31%,Upgrade
9,Cost of Services Provided,2374,2174,1934,3592,2554,2658,2202,2991,2472,2180,1543,2971,2385,2117,1527,3351,2173,1815,1282,2112,Upgrade
