,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,73410,61556,61309,62634,60183,74733,90676,67904,93168,80545,72161,56760,69615,59721,59010,50519,63167,55288,55625,42129,Upgrade
1,Short-Term Investments,7722,9951,7871,23189,8004,8731,11067,8727,18106,15143,23244,12556,19514,23025,21156,16776,14873,15044,15061,17375,Upgrade
2,Trading Asset Securities,92114,85873,93874,66964,122688,97415,67507,53483,60296,59865,44956,42665,49823,44219,47424,41299,49280,43777,43097,42567,Upgrade
3,Accounts Receivable,36428,37842,39995,41914,40142,39909,40094,38251,38238,39287,40009,43009,42660,40229,38193,40500,41518,32491,30153,28821,Upgrade
4,Other Receivables,3564,3515,3619,3990,3678,3087,4085,3608,4279,3718,3584,3088,3772,3989,2852,2409,2553,2147,2209,1842,Upgrade
5,"Property, Plant & Equipment",2419,2500,2767,2791,2855,2900,2781,2775,2656,2580,2379,1966,1792,1758,1761,948.88,891.77,868.26,866.58,827.82,Upgrade
6,Goodwill,4599,4599,4599,4599,4599,4599,4599,4599,4599,4599,4599,4599,4599,4599,4599,4599,4628,4628,4628,4628,Upgrade
7,Other Intangible Assets,914.76,914.92,917.87,953.44,907.55,889.88,880.66,868.16,818.21,797.84,802.59,821.77,789.25,799.8,799.85,809.02,766.43,770.86,763.47,772.77,Upgrade
8,Investments in Debt & Equity Securities,27577,42045,41858,31674,37232,48268,50588,48252,53531,44837,49249,48071,52161,46433,34150,32491,28722,28357,27349,22699,Upgrade
9,Other Current Assets,34177,25576,32238,35836,38528,32833,32960,33051,27623,30234,28681,29219,26837,21350,23297,25149,20164,16772,16602,13544,Upgrade
10,Long-Term Deferred Tax Assets,584.22,531.49,746.49,809.32,647,549.04,788.41,827.09,702.72,378.87,845.2,826.13,626.64,674.72,693.85,663.87,565.58,530.81,494.23,488.54,Upgrade
11,Other Long-Term Assets,4052,4435,2423,4596,3923,4493,3731,4085,2762,2723,2753,2738,2383,2339,2406,2372,2257,2240,2321,2294,Upgrade
12,Total Assets,287698,279576,292471,280114,323791,318661,310030,266593,306922,284853,273439,246432,274679,249256,236630,218743,229530,203009,199292,178109,Upgrade
13,Accounts Payable,220.64,81.57,212.41,81.48,190.77,81.41,206.8,81.34,169.7,81.28,172.58,81.28,163.99,77.38,153.1,77.53,141.64,77.8,140.04,77.86,Upgrade
14,Accrued Expenses,88125,71842,74474,75798,77355,84593,81642,82032,83384,85453,81535,73679,80692,68619,67599,68290,70374,59094,57967,47593,Upgrade
15,Short-Term Debt,57534,51033,53490,40055,79776,77248,84597,34932,75396,55486,55648,37203,62328,55674,49547,37076,40606,38372,39978,24958,Upgrade
16,Current Portion of Long-Term Debt,25435,29416,35969,35335,17327,24823,14846,16773,14826,17163,17037,14957,16194,17525,20591,17916,8220,8786,6587,14814,Upgrade
17,Current Portion of Leases,-,344.34,-,294.74,-,-,-,349.6,-,291.94,-,-,-,-,-,-,-,-,-,-,Upgrade
18,Other Current Liabilities,22106,26114,26571,24571,27517,27509,22707,21984,18840,18563,15388,15149,11585,10008,7698,5576,14141,16838,14141,14197,Upgrade
19,Long-Term Debt,32693,39505,40671,43707,61096,44793,46508,52393,56476,50673,47006,48860,47701,43490,37437,38315,45221,34072,36036,33108,Upgrade
20,Long-Term Leases,549.5,576.97,633.23,595.99,593.1,592.65,573.49,525.89,770.95,511.29,710.05,433.75,677.82,475.88,740.97,-,-,-,-,-,Upgrade
21,Long-Term Unearned Revenue,1.96,1.99,2.03,2.06,2.1,2.13,2.17,2.2,2.24,2.27,2.31,2.35,2.38,2.52,2.55,5.3,10.37,5.57,5.6,14.65,Upgrade
22,Long-Term Deferred Tax Liabilities,314.72,325.36,395.81,386.43,384.17,400.85,386.49,401.25,410.74,362.14,362.7,453.78,458.98,509.71,418.04,429.64,409.75,118.05,71.75,67.33,Upgrade
23,Other Long-Term Liabilities,11.58,11.58,12.55,11.65,12.4,12.39,12.38,12.38,14.12,14.14,14.13,14.12,12.26,12.27,12.2,11.65,6.98,9.09,9.14,9.14,Upgrade
24,Total Liabilities,227503,219671,232991,221305,264802,260478,252298,209981,250728,229189,218723,191889,220985,197025,185186,168440,179927,157900,155418,135067,Upgrade
25,Common Stock,6425,6425,6425,6425,6425,6425,6425,6425,6425,6425,6425,6425,6425,6425,4227,4227,4227,4227,4227,4227,Upgrade
26,Additional Paid-In Capital,18331,18331,18331,18331,18331,18331,18331,18331,18331,18332,18332,18332,18332,18331,20529,20529,20630,20630,20693,20693,Upgrade
27,Retained Earnings,26228,25549,25340,25004,25104,24386,24168,23330,22561,22289,21526,21469,20710,19505,18822,17741,17144,15886,14820,14184,Upgrade
28,Comprehensive Income & Other,3298,3818,3586,3302,3333,3438,3256,3124,3411,3250,3174,3199,3078,2932,3023,3091,2969,-122.52,-92.71,-26.16,Upgrade
29,Total Common Equity,54097,53974,53563,53027,53194,52580,52180,51211,50729,50296,49457,49425,48545,47193,46602,45588,44970,40621,39647,39078,Upgrade
30,Minority Interest,6098,5932,5917,5782,5795,5604,5552,5402,5465,5367,5259,5118,5149,5038,4842,4715,4632,4488,4227,3963,Upgrade
31,Shareholders' Equity,60195,59906,59480,58809,58989,58184,57732,56612,56194,55664,54716,54543,53694,52231,51443,50303,49602,45109,43874,43041,Upgrade
32,Total Liabilities & Equity,287698,279576,292471,280114,323791,318661,310030,266593,306922,284853,273439,246432,274679,249256,236630,218743,229530,203009,199292,178109,Upgrade
33,Total Debt,116212,120875,130763,119987,158791,147457,146524,104974,147469,124125,120401,101453,126900,117165,108315,93306,94046,81230,82601,72880,Upgrade
34,Net Cash (Debt),57034,36506,32291,32800,32084,33422,22725,25141,24101,31429,19960,10528,12053,9799,19275,15288,33272,32878,31182,29191,Upgrade
35,Net Cash Growth,77.76%,9.23%,42.10%,30.47%,33.12%,6.34%,13.85%,138.81%,99.97%,220.72%,3.55%,-31.14%,-63.78%,-70.19%,-38.18%,-47.63%,3.17%,17.72%,0.78%,97.80%,Upgrade
36,Net Cash Per Share,8.99,5.29,4.62,5.11,4.76,4.51,3.41,3.77,3.57,3.94,3.14,1.48,1.74,1.40,2.68,2.31,4.76,5.22,4.84,4.51,Upgrade
37,Filing Date Shares Outstanding,6343,6175,6991,6420,6425,6425,6425,6425,6425,6425,6425,6425,6425,6425,6425,6425,6425,6425,6425,6425,Upgrade
38,Total Common Shares Outstanding,6343,6175,6991,6420,6425,6425,6425,6425,6425,6425,6425,6425,6425,6425,6425,6425,6425,6425,6425,6425,Upgrade
39,Working Capital,53602,45278,47850,58045,70874,42246,41809,48520,48792,51310,42183,45286,40194,40119,45638,47171,57362,41862,43513,44462,Upgrade
40,Book Value Per Share,8.13,8.74,7.66,8.26,7.90,8.18,8.12,7.97,7.51,7.83,7.70,7.69,7.56,7.34,7.25,7.10,7.00,6.32,6.17,6.08,Upgrade
41,Tangible Book Value,48583,48460,48046,47474,47687,47091,46701,45743,45312,44900,44056,44004,43157,41794,41203,40180,39576,35222,34256,33677,Upgrade
42,Tangible Book Value Per Share,7.26,7.85,6.87,7.39,7.04,7.33,7.27,7.12,6.66,6.99,6.86,6.85,6.72,6.50,6.41,6.25,6.16,5.48,5.33,5.24,Upgrade
