,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+15 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+15 Quarters
0,Market Capitalization,12999,8760,7534,8389,9163,9275,11722,12295,6771,5648,5639,5972,7695,7490,9431,5604,7408,8808,8892,7136,7224,Upgrade
1,Market Cap Growth,-5.55%,-5.55%,-35.73%,-31.77%,35.33%,64.23%,107.87%,105.87%,-12.00%,-24.60%,-40.21%,6.56%,3.87%,-14.96%,6.06%,-21.47%,2.55%,15.89%,2.58%,-35.85%,-24.34%,Upgrade
2,Enterprise Value,12036,7770,6460,7327,8102,8259,10731,11435,5912,4795,4746,5029,6752,6596,8982,5119,6923,8241,8335,6760,6848,Upgrade
3,Last Close Price,29.00,19.67,16.80,18.53,20.24,20.49,26.11,27.27,15.02,12.53,12.45,13.18,16.99,16.48,20.75,13.69,18.09,21.51,21.72,17.38,17.60,Upgrade
4,PE Ratio,60.42,41.11,39.24,24.12,28.23,24.96,31.16,50.40,30.10,27.56,30.21,35.22,51.60,48.71,68.31,39.94,54.23,67.60,64.77,58.27,54.40,Upgrade
5,Forward PE,41.68,28.73,28.73,28.73,28.73,28.73,28.73,28.73,28.73,28.73,28.73,28.73,28.73,28.73,42.48,28.02,39.20,49.48,47.71,37.96,39.69,Upgrade
6,PS Ratio,7.98,5.43,4.88,5.46,6.12,6.57,8.73,9.39,5.66,4.82,5.26,5.95,8.67,9.30,11.53,7.54,10.02,11.58,12.11,9.80,9.87,Upgrade
7,PB Ratio,4.81,3.21,2.85,3.11,3.44,3.48,4.49,5.09,2.88,2.47,2.51,2.73,3.59,3.56,4.55,3.65,4.90,6.06,6.24,5.09,5.14,Upgrade
8,P/TBV Ratio,3.33,3.33,2.96,3.23,3.63,3.72,4.77,5.44,3.07,2.61,2.66,2.90,3.80,3.79,4.80,3.92,5.26,6.53,6.75,5.48,5.53,Upgrade
9,P/FCF Ratio,-,-,78.49,-,66.45,39.81,57.83,-,73.41,-152.76,-,-,-795.48,635.73,-,-,255.61,-,42.46,-,50.45,Upgrade
10,P/OCF Ratio,117.87,-,49.37,-,51.66,35.21,49.93,-,54.40,-215.99,-,-,228.27,70.04,-,-,72.37,-,37.06,-,33.16,Upgrade
11,EV/Sales Ratio,7.46,4.82,4.18,4.77,5.41,5.85,7.99,8.73,4.95,4.09,4.43,5.01,7.61,8.19,10.98,6.89,9.37,10.83,11.35,9.28,9.35,Upgrade
