,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,21696,15368,18997,18394,23919,30045,39761,27909,15367,12635,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,958.54,-,Upgrade
2,Trading Asset Securities,599.38,1232,1242,1453,2634,6134,27120,22021,13482,788.4,Upgrade
3,Cash & Short-Term Investments,22295,16601,20238,19848,26553,36179,66881,49929,29807,13424,Upgrade
4,Cash Growth,10.16%,-16.36%,-23.78%,-45.14%,-60.30%,-27.54%,124.38%,271.95%,53.45%,63.05%,Upgrade
5,Accounts Receivable,4713,4130,4381,4622,5096,4883,3501,2869,1707,1066,Upgrade
6,Other Receivables,7689,8376,5385,5039,12690,10325,3268,3060,50.22,2844,Upgrade
7,Receivables,16032,16207,12632,12273,20360,19559,10392,8586,4187,6432,Upgrade
8,Inventory,116050,119756,113859,114213,118531,125076,120520,114201,112268,88308,Upgrade
9,Prepaid Expenses,673.07,617.41,554.02,535.78,628.33,827.53,824.71,682.34,11016,938.97,Upgrade
10,Other Current Assets,19213,19977,31496,36353,44886,48856,43141,38865,16864,20445,Upgrade
11,Total Current Assets,174263,173158,178779,183222,210959,230497,241758,212264,174141,129547,Upgrade
12,"Property, Plant & Equipment",4779,4883,4915,5319,5666,6097,6083,5873,6281,6611,Upgrade
13,Long-Term Investments,17564,19156,21834,21947,23119,25231,19489,17738,8915,8762,Upgrade
14,Goodwill,-,-,-,-,-,-,-,-,29.13,34.53,Upgrade
15,Other Intangible Assets,337.08,381.34,393.2,417.74,385.91,437.46,395.22,389.58,-,-,Upgrade
16,Long-Term Accounts Receivable,104.42,109.55,107.93,113.29,113.02,151.03,212.17,248.3,385.84,344.66,Upgrade
17,Long-Term Deferred Tax Assets,1260,1294,1664,1853,1698,1354,1486,1343,1346,1309,Upgrade
18,Other Long-Term Assets,86877,87862,87677,84421,85527,81207,63157,62694,56871,57324,Upgrade
19,Total Assets,287526,288694,295833,298714,328899,346234,333360,300871,247970,204104,Upgrade
20,Accounts Payable,14472,14667,15796,17103,16432,24001,22687,17664,12956,13190,Upgrade
21,Accrued Expenses,9250,9500,9248,8354,7034,7127,5326,5091,15651,3611,Upgrade
22,Short-Term Debt,513.37,828.85,882.89,2974,3314,4162,10170,9164,7098,-,Upgrade
23,Current Portion of Long-Term Debt,30615,37030,29138,22971,28431,27753,27505,17856,17283,12689,Upgrade
24,Current Portion of Leases,113.67,92.51,43.12,401.87,57.76,64.01,150.3,64.54,57.86,8.42,Upgrade
25,Current Income Taxes Payable,6939,6709,6363,6826,6816,7904,6950,7812,5320,6620,Upgrade
26,Current Unearned Revenue,39577,43691,46927,45176,45715,39489,34499,28503,23841,19505,Upgrade
27,Other Current Liabilities,10398,8321,9098,7853,17094,18524,13014,8829,3106,9912,Upgrade
28,Total Current Liabilities,111877,120839,117495,111659,124896,129025,120303,94984,85313,65536,Upgrade
29,Long-Term Debt,59562,51164,63779,73513,75321,90001,91708,96515,74250,52827,Upgrade
30,Long-Term Leases,676.16,697.94,554.01,587.01,631.66,688.74,612.47,650,615.95,676.25,Upgrade
31,Long-Term Deferred Tax Liabilities,14161,14308,14317,14046,14119,12909,10721,10758,9734,9957,Upgrade
32,Other Long-Term Liabilities,664.41,700.67,515.17,531.73,555.4,581.08,97.25,96.28,88.92,91.04,Upgrade
33,Total Liabilities,186940,187709,196660,200336,215524,233205,223442,203003,170002,129088,Upgrade
34,Common Stock,379.25,379.25,287.31,287.31,237.45,237.45,217.87,219.14,222.56,222.56,Upgrade
35,Additional Paid-In Capital,15161,15161,15253,15253,15303,15303,15469,15559,15801,15801,Upgrade
36,Retained Earnings,86352,85279,86266,82363,79990,73956,71286,67477,60638,56204,Upgrade
37,Comprehensive Income & Other,-6045,-5461,-8264,-4753,1951,6835,5153,4757,-1263,353.27,Upgrade
38,Total Common Equity,95847,95358,93542,93150,97482,96332,92125,88012,75398,72581,Upgrade
39,Minority Interest,4738,5627,5630,5228,15893,16697,17792,9856,2570,2435,Upgrade
40,Shareholders' Equity,100586,100985,99172,98378,113375,113029,109917,97868,77968,75015,Upgrade
41,Total Liabilities & Equity,287526,288694,295833,298714,328899,346234,333360,300871,247970,204104,Upgrade
42,Total Debt,91480,89814,94396,100447,107757,122669,130146,124250,99306,66201,Upgrade
