,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,8168,8433,8535,10591,14074,15047,14794,10861,10170,11743,Upgrade
1,Short-Term Investments,57.18,143.99,243.63,249.37,298.57,227.22,242.88,7.59,5.48,22.18,Upgrade
2,Cash & Short-Term Investments,8225,8577,8779,10841,14373,15274,15037,10868,10175,11765,Upgrade
3,Cash Growth,-6.30%,-20.88%,-38.92%,-29.03%,-4.42%,40.54%,47.78%,-7.62%,-15.73%,-20.82%,Upgrade
4,Accounts Receivable,35130,33060,31964,27762,28081,25019,22933,18660,15150,12367,Upgrade
5,Other Receivables,3999,4413,4172,5169,5505,7103,6549,6974,5427,4693,Upgrade
6,Receivables,39163,37505,36145,32967,33623,32143,29501,25669,20585,17076,Upgrade
7,Inventory,1019,894.63,1090,1014,1014,1259,1446,1059,1193,823.53,Upgrade
8,Other Current Assets,82.04,176.68,301.89,1164,577.36,553.7,554.14,837.77,417.06,545.7,Upgrade
9,Total Current Assets,48490,47153,46315,45986,49587,49230,46538,38435,32371,30210,Upgrade
10,"Property, Plant & Equipment",9695,9750,10125,10020,9834,10112,9218,7114,5800,5395,Upgrade
11,Long-Term Investments,1764,1805,1778,1756,1779,1561,1895,2224,2308,2055,Upgrade
12,Goodwill,1521,1536,1537,1561,1892,2354,2243,2017,1876,1909,Upgrade
13,Other Intangible Assets,30740,30976,30933,30795,31342,30475,27237,24927,20225,18402,Upgrade
14,Long-Term Accounts Receivable,94417,94905,95491,96998,101291,101987,92576,79636,65233,58920,Upgrade
15,Long-Term Deferred Tax Assets,583.46,613.81,380.05,376.03,383.12,440.77,305.53,246.95,223.65,165.32,Upgrade
16,Other Long-Term Assets,2243,2445,2863,3080,3905,4050,4474,3563,2637,2274,Upgrade
17,Total Assets,189453,189183,189423,190598,200012,200236,184513,158187,130696,119352,Upgrade
18,Accounts Payable,11651,12262,13981,16251,18824,20032,17577,13936,11103,11148,Upgrade
19,Short-Term Debt,-,-,-,1117,-,228.47,-,-,-,-,Upgrade
20,Current Portion of Long-Term Debt,18198,23072,21715,19007,16788,13904,12989,10465,12183,10416,Upgrade
21,Current Portion of Leases,-,46.66,-,53.99,-,36.67,-,34.25,-,52.2,Upgrade
22,Current Income Taxes Payable,674.14,539.33,419.52,197.01,136.61,190.83,268.52,212.96,204.58,191.63,Upgrade
23,Current Unearned Revenue,3902,5010,4589,5954,4392,5364,4493,4258,2886,2864,Upgrade
24,Other Current Liabilities,-,255.85,-,232.03,-,13.06,-,-,-,-,Upgrade
25,Total Current Liabilities,34425,41185,40705,42813,40141,39768,35328,28906,26377,24672,Upgrade
26,Long-Term Debt,75970,71440,71631,74480,82728,85098,77370,64422,49817,42643,Upgrade
27,Long-Term Leases,6.37,65.7,13.75,66.62,22.17,87.11,11.47,57.76,12.35,68.87,Upgrade
28,Long-Term Unearned Revenue,737.27,468.95,868.99,533.66,797.03,839.35,1129,917.54,707.64,703.7,Upgrade
29,Long-Term Deferred Tax Liabilities,10628,10500,10264,10106,10250,10101,9365,8339,7151,6538,Upgrade
30,Total Liabilities,121767,123660,123482,127999,133938,135893,123203,102643,84065,74625,Upgrade
31,Common Stock,17330,17330,17330,17330,17330,17330,17330,17330,17330,17330,Upgrade
32,Retained Earnings,36145,33691,32907,30675,29806,27916,26166,23262,21135,18905,Upgrade
33,Comprehensive Income & Other,2244,2829,3881,2825,6684,6532,6063,4471,-552.03,112.74,Upgrade
34,Total Common Equity,55719,53850,54118,50830,53819,51777,49559,45062,37912,36347,Upgrade
35,Minority Interest,11968,11674,11823,11769,12255,12565,11751,10483,8719,8380,Upgrade
36,Shareholders' Equity,67686,65523,65941,62599,66074,64342,61310,55545,46631,44727,Upgrade
37,Total Liabilities & Equity,189453,189183,189423,190598,200012,200236,184513,158187,130696,119352,Upgrade
38,Total Debt,94174,94624,93360,94725,99538,99354,90371,74979,62012,53180,Upgrade
39,Net Cash (Debt),-85949,-86047,-84582,-83884,-85165,-84080,-75334,-64111,-51837,-41415,Upgrade
40,Net Cash Per Share,-13.99,-14.01,-13.77,-13.66,-13.86,-13.69,-12.26,-10.44,-8.44,-6.74,Upgrade
41,Filing Date Shares Outstanding,6143,6143,6143,6143,6143,6143,6143,6143,6143,6143,Upgrade
42,Total Common Shares Outstanding,6143,6143,6143,6143,6143,6143,6143,6143,6143,6143,Upgrade
43,Working Capital,14065,5968,5610,3173,9446,9461,11210,9529,5994,5538,Upgrade
44,Book Value Per Share,8.14,7.84,7.88,7.71,8.20,8.43,8.07,7.34,6.17,5.92,Upgrade
45,Tangible Book Value,23458,21338,21647,18473,20585,18949,20078,18119,15811,16037,Upgrade
46,Tangible Book Value Per Share,2.89,2.54,2.59,2.44,2.79,3.08,3.27,2.95,2.57,2.61,Upgrade
47,Land,-,5047,-,4949,-,4249,-,2825,-,2502,Upgrade
48,Machinery,-,5573,-,5279,-,4476,-,3206,-,2631,Upgrade
49,Construction In Progress,-,1238,-,906.74,-,1977,-,1518,-,543.28,Upgrade
50,Leasehold Improvements,-,462.26,-,383.37,-,407.81,-,241.19,-,165.09,Upgrade
