,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,15612,15793,16297,15873,21449,23400,26495,24549,18377,21332,Upgrade
1,Revenue Growth (YoY),-4.20%,-0.50%,-24.02%,-32.17%,-19.05%,-4.68%,44.17%,15.08%,13.26%,38.13%,Upgrade
2,Cost of Revenue,9566,9175,9104,9137,13820,15437,17995,16934,11888,15527,Upgrade
3,Gross Profit,6046,6618,7193,6736,7629,7963,8501,7615,6489,5805,Upgrade
4,"Selling, General & Admin",1104,1808,1341,2036,1606,2141,1384,1683,1070,1357,Upgrade
5,Other Operating Expenses,-499.6,-102.15,-339.13,-90.94,-270.34,-37.04,-240.74,-124.56,-296.81,-148.46,Upgrade
6,Operating Expenses,604.22,1706,1001,1945,1335,2104,1144,1559,772.96,1209,Upgrade
7,Operating Income,5442,4912,6192,4790,6293,5858,7357,6056,5716,4596,Upgrade
8,Interest Expense,-1547,-1763,-1739,-1748,-1685,-1557,-1340,-1144,-1116,-984.99,Upgrade
9,Interest & Investment Income,-,120.32,-,171.11,-,129.02,-,105.03,-,176.47,Upgrade
10,Earnings From Equity Investments,-11.27,83.05,52.9,57.34,93.93,104.85,68.36,107.67,111.62,172.06,Upgrade
11,Other Non Operating Income (Expenses),-,-25.53,-,-55.65,-,-85.66,-97.14,-2.83,-15.79,-17.03,Upgrade
12,EBT Excluding Unusual Items,3883,3326,4506,3215,4703,4450,5988,5121,4696,3942,Upgrade
13,Merger & Restructuring Charges,-,-0.39,-,-0.13,-,-0.75,-4.43,-,-,-0.76,Upgrade
14,Impairment of Goodwill,-,-,-,-231.14,-376.71,-,-,-,-,-,Upgrade
15,Gain (Loss) on Sale of Investments,-,-52.93,-,5.13,-,-104.98,-,-191.83,-,28.01,Upgrade
16,Gain (Loss) on Sale of Assets,-,-0.03,-,-22.41,-,-7.54,-,-14.15,-,-2.33,Upgrade
17,Asset Writedown,-,-654.27,-,-29.76,-,-,-,-216.72,-,-,Upgrade
18,Other Unusual Items,-134.07,-116.55,-110.01,-55.43,-16.26,-,-,-7.81,-,-0.65,Upgrade
19,Pretax Income,3749,2502,4396,2881,4310,4337,5984,4691,4696,3967,Upgrade
20,Income Tax Expense,881.01,713.32,1114,764.64,983.34,820.47,1380,1094,1066,849.01,Upgrade
21,Earnings From Continuing Operations,2868,1789,3282,2117,3326,3516,4604,3597,3630,3118,Upgrade
22,Minority Interest in Earnings,-414.23,-144.73,-496.7,-325.99,-515.35,-599.41,-716.84,-609.7,-601.4,-544.75,Upgrade
23,Net Income,2454,1644,2785,1791,2811,2917,3887,2987,3029,2573,Upgrade
24,Net Income to Common,2454,1644,2785,1791,2811,2917,3887,2987,3029,2573,Upgrade
25,Net Income Growth,-11.89%,-8.18%,-0.93%,-38.60%,-27.69%,-2.36%,28.35%,16.10%,15.15%,21.46%,Upgrade
26,Shares Outstanding (Basic),6143,6143,6143,6143,6143,6143,6143,6143,6143,6143,Upgrade
27,Shares Outstanding (Diluted),6143,6143,6143,6143,6143,6143,6143,6143,6143,6143,Upgrade
28,Shares Change (YoY),-,-,-,-,-,-,-,-,-,9.92%,Upgrade
29,EPS (Basic),0.40,0.27,0.45,0.29,0.46,0.47,0.63,0.49,0.49,0.42,Upgrade
30,EPS (Diluted),0.40,0.27,0.45,0.29,0.46,0.47,0.63,0.49,0.49,0.42,Upgrade
31,EPS Growth,-11.89%,-8.18%,-0.93%,-38.60%,-27.69%,-2.36%,28.35%,16.10%,15.15%,10.50%,Upgrade
32,Free Cash Flow,1858,2109,-697.5,4256,-1382,229.97,-3941,-3678,-5995,-4435,Upgrade
33,Free Cash Flow Per Share,0.30,0.34,-0.11,0.69,-0.22,0.04,-0.64,-0.60,-0.98,-0.72,Upgrade
34,Dividend Per Share,0.140,0.080,0.140,0.090,0.150,0.150,0.190,0.160,0.140,0.130,Upgrade
35,Dividend Growth,0%,-11.11%,-6.67%,-40.00%,-21.05%,-6.25%,35.71%,23.08%,7.69%,8.33%,Upgrade
36,Operating Margin,34.86%,31.10%,37.99%,30.18%,29.34%,25.04%,27.77%,24.67%,31.10%,21.54%,Upgrade
37,Profit Margin,15.72%,10.41%,17.09%,11.28%,13.11%,12.46%,14.67%,12.17%,16.48%,12.06%,Upgrade
38,Free Cash Flow Margin,11.90%,13.35%,-4.28%,26.81%,-6.44%,0.98%,-14.88%,-14.98%,-32.62%,-20.79%,Upgrade
39,EBITDA,6529,5906,7287,5798,7296,6666,8102,6664,6231,5050,Upgrade
40,D&A For EBITDA,1087,994.22,1095,1008,1002,807.19,744.67,608.06,515.14,453.78,Upgrade
41,EBIT,5442,4912,6192,4790,6293,5858,7357,6056,5716,4596,Upgrade
