,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,135.22,81.72,6.65,38.98,-,12.08,-,12.16,13.96,10.99,Upgrade
1,Short-Term Investments,10.21,3.29,0.75,22.71,8.58,0.34,20.36,-,2.96,-,Upgrade
2,Trading Asset Securities,88.85,88.83,72.45,120.03,-,-,-,1.39,-,-,Upgrade
3,Cash & Short-Term Investments,234.28,173.84,79.85,181.73,8.58,12.42,20.36,13.55,16.92,10.99,Upgrade
4,Cash Growth,193.41%,-4.34%,830.21%,1363.30%,-57.84%,-8.34%,20.33%,23.33%,-67.96%,-28.53%,Upgrade
5,Accounts Receivable,16.46,18.59,30.37,13.65,43.8,38.92,68.02,85.51,37.75,8.48,Upgrade
6,Other Receivables,85.95,47.73,120.09,40.39,-,5.05,-,6.04,6.07,4.74,Upgrade
7,Receivables,234.04,236.64,321.28,214.97,69.85,64.31,84.46,122.09,327.41,308,Upgrade
8,Inventory,7.49,-,0.03,7.57,10.27,25.27,36.11,17.34,35.89,6.57,Upgrade
9,Prepaid Expenses,-,-,-,-,-,-,-,-,0.99,-,Upgrade
10,Other Current Assets,52.96,-,-,-,59.03,8.34,17.81,1.44,1.08,29.69,Upgrade
11,Total Current Assets,528.77,410.49,401.16,404.26,147.73,110.34,158.74,154.42,382.29,355.24,Upgrade
12,"Property, Plant & Equipment",2.79,2.42,5.28,6.11,2.21,2.6,8.34,10.96,8.65,8.42,Upgrade
13,Long-Term Investments,14.01,14.04,15.01,15.01,0.05,0.06,6.14,10.78,0.06,0.42,Upgrade
14,Goodwill,3.47,-,-,-,-,-,-,-,-,-,Upgrade
15,Long-Term Deferred Tax Assets,2.85,6.88,4.78,8.24,4.21,4.79,4.05,4.06,5.06,3.94,Upgrade
16,Other Long-Term Assets,823.92,781.13,842.07,908.14,882.67,963,937.18,1013,1052,1069,Upgrade
17,Total Assets,1387,1226,1287,1373,1333,1381,1432,1492,1448,1437,Upgrade
18,Accounts Payable,2.15,0.34,15.98,23.41,9.33,18.11,32.37,47.72,22.04,-,Upgrade
19,Accrued Expenses,5.24,9.66,8.5,11.63,8.79,9.54,7.57,10.37,7.98,3.36,Upgrade
20,Short-Term Debt,381.89,364.9,370.1,381.55,390.12,418.94,432.37,459.16,456.84,485.43,Upgrade
