,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+20 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+20 Quarters
0,Cash & Equivalents,9.71,9.71,12,-,12.57,-,13.6,-,17.21,-,20.84,-,29.21,-,57.97,57.97,26.83,-,32.71,-,Upgrade
1,Short-Term Investments,-,-,0.03,-,-,-,0.8,-,0.04,-,1.33,-,-,-,1.64,1.64,-,-,0.13,-,Upgrade
2,Trading Asset Securities,1.78,1.78,-,-,0.44,-,0.78,-,0.95,-,-,-,-,-,-,-,-,-,-,-,Upgrade
3,Cash & Short-Term Investments,11.49,11.49,12.03,13,13,15.18,15.18,-,18.2,22.16,22.16,-,29.21,-,59.6,59.6,26.83,32.84,32.84,27.72,Upgrade
4,Cash Growth,-11.67%,-24.35%,-20.77%,-,-28.54%,-31.50%,-31.50%,-,-37.70%,-,-62.81%,-,8.88%,-,81.51%,115.03%,-3.21%,-25.28%,-25.28%,-,Upgrade
5,Accounts Receivable,1.26,1.26,8.54,-,0.68,-,0.56,-,1.67,-,3.43,-,5.34,-,6.49,6.49,12.33,-,15.63,-,Upgrade
6,Other Receivables,0.36,0.36,4.66,-,3.98,-,3.24,-,5.52,-,2.66,-,4.91,-,3.44,3.44,9.04,-,3.46,-,Upgrade
7,Receivables,1.62,1.62,13.2,-,4.66,-,4.55,-,7.19,-,6.09,-,10.25,-,13.72,13.72,21.37,-,19.09,-,Upgrade
8,Inventory,-,-,0.09,-,0.83,-,1.19,-,8.66,-,9.43,-,8.43,-,10.8,10.8,23.53,-,27.87,-,Upgrade
9,Prepaid Expenses,0.31,0.31,0.31,-,3.19,-,0.56,-,1.98,-,2.11,-,2.56,-,4.5,4.5,2.09,-,3.53,-,Upgrade
10,Other Current Assets,2.35,2.35,-,-,-,-,-,-,0.91,-,1.16,-,1.38,-,19.02,19.02,19.03,-,18.97,-,Upgrade
11,Total Current Assets,15.76,15.76,25.62,-,21.68,-,21.48,-,36.94,-,40.95,-,51.82,-,107.64,107.64,92.85,-,102.29,-,Upgrade
12,"Property, Plant & Equipment",0.06,0.06,0.11,-,0.21,-,0.74,-,2.04,-,5.09,-,10.03,-,14.14,14.14,36.41,-,46.98,-,Upgrade
13,Long-Term Investments,1.82,1.82,-,-,1.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Goodwill,-,-,-,-,-,-,-,-,-,-,-,-,-,-,18.27,18.27,-,-,40.01,-,Upgrade
15,Other Intangible Assets,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,53.22,-,13.21,-,Upgrade
16,Other Long-Term Assets,-,-,1.82,-,-,-,-,-,-,-,-,-,-,-,1.2,1.2,1.98,-,3.76,-,Upgrade
17,Total Assets,17.64,17.64,27.55,-,23.78,-,22.21,-,38.98,-,46.05,-,61.85,-,141.24,141.24,184.46,-,206.26,-,Upgrade
18,Accounts Payable,1.48,1.48,1.23,-,1.11,-,1.85,-,3.64,-,4.44,-,4.31,-,1.52,1.52,4.83,-,7.35,-,Upgrade
19,Accrued Expenses,30.77,30.77,20.33,-,88.44,-,67.49,-,60.56,-,40.23,-,44.31,-,20.42,20.42,57.23,-,22.77,-,Upgrade
20,Current Portion of Long-Term Debt,-,-,-,-,106.62,-,122.9,-,77.16,-,72.59,-,-,-,-,-,2,-,2,-,Upgrade
21,Current Portion of Leases,-,-,-,-,-,-,-,-,-,-,1.21,-,0.12,-,9.53,9.53,9.2,-,12.2,-,Upgrade
22,Current Income Taxes Payable,-,-,1.04,-,-,-,0,-,-,-,-,-,-,-,-,-,0.8,-,1.28,-,Upgrade
23,Current Unearned Revenue,0.12,0.12,0.13,-,2.69,-,2.86,-,3.35,-,3.77,-,12.77,-,32.53,32.53,36.17,-,38.57,-,Upgrade
24,Other Current Liabilities,-,-,2.17,-,-,-,6.93,-,-,-,17.06,-,-,-,5.26,5.26,-,-,15.97,-,Upgrade
25,Total Current Liabilities,32.38,32.38,24.9,-,198.86,-,202.03,-,144.71,-,139.3,-,61.5,-,69.26,69.26,110.24,-,100.15,-,Upgrade
26,Long-Term Debt,135.3,135.3,138.44,-,28.03,-,16.56,-,60.66,-,60.05,-,128.74,-,156.48,156.48,74.47,-,53.93,-,Upgrade
27,Long-Term Leases,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.87,1.87,7.85,-,11.06,-,Upgrade
28,Long-Term Deferred Tax Liabilities,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.5,-,3.48,-,Upgrade
29,Other Long-Term Liabilities,8.93,8.93,8.93,-,3.8,-,3.97,-,21.37,-,11.82,-,45.69,-,32.16,32.16,15.09,-,10.62,-,Upgrade
30,Total Liabilities,176.61,176.61,172.27,-,230.7,-,222.56,-,226.73,-,211.17,-,235.93,-,259.78,259.78,211.15,-,179.24,-,Upgrade
31,Common Stock,60.75,60.75,60.75,-,60.75,-,50.62,-,50.62,-,50.62,-,50.62,-,50.62,50.62,50.62,-,50.62,-,Upgrade
32,Additional Paid-In Capital,546.18,546.18,546.18,-,540.32,-,527.15,-,527.15,-,527.15,-,515.3,-,515.3,515.3,515.3,-,515.3,-,Upgrade
33,Retained Earnings,-671.76,-671.76,-663.36,-,-650.42,-,-635.6,-,-637.24,-,-626.65,-,-634.76,-,-589.71,-589.71,-625.3,-,-574.12,-,Upgrade
34,Comprehensive Income & Other,-14.2,-14.2,-11.97,-,-28.4,-,-14.46,-,-12.41,-,-5.47,-,6.66,-,-0.82,-0.82,29.93,-,28.6,-,Upgrade
35,Total Common Equity,-79.04,-79.04,-68.4,-77.76,-77.76,-72.29,-72.29,-,-71.87,-54.35,-54.35,-,-62.18,-,-24.6,-24.6,-29.44,20.41,20.41,129.21,Upgrade
36,Minority Interest,-79.93,-79.93,-76.31,-,-129.16,-,-128.06,-,-115.88,-,-110.77,-,-111.9,-,-93.94,-93.94,2.75,-,6.61,-,Upgrade
37,Shareholders' Equity,-158.97,-158.97,-144.72,-206.92,-206.92,-200.35,-200.35,-,-187.75,-165.12,-165.12,-,-174.08,-,-118.54,-118.54,-26.69,27.02,27.02,138.11,Upgrade
38,Total Liabilities & Equity,17.64,17.64,27.55,-,23.78,-,22.21,-,38.98,-,46.05,-,61.85,-,141.24,141.24,184.46,-,206.26,-,Upgrade
39,Total Debt,135.3,135.3,138.44,134.66,134.66,139.46,139.46,-,137.81,133.86,133.86,-,128.86,-,167.89,167.89,93.52,79.2,79.2,53.31,Upgrade
40,Net Cash (Debt),-123.82,-123.82,-126.42,-121.65,-121.65,-124.28,-124.28,-,-119.62,-111.69,-111.69,-,-99.65,-,-108.28,-108.28,-66.69,-46.36,-46.36,-25.59,Upgrade
41,Net Cash Per Share,-0.20,-0.20,-0.21,-0.20,-0.22,-0.25,-0.34,-,-0.22,-0.22,-0.22,-,-0.20,-,-0.21,-,-0.13,-0.09,-0.09,-0.05,Upgrade
42,Filing Date Shares Outstanding,607.46,607.46,607.46,607.46,607.46,506.22,506.22,506.22,506.22,506.22,506.22,506.22,506.22,506.22,506.22,506.22,506.22,506.22,506.22,506.22,Upgrade
43,Total Common Shares Outstanding,607.46,607.46,607.46,607.46,607.46,506.22,506.22,506.22,506.22,506.22,506.22,506.22,506.22,506.22,506.22,506.22,506.22,506.22,506.22,506.22,Upgrade
44,Working Capital,-16.61,-16.61,0.72,-,-177.19,-,-180.55,-,-107.77,-,-98.34,-,-9.68,-,38.38,38.38,-17.39,-,2.15,-,Upgrade
45,Book Value Per Share,-0.13,-0.13,-0.11,-0.13,-0.13,-0.14,-0.14,-,-0.14,-0.11,-0.11,-,-0.12,-,-0.05,-0.05,-0.06,0.04,0.04,0.26,Upgrade
46,Tangible Book Value,-79.04,-79.04,-68.4,-77.76,-77.76,-72.29,-72.29,-,-71.87,-54.35,-54.35,-,-62.18,-,-42.87,-42.87,-82.66,-32.81,-32.81,16.21,Upgrade
47,Tangible Book Value Per Share,-0.13,-0.13,-0.11,-0.13,-0.13,-0.14,-0.14,-,-0.14,-0.11,-0.11,-,-0.12,-,-0.08,-0.08,-0.16,-0.06,-0.06,0.03,Upgrade
48,Machinery,-,-,5.66,-,-,-,10.29,-,-,-,22.81,-,-,-,37.39,37.39,-,-,59.27,-,Upgrade
49,Leasehold Improvements,-,-,-,-,-,-,3.13,-,-,-,3.4,-,-,-,13.06,13.06,-,-,14.22,-,Upgrade
