,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+19 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+19 Quarters
0,Interest and Dividend Income,3298,5324,1266,5952,3451,3486,4071,2542,4112,4016,3395,5477,3992,3480,4058,5029,3955,3553,3240,4069,Upgrade
1,Total Interest Expense,1984,1937,2047,2133,2141,2057,2076,1883,1712,1683,1863,1988,1812,1696,1737,1750,1533,1217,1274,1241,Upgrade
2,Net Interest Income,1314,3387,-781.33,3819,1311,1429,1995,658.17,2400,2332,1532,3489,2180,1784,2321,3279,2422,2336,1966,2828,Upgrade
3,Brokerage Commission,-,-,-,14403,-,-,-,15543,-,-,-,15358,-,-,-,13624,-,-,-,8633,Upgrade
4,Gain on Sale of Investments (Rev),548.83,-1165,2449,-1838,-102.33,967.21,972.93,159.29,-206.11,612.1,-565.28,-715.62,507.16,1028,-819.31,-439.94,-365.97,558.08,247.83,-1014,Upgrade
5,Other Revenue,2909,3000,2578,-9309,3710,4286,3736,-9814,6108,5146,5243,-7038,5656,4700,3305,-7439,3908,2624,2162,-5482,Upgrade
6,Revenue Before Loan Losses,4772,5222,4246,7075,4918,6683,6704,6547,8302,8091,6210,11093,8344,7512,4807,9024,5964,5518,4376,4964,Upgrade
7,Provision for Loan Losses,-46.8,46.8,-,83.54,-5.23,5.23,-,86.34,-8.19,8.19,-,14.81,-16.69,16.69,-,-207.24,212.65,-85.18,107.8,-45.76,Upgrade
8,Revenue,4819,5176,4246,6992,4923,6677,6704,6461,8310,8083,6210,11078,8360,7495,4807,9231,5752,5603,4268,5010,Upgrade
9,Revenue Growth (YoY),-2.13%,-22.49%,-36.67%,8.22%,-40.75%,-17.38%,7.96%,-41.68%,-0.61%,7.84%,29.19%,20.00%,45.35%,33.76%,12.62%,84.26%,55.59%,126.73%,20.78%,41.92%,Upgrade
10,Salaries & Employee Benefits,-,-,-,7973,-,-,-,7892,-,-,-,7852,-,-,-,6436,-,-,-,4710,Upgrade
11,Cost of Services Provided,2560,2585,2568,-6143,2879,2790,2806,-6530,3106,2675,2522,-4937,2540,2307,2067,-4182,2195,1892,1695,-3564,Upgrade
12,Other Operating Expenses,771.73,632.63,439.73,4734,420.77,898.66,836.43,3849,2320,1951,1695,4561,1994,1797,791.15,3067,48.01,128.46,77.64,1766,Upgrade
13,Total Operating Expenses,3201,3259,2968,6618,3274,3657,3677,5024,5604,4520,4323,7572,4449,4213,2748,5332,2243,2021,1773,2916,Upgrade
14,Operating Income,1618,1916,1277,373.47,1649,3021,3027,1437,2706,3563,1887,3506,3912,3282,2059,3899,3509,3582,2496,2094,Upgrade
