,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,282.88,25.23,264.17,49.24,613.52,55.68,52.91,116.71,58.57,320.28,Upgrade
1,Trading Asset Securities,-,-,-,-,-,-,1.42,-,-,-,Upgrade
2,Cash & Short-Term Investments,282.88,25.23,264.17,49.24,613.52,55.68,54.33,116.71,58.57,320.28,Upgrade
3,Cash Growth,7.08%,-48.76%,-56.94%,-11.57%,1029.30%,-52.29%,-7.25%,-63.56%,102.79%,1845.60%,Upgrade
4,Accounts Receivable,2.53,144.3,-,14.63,53.93,230.34,678.8,695.07,175.96,258.43,Upgrade
5,Other Receivables,0.91,0.84,53.04,46.3,75.21,47.02,95.29,60.91,161.74,63.14,Upgrade
6,Receivables,3.44,145.14,53.04,60.94,129.14,277.36,774.09,755.98,337.69,321.57,Upgrade
7,Inventory,-,-,-,-,5.29,4.77,1115,495.1,786.72,365.47,Upgrade
8,Prepaid Expenses,0.45,0.39,0.35,0.88,0.89,0.84,-,18.49,-,-,Upgrade
9,Restricted Cash,-,-,-,-,-,-,-,-,-,0.15,Upgrade
10,Other Current Assets,0.68,131.08,14.1,114.17,51.91,683.89,1245,317.21,990.44,617.14,Upgrade
11,Total Current Assets,287.45,301.84,331.66,225.23,800.74,1023,3189,1703,2173,1625,Upgrade
12,"Property, Plant & Equipment",0.57,2.9,4.1,4.99,6.71,6.43,17.64,21.35,4.37,3.12,Upgrade
13,Long-Term Investments,-,-,-,126.87,-,-,-,-,-,-,Upgrade
14,Goodwill,-,-,-,-,-,-,0.61,0.61,0.56,0.57,Upgrade
15,Other Long-Term Assets,-,-,-,163.58,-,-,-,-,-,73.95,Upgrade
