,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,128.72,1297,13.96,39.24,111.05,1626,9385,11375,2704,2982,Upgrade
1,Revenue Growth (YoY),822.25%,3206.37%,-87.43%,-97.59%,-98.82%,-85.71%,247.04%,281.39%,12784.39%,-,Upgrade
2,Cost of Revenue,124.3,1285,1.46,39.7,82.69,1514,9067,10953,2893,2916,Upgrade
3,Gross Profit,4.42,11.87,12.5,-0.47,28.36,111.49,317.34,421.8,-188.83,66.3,Upgrade
4,"Selling, General & Admin",15.86,17.45,16.72,20.86,19.34,96.67,171.31,169.33,105.37,88.16,Upgrade
5,Other Operating Expenses,-4.47,-11.2,-1.44,4.95,-18.99,-53.47,-3.63,-27,0.47,-3.21,Upgrade
6,Operating Expenses,11.39,6.25,15.2,25.9,0.36,43.12,165.75,144.2,105.84,170.27,Upgrade
7,Operating Income,-6.96,5.62,-2.7,-26.36,28,68.37,151.59,277.6,-294.66,-103.97,Upgrade
8,Interest Expense,-5.48,-6.17,-7.99,-8.75,-4.56,-9.31,-15.4,-17.05,-24.71,-37.29,Upgrade
9,Interest & Investment Income,0.28,1.42,0.07,0.71,0.68,0.07,0.18,0.09,0.08,0.07,Upgrade
10,Earnings From Equity Investments,-,-,-0.58,-0.05,-,-,-,-,-,-,Upgrade
11,Currency Exchange Gain (Loss),-,-2.14,-,2.26,-,5.36,-,-2.27,-,1.87,Upgrade
12,Other Non Operating Income (Expenses),-,-0,-,-,-,-,-,-,-,-,Upgrade
13,EBT Excluding Unusual Items,-12.16,-1.28,-11.2,-32.19,24.13,64.49,136.36,258.38,-319.29,-139.31,Upgrade
14,Impairment of Goodwill,-,-,-,-,-,-0.61,-,-,-,-,Upgrade
15,Gain (Loss) on Sale of Assets,-,16.51,-1.76,0.02,-,-13.25,1.02,-0.19,374.63,3.24,Upgrade
16,Asset Writedown,-,-,-,-,-,-,-,-16.54,-,-31.16,Upgrade
17,Other Unusual Items,-,-,-,-33.2,-,-50.97,-,20.67,-,-114.19,Upgrade
18,Pretax Income,-12.16,15.23,-12.96,-65.38,24.13,-0.35,137.38,262.32,55.33,-281.42,Upgrade
19,Income Tax Expense,0.31,0.93,0.3,0.27,-0.73,48.56,14.34,3.6,0.02,10.11,Upgrade
20,Earnings From Continuing Operations,-12.48,14.3,-13.26,-65.64,24.86,-48.91,123.04,258.72,55.31,-291.53,Upgrade
21,Net Income to Company,-12.48,14.3,-13.26,-65.64,24.86,-48.91,123.04,258.72,55.31,-291.53,Upgrade
22,Minority Interest in Earnings,0.86,3.97,-29.27,19.65,-10.77,30.26,-10.1,-38.2,45.97,-1.12,Upgrade
23,Net Income,-11.62,18.27,-42.52,-46,14.08,-18.65,112.94,220.52,101.28,-292.65,Upgrade
24,Net Income to Common,-11.62,18.27,-42.52,-46,14.08,-18.65,112.94,220.52,101.28,-292.65,Upgrade
25,Net Income Growth,-,-,-,-,-87.53%,-,11.51%,-,-,-,Upgrade
26,Shares Outstanding (Basic),4455,4455,4455,4455,4455,4455,4455,4325,3713,3505,Upgrade
27,Shares Outstanding (Diluted),4455,4455,4455,4455,4455,4455,5287,4926,4318,3505,Upgrade
28,Shares Change (YoY),-,-,-,-,-15.74%,-9.56%,22.45%,40.54%,39.52%,-,Upgrade
29,EPS (Basic),-0.00,0.00,-0.01,-0.01,0.00,-0.00,0.03,0.05,0.03,-0.08,Upgrade
30,EPS (Diluted),-0.00,0.00,-0.01,-0.01,0.00,-0.01,0.02,0.04,0.03,-0.08,Upgrade
31,EPS Growth,-,-,-,-,-86.58%,-,-10.00%,-,-,-,Upgrade
32,Free Cash Flow,270.12,-233.05,-45.18,-286.41,535.51,-41.54,-59.15,1110,-806.23,-672.82,Upgrade
33,Free Cash Flow Per Share,0.06,-0.05,-0.01,-0.06,0.12,-0.01,-0.01,0.23,-0.19,-0.19,Upgrade
34,Operating Margin,-5.41%,0.43%,-19.36%,-67.19%,25.22%,4.21%,1.62%,2.44%,-10.90%,-3.49%,Upgrade
35,Profit Margin,-9.03%,1.41%,-304.66%,-117.23%,12.68%,-1.15%,1.20%,1.94%,3.75%,-9.81%,Upgrade
36,Free Cash Flow Margin,209.85%,-17.96%,-323.69%,-729.96%,482.22%,-2.56%,-0.63%,9.76%,-29.81%,-22.56%,Upgrade
37,EBITDA,-6.85,5.85,-2.43,-25.9,28.37,73.41,154.31,279.36,-294.4,-103.27,Upgrade
38,D&A For EBITDA,0.11,0.23,0.28,0.46,0.36,5.03,2.72,1.76,0.27,0.7,Upgrade
39,EBIT,-6.96,5.62,-2.7,-26.36,28,68.37,151.59,277.6,-294.66,-103.97,Upgrade
