,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+20 Quarters
,Period Ending,"Oct '24 Oct 31, 2024","Jul '24 Jul 31, 2024","Apr '24 Apr 30, 2024","Jan '24 Jan 31, 2024","Oct '23 Oct 31, 2023","Jul '23 Jul 31, 2023","Apr '23 Apr 30, 2023","Jan '23 Jan 31, 2023","Oct '22 Oct 31, 2022","Jul '22 Jul 31, 2022","Apr '22 Apr 30, 2022","Jan '22 Jan 31, 2022","Oct '21 Oct 31, 2021","Jul '21 Jul 31, 2021","Apr '21 Apr 30, 2021","Jan '21 Jan 31, 2021","Oct '20 Oct 31, 2020","Jul '20 Jul 31, 2020","Apr '20 Apr 30, 2020","Jan '20 Jan 31, 2020",+20 Quarters
0,Cash & Equivalents,37.64,37.64,33.83,33.83,31.27,-,1.15,-,8.09,-,44.77,-,31.1,-,25.18,-,40.8,-,37.41,-,Upgrade
1,Short-Term Investments,-,-,1.04,1.04,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,37.64,37.64,34.88,34.88,31.27,1.15,1.15,8.09,8.09,44.77,44.77,-,31.1,25.18,25.18,-,40.8,37.41,37.41,-,Upgrade
3,Cash Growth,20.36%,3184.21%,2943.19%,331.30%,286.72%,-97.44%,-97.44%,-,-74.00%,77.78%,77.78%,-,-23.76%,-32.68%,-32.68%,-,12.32%,11.06%,11.06%,-,Upgrade
4,Accounts Receivable,16.9,16.9,28.24,28.24,28.53,-,42.76,-,14.08,-,22.25,-,22.84,-,22.96,-,23.7,-,36.96,-,Upgrade
5,Other Receivables,-,-,-,-,-,-,-,-,0.29,-,0.3,-,1.96,-,0.53,-,39.52,-,29.9,-,Upgrade
6,Receivables,16.9,16.9,28.24,28.24,28.53,-,42.76,-,14.37,-,22.54,-,24.8,-,23.49,-,63.21,-,66.86,-,Upgrade
7,Prepaid Expenses,8.61,8.61,1.2,1.2,9.1,-,8.57,-,10.32,-,3.75,-,1.15,-,0.74,-,53.76,-,50.96,-,Upgrade
8,Other Current Assets,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,-,5,-,Upgrade
9,Total Current Assets,63.15,63.15,64.31,64.31,68.9,-,52.48,-,32.77,-,71.06,-,57.05,-,49.42,-,162.77,-,160.23,-,Upgrade
10,"Property, Plant & Equipment",0.47,0.47,0.56,0.56,0.01,-,0.03,-,0.16,-,0.3,-,0.49,-,0.76,-,1.05,-,1.33,-,Upgrade
11,Total Assets,63.61,63.61,64.87,64.87,68.91,-,52.51,-,32.94,-,71.36,-,57.54,-,50.17,-,163.82,-,161.56,-,Upgrade
12,Accounts Payable,23.01,23.01,27.8,27.8,29.74,-,36.47,-,18.28,-,19.27,-,13.44,-,15.28,-,4.96,-,23.51,-,Upgrade
13,Accrued Expenses,44.63,44.63,4.67,4.67,11.14,-,5.42,-,15.5,-,7.76,-,6.68,-,6.42,-,24.6,-,10.27,-,Upgrade
14,Short-Term Debt,13.69,13.69,49.96,49.96,45.21,-,21.33,-,17.36,-,61.06,-,48.57,-,33.96,-,1.24,-,41.12,-,Upgrade
15,Current Portion of Leases,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,Upgrade
16,Current Income Taxes Payable,0.63,0.63,0.23,0.23,0.23,-,0.23,-,0.05,-,0.04,-,0.03,-,0.03,-,2.02,-,0.55,-,Upgrade
17,Current Unearned Revenue,-,-,1.21,1.21,2.27,-,8.11,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
18,Other Current Liabilities,4.34,4.34,3.65,3.65,4.1,-,3.23,-,2.57,-,2.45,-,4.88,-,6.33,-,48.61,-,8.77,-,Upgrade
19,Total Current Liabilities,86.3,86.3,87.52,87.52,92.69,-,74.81,-,53.76,-,90.58,-,73.6,-,62.03,-,81.43,-,84.23,-,Upgrade
20,Total Liabilities,86.3,86.3,87.52,87.52,92.69,-,74.81,-,53.76,-,90.58,-,73.6,-,62.03,-,81.43,-,84.23,-,Upgrade
21,Common Stock,15.77,15.77,15.77,15.77,15.77,-,15.77,-,15.77,-,15.77,-,15.77,-,15.77,-,15.77,-,15.77,-,Upgrade
22,Additional Paid-In Capital,72.13,72.13,72.13,72.13,72.13,-,72.13,-,72.13,-,72.13,-,72.13,-,72.13,-,72.13,-,72.13,-,Upgrade
23,Retained Earnings,-128.59,-128.59,-128.55,-128.55,-129.69,-,-128.2,-,-126.73,-,-125.12,-,-121.96,-,-125.72,-,-31.43,-,-32.36,-,Upgrade
24,Comprehensive Income & Other,18,18,18,18,18,-,18,-,18,-,18,-,18,-,25.96,-,25.35,-,23.79,-,Upgrade
25,Total Common Equity,-22.69,-22.69,-22.64,-22.64,-23.78,-22.29,-22.29,-20.82,-20.82,-19.22,-19.22,-,-16.06,-11.85,-11.85,-,81.83,79.34,79.34,-,Upgrade
26,Minority Interest,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.56,-,-2,-,Upgrade
27,Shareholders' Equity,-22.69,-22.69,-22.64,-22.64,-23.78,-22.29,-22.29,-20.82,-20.82,-19.22,-19.22,-,-16.06,-11.85,-11.85,-,82.39,77.33,77.33,-,Upgrade
28,Total Liabilities & Equity,63.61,63.61,64.87,64.87,68.91,-,52.51,-,32.94,-,71.36,-,57.54,-,50.17,-,163.82,-,161.56,-,Upgrade
29,Total Debt,13.69,13.69,49.96,49.96,45.21,21.33,21.33,17.36,17.36,61.06,61.06,-,48.57,33.96,33.96,-,1.24,41.12,41.12,-,Upgrade
