,Fiscal Quarter,Current,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+20 Quarters
,Period Ending,"Mar '25 Mar 11, 2025","Oct '24 Oct 31, 2024","Jul '24 Jul 31, 2024","Apr '24 Apr 30, 2024","Jan '24 Jan 31, 2024","Oct '23 Oct 31, 2023","Jul '23 Jul 31, 2023","Apr '23 Apr 30, 2023","Jan '23 Jan 31, 2023","Oct '22 Oct 31, 2022","Jul '22 Jul 31, 2022","Apr '22 Apr 30, 2022","Jan '22 Jan 31, 2022","Oct '21 Oct 31, 2021","Jul '21 Jul 31, 2021","Apr '21 Apr 30, 2021","Jan '21 Jan 31, 2021","Oct '20 Oct 31, 2020","Jul '20 Jul 31, 2020","Apr '20 Apr 30, 2020","Jan '20 Jan 31, 2020",+20 Quarters
0,Market Capitalization,30,25,22,22,28,43,63,52,82,60,35,35,35,35,35,308,284,282,256,265,465,Upgrade
1,Market Cap Growth,-40.74%,-40.74%,-65.00%,-57.58%,-65.38%,-28.95%,81.82%,50.00%,136.36%,72.73%,0%,-88.72%,-87.78%,-87.71%,-86.42%,16.07%,-38.98%,-27.53%,-53.04%,-59.11%,196.43%,Upgrade
2,Enterprise Value,6,40,-0,36,42,63,83,61,91,76,51,52,52,-4,-4,269,245,243,217,233,433,Upgrade
3,Last Close Price,0.02,0.02,0.01,0.01,0.02,0.03,0.04,0.03,0.05,0.04,0.02,0.02,0.02,0.02,0.02,0.20,0.18,0.18,0.16,0.17,0.29,Upgrade
4,PE Ratio,27.46,-,-,-63.27,-22.78,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
5,PS Ratio,0.09,0.08,0.07,0.07,0.10,0.16,0.27,0.26,0.52,0.39,0.26,0.26,0.25,0.29,0.30,2.79,2.41,2.47,1.97,1.83,3.25,Upgrade
6,PB Ratio,-1.11,-1.11,-0.97,-0.98,-1.25,-1.79,-2.83,-2.33,-3.94,-2.88,-1.81,-1.81,-,-2.16,-2.93,-25.95,-,3.43,3.30,3.43,-,Upgrade
7,P/TBV Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.45,3.22,3.34,-,Upgrade
8,P/FCF Ratio,7.13,6.01,6.20,7.55,19.42,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,P/OCF Ratio,5.24,5.24,5.29,6.24,16.05,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,EV/Sales Ratio,0.02,0.12,-,0.12,0.14,0.23,0.36,0.31,0.58,0.49,0.39,0.39,0.38,-,-,2.44,2.08,2.13,1.67,1.61,3.03,Upgrade
11,EV/EBITDA Ratio,8.38,56.08,-,-37.05,-24.53,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
12,EV/EBIT Ratio,10.64,71.24,-,-32.33,-22.22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
13,EV/FCF Ratio,1.43,9.60,-,12.32,28.96,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Debt / Equity Ratio,-0.60,-0.60,-0.60,-2.21,-2.21,-1.90,-0.96,-0.96,-0.83,-0.83,-3.18,-3.18,-,-3.02,-2.86,-2.86,-,0.01,0.53,0.53,-,Upgrade
15,Debt / EBITDA Ratio,19.04,31.41,31.41,49.86,49.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
16,Debt / FCF Ratio,3.26,3.26,3.84,17.09,34.18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
17,Asset Turnover,5.08,5.03,5.11,4.95,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
18,Quick Ratio,0.63,0.63,0.63,0.72,0.72,0.65,-,0.59,-,0.42,-,0.74,-,0.76,-,0.78,-,1.28,-,1.24,-,Upgrade
19,Current Ratio,0.73,0.73,0.73,0.73,0.73,0.74,-,0.70,-,0.61,-,0.78,-,0.78,-,0.80,-,2.00,-,1.90,-,Upgrade
20,Return on Equity (ROE),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-13.95%,-357.43%,-,-,Upgrade,
21,Return on Assets (ROA),0.25%,0.25%,0.85%,0.82%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
22,Return on Capital (ROIC),-,1.73%,2.01%,2.25%,-18.62%,-,-,-,-18.10%,-9.03%,-,-,-19.18%,-29.95%,-,-,-6.38%,-5.22%,-,-,Upgrade,
23,Earnings Yield,3.64%,4.33%,2.95%,-1.58%,-4.39%,-6.95%,-4.22%,-5.91%,-5.62%,-7.95%,-17.97%,-21.22%,-64.52%,-74.00%,-77.31%,-30.36%,-33.89%,-33.59%,-41.25%,-14.94%,-5.63%,Upgrade
24,FCF Yield,14.02%,16.65%,16.13%,13.24%,5.15%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
25,Buyback Yield / Dilution,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.00%,-,-,-0.76%,-9.52%,-9.53%,Upgrade,
26,Total Shareholder Return,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.00%,-,-,-0.76%,-9.52%,-9.53%,Upgrade,
