,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,20.77,20.77,15.25,15.25,8.54,-,46.89,-,76.92,-,92.14,-,100.61,-,109.51,-,43.5,-,55.97,-,Upgrade
1,Short-Term Investments,-,-,0.97,0.97,-,-,7.47,-,-,-,1.7,-,-,-,2.31,-,-,-,3.27,-,Upgrade
2,Cash & Short-Term Investments,20.77,20.77,16.22,16.22,8.54,45.68,54.36,-,76.92,93.85,93.85,-,100.61,111.82,111.82,-,43.5,59.25,59.25,-,Upgrade
3,Cash Growth,143.23%,-54.52%,-70.16%,-,-88.90%,-51.32%,-42.08%,-,-23.55%,-16.07%,-16.07%,-,131.29%,88.74%,88.74%,-,-28.32%,-27.67%,-27.67%,-,Upgrade
4,Accounts Receivable,5.7,5.7,5.23,5.23,0.09,-,6.95,-,1.38,-,5.39,-,0.83,-,0.32,-,0.51,-,1.9,-,Upgrade
5,Other Receivables,85.17,85.17,82.55,82.55,4.58,-,20.42,-,6.37,-,6.17,-,7.12,-,6.62,-,5.87,-,5.29,-,Upgrade
6,Receivables,90.91,90.91,98.27,98.27,16.83,-,99.26,-,65.17,-,53.57,-,45.81,-,31.31,-,19.29,-,22.11,-,Upgrade
7,Inventory,2.51,2.51,2.68,2.68,9.9,-,20.24,-,14.24,-,0.63,-,3.43,-,3.93,-,6.67,-,8.85,-,Upgrade
8,Prepaid Expenses,0.19,0.19,0.32,0.32,1.02,-,5.74,-,7.06,-,4.82,-,4.79,-,7.4,-,10.39,-,2.17,-,Upgrade
9,Other Current Assets,-,-,5.2,5.2,162.73,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,Total Current Assets,114.39,114.39,122.7,122.7,199.02,-,179.6,-,163.38,-,152.87,-,154.64,-,154.47,-,79.85,-,92.39,-,Upgrade
11,"Property, Plant & Equipment",0.69,0.69,0.66,0.66,0.61,-,2.49,-,2.66,-,1.56,-,2.87,-,4.27,-,5.36,-,6.49,-,Upgrade
12,Long-Term Investments,240.99,240.99,240.99,240.99,-,-,-,-,-,-,-,-,0.41,-,-,-,0.62,-,0.48,-,Upgrade
13,Other Intangible Assets,0.79,0.79,0.84,0.84,-,-,13.4,-,12.87,-,14.38,-,7.21,-,-,-,-,-,-,-,Upgrade
14,Other Long-Term Assets,-,-,-,-,-,-,0.21,-,-,-,-,-,-,-,4.67,-,-,-,-,-,Upgrade
15,Total Assets,356.87,356.87,365.19,365.19,199.63,-,195.7,-,178.92,-,168.8,-,165.14,-,163.41,-,85.83,-,99.36,-,Upgrade
16,Accounts Payable,0.76,0.76,0.58,0.58,0,-,1.39,-,0.41,-,0.01,-,0.03,-,0,-,-,-,0.26,-,Upgrade
17,Accrued Expenses,-,-,2.69,2.69,-,-,7.42,-,-,-,4.38,-,-,-,2.57,-,-,-,1.87,-,Upgrade
18,Short-Term Debt,22.71,22.71,30.43,30.43,19.6,-,8.61,-,26.75,-,9.74,-,-,-,2.37,-,-,-,0.98,-,Upgrade
19,Current Portion of Long-Term Debt,-,-,-,-,-,-,-,-,-,-,75.95,-,74.6,-,-,-,-,-,-,-,Upgrade
20,Current Portion of Leases,-,-,0.07,0.07,0.59,-,1.03,-,0.99,-,0.09,-,1.03,-,2.19,-,1.44,-,2.66,-,Upgrade
21,Current Income Taxes Payable,1.41,1.41,1.86,1.86,-,-,1.39,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
22,Current Unearned Revenue,-,-,4.31,4.31,6.68,-,18.7,-,15.3,-,2.5,-,-,-,1.5,-,0.54,-,2.17,-,Upgrade
23,Other Current Liabilities,3.14,3.14,1.16,1.16,92.97,-,32.79,-,7.81,-,1,-,31.58,-,0.78,-,3.06,-,0.59,-,Upgrade
24,Total Current Liabilities,28.02,28.02,41.1,41.1,119.84,-,71.32,-,51.26,-,93.66,-,107.23,-,9.42,-,5.05,-,8.54,-,Upgrade
25,Long-Term Debt,-,-,-,-,58.15,-,58.15,-,52.51,-,-,-,-,-,70.42,-,-,-,-,-,Upgrade
26,Long-Term Leases,-,-,-,-,-,-,0.07,-,0.59,-,-,-,-,-,0.09,-,2.28,-,2.27,-,Upgrade
27,Total Liabilities,28.02,28.02,41.1,41.1,177.99,-,129.53,-,104.36,-,93.66,-,107.23,-,79.93,-,7.33,-,10.81,-,Upgrade
