,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Revenue,24.28,24.28,28.56,28.56,26.23,18.59,-,20.76,24.26,19.06,39.41,19.63,13.23,5.53,12.89,12.43,9.65,24.07,18.76,36.07,Upgrade
1,Revenue Growth (YoY),-7.46%,30.60%,-,37.58%,8.12%,-2.48%,-,5.73%,83.37%,244.62%,205.84%,57.91%,37.09%,-77.02%,-31.32%,-65.53%,-60.61%,13.42%,-7.67%,86.88%,Upgrade
2,Cost of Revenue,20.35,20.35,19.78,19.78,15.85,17.92,-,19.41,23.38,17.7,37.78,19.03,12,4.66,10.83,11.33,8.61,22.93,20.45,34.78,Upgrade
3,Gross Profit,3.92,3.92,8.77,8.77,10.38,0.67,-,1.35,0.89,1.36,1.63,0.6,1.23,0.87,2.05,1.11,1.05,1.14,-1.68,1.3,Upgrade
4,"Selling, General & Admin",2.6,2.6,15.81,15.81,10.7,2.87,-,13.9,2.32,11.46,6.56,12.4,13.59,9.5,22.41,6.21,6.67,6.01,7.89,4.25,Upgrade
5,Operating Expenses,1.01,1.01,17.35,17.35,10.7,2.87,-,13.9,2.32,11.46,6.59,12.4,13.59,9.5,22.41,6.21,6.67,6.01,7.89,4.25,Upgrade
6,Operating Income,2.92,2.92,-8.57,-8.57,-0.32,-2.2,-,-12.55,-1.44,-10.09,-4.96,-11.8,-12.35,-8.63,-20.36,-5.1,-5.62,-4.88,-9.57,-2.95,Upgrade
7,Interest Expense,-0.12,-0.12,-0.13,-0.13,-0.07,-0.08,-,-0.03,-0.05,-0.49,-0.02,-0.02,-0.01,-0.04,-0.03,-0.06,-0.07,-0.08,-0.49,-,Upgrade
8,Interest & Investment Income,-,-,0.04,0.04,-,-,-,-,-,-,0.03,-,-,-,0.05,-,-,-,0.21,-,Upgrade
