,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,10160,12820,11258,11394,9686,9609,10602,9900,5469,-,Upgrade
1,Revenue Growth (YoY),-9.75%,12.51%,16.23%,18.58%,-8.64%,-2.94%,93.85%,-,35.04%,-,Upgrade
2,Cost of Revenue,8805,11178,9505,9484,8332,8227,8796,7860,4296,-,Upgrade
3,Gross Profit,1354,1642,1753,1910,1354,1382,1806,2040,1173,-,Upgrade
4,"Selling, General & Admin",512.22,572.7,520.9,580.68,456.3,461.24,449.06,467.63,424.15,-,Upgrade
5,Research & Development,410.12,445.11,459.36,379.12,365.7,216.78,451.01,282.64,230.09,-,Upgrade
6,Other Operating Expenses,-160.84,-107.2,-98.15,-64.48,-88.89,-58.71,-95.92,-356.88,71.38,-,Upgrade
7,Operating Expenses,1323,866.97,916.67,981.51,766.37,597.42,830.25,1005,725.63,-,Upgrade
8,Operating Income,31.21,774.98,836.16,928.17,587.19,784.91,975.73,1035,447.54,-,Upgrade
9,Interest Expense,-272.14,-238.11,-267.45,-195.18,-179.46,-97.95,-135.55,-87.65,-195.22,-,Upgrade
10,Interest & Investment Income,66.52,68.05,61.39,83.32,90.09,150.43,70.36,45.72,76.97,-,Upgrade
11,Earnings From Equity Investments,-0.47,-0.75,-1.89,-81.25,-2.6,-41.3,10.85,-20.44,17.05,-,Upgrade
12,Currency Exchange Gain (Loss),1.14,-36.03,113.83,65.45,47.21,-36.58,-31.33,-156.3,25.21,-,Upgrade
13,Other Non Operating Income (Expenses),-376.69,-385.05,-177.12,-188.91,-118.63,49.91,-2.87,24.02,-,-,Upgrade
14,EBT Excluding Unusual Items,-550.43,183.09,564.92,611.6,423.8,809.42,887.18,840.03,371.56,-,Upgrade
15,Gain (Loss) on Sale of Investments,8.85,16.21,-33.25,10.81,14.6,-1.85,13.55,14.45,21.47,-,Upgrade
16,Gain (Loss) on Sale of Assets,8.14,2.33,-0.66,0.75,0.37,4.07,1.54,-1.39,-2.99,-,Upgrade
17,Asset Writedown,2.67,-16.61,11.68,-18.28,-0.05,-60.13,-22.1,-58.57,-6.5,-,Upgrade
18,Pretax Income,-530.76,185.02,542.69,604.88,438.71,751.51,880.17,794.52,383.53,-,Upgrade
19,Income Tax Expense,-183.63,82.14,30.33,74.5,324.88,115.46,119.35,241.69,85.31,-,Upgrade
20,Earnings From Continuing Operations,-347.13,102.88,512.36,530.38,113.84,636.04,760.82,552.84,298.22,-,Upgrade
21,Net Income to Company,-347.13,102.88,512.36,530.38,113.84,636.04,760.82,552.84,298.22,-,Upgrade
22,Minority Interest in Earnings,-181.6,-216.53,-303.19,-350.07,-192.54,-43.6,-38.02,-14.36,4.21,-,Upgrade
23,Net Income,-528.73,-113.65,209.17,180.31,-78.71,592.44,722.8,538.48,302.43,-,Upgrade
24,Net Income to Common,-528.73,-113.65,209.17,180.31,-78.71,592.44,722.8,538.48,302.43,-,Upgrade
25,Net Income Growth,-,-,-,-69.57%,-,10.02%,139.00%,-,135.45%,-,Upgrade
26,Shares Outstanding (Basic),1635,1635,1635,1635,1635,1635,1635,1635,1635,-,Upgrade
27,Shares Outstanding (Diluted),1635,1635,1635,1635,1635,1635,1635,1635,1635,-,Upgrade
28,EPS (Basic),-0.32,-0.07,0.13,0.11,-0.05,0.36,0.44,0.33,0.18,-,Upgrade
29,EPS (Diluted),-0.32,-0.07,0.13,0.11,-0.05,0.36,0.44,0.33,0.18,-,Upgrade
30,EPS Growth,-,-,-,-69.57%,-,10.02%,139.00%,-,135.45%,-,Upgrade
31,Free Cash Flow,-2450,-78.49,-2001,-771.41,-928.5,-2173,-443.09,-220.04,930.65,-,Upgrade
32,Free Cash Flow Per Share,-1.50,-0.05,-1.22,-0.47,-0.57,-1.33,-0.27,-0.13,0.57,-,Upgrade
33,Operating Margin,0.31%,6.05%,7.43%,8.15%,6.06%,8.17%,9.20%,10.45%,8.18%,-,Upgrade
34,Profit Margin,-5.20%,-0.89%,1.86%,1.58%,-0.81%,6.17%,6.82%,5.44%,5.53%,-,Upgrade
35,Free Cash Flow Margin,-24.11%,-0.61%,-17.78%,-6.77%,-9.59%,-22.62%,-4.18%,-2.22%,17.02%,-,Upgrade
36,EBITDA,382.41,1064,1076,1142,781.29,1004,1168,1238,660.4,-,Upgrade
37,D&A For EBITDA,351.2,289.43,240.16,213.35,194.1,218.64,192.14,203.47,212.85,252.99,Upgrade
38,EBIT,31.21,774.98,836.16,928.17,587.19,784.91,975.73,1035,447.54,-,Upgrade
