,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,5149,5628,4399,4384,5342,3284,2971,2184,3114,2520,Upgrade
1,Short-Term Investments,1698,1805,2707,3532,3497,3262,2169,3422,2919,3035,Upgrade
2,Trading Asset Securities,6.69,53.05,260.94,182.04,65.02,411.58,237.36,515.13,344.42,253.13,Upgrade
3,Cash & Short-Term Investments,6853,7486,7367,8097,8904,6958,5377,6122,6377,5809,Upgrade
4,Cash Growth,-6.98%,-7.55%,-17.25%,16.37%,65.57%,13.66%,-15.68%,5.39%,13.62%,-11.83%,Upgrade
5,Accounts Receivable,8772,8489,7174,7091,5845,4434,5272,3100,2618,2378,Upgrade
6,Other Receivables,1148,1437,1392,1314,880.27,993.56,1179,1643,1801,2226,Upgrade
7,Receivables,10237,9926,9139,8404,6725,5427,6450,4743,4419,4605,Upgrade
8,Inventory,7484,6545,8503,6929,5815,5207,4019,3704,2947,2569,Upgrade
9,Other Current Assets,5942,5200,6376,7422,5167,3230,4070,2769,3510,2932,Upgrade
10,Total Current Assets,30516,29157,31385,30852,26611,20823,19917,17338,17253,15913,Upgrade
11,"Property, Plant & Equipment",10644,9708,8998,7800,6142,5193,4825,4479,4507,4633,Upgrade
12,Long-Term Investments,1690,1487,1934,1833,2573,2605,2894,3167,3041,2885,Upgrade
13,Goodwill,26.41,26.41,26.41,26.41,26.41,26.41,26.41,26.41,26.41,26.41,Upgrade
14,Long-Term Deferred Tax Assets,1233,905.49,885.8,728.89,472.16,378.94,312.02,258.12,287.36,298.77,Upgrade
15,Other Long-Term Assets,-,417.29,5.89,393.49,5.89,614.81,649.16,582.31,571.92,1103,Upgrade
16,Total Assets,44109,41700,43235,41634,35831,29640,28623,25851,25686,24859,Upgrade
17,Accounts Payable,8205,7346,9858,10065,7478,6598,7686,6365,5771,5935,Upgrade
18,Accrued Expenses,398.97,552.35,307,409.72,344.15,344.97,378.7,295.54,215.01,302.98,Upgrade
19,Short-Term Debt,400,400,400,400,400,400,-,-,-,-,Upgrade
20,Current Portion of Long-Term Debt,6413,4637,4296,4257,4138,3598,3055,2379,4579,4738,Upgrade
21,Current Income Taxes Payable,93.87,137.64,160.04,259.44,177.28,235.86,212.82,231.95,163.61,76.84,Upgrade
