,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,1455,1815,2666,3990,5740,7604,9190,8062,12428,7359,9043,Upgrade
1,Market Cap Growth,-54.51%,-54.51%,-53.56%,-47.53%,-37.54%,-5.68%,-26.05%,9.56%,37.43%,-11.76%,-26.27%,Upgrade
2,Enterprise Value,10439,8037,8667,7228,5766,4423,6788,4101,10489,4505,9522,Upgrade
3,Last Close Price,0.89,1.11,1.63,2.44,3.51,4.65,5.62,4.93,7.60,4.50,5.29,Upgrade
4,PE Ratio,-,-,-,9.48,49.97,-,5.69,5.31,12.44,22.18,-,Upgrade
5,Forward PE,-,13.29,13.29,13.29,13.29,13.29,13.29,13.29,30.66,14.69,17.03,Upgrade
6,PS Ratio,0.06,0.07,0.10,0.16,0.24,0.34,0.37,0.33,0.68,1.23,-,Upgrade
7,PB Ratio,0.14,0.13,0.17,0.27,0.37,0.49,0.54,0.51,0.83,0.59,0.71,Upgrade
8,P/TBV Ratio,0.18,0.18,0.24,0.36,0.49,0.61,0.56,0.52,0.86,0.60,0.72,Upgrade
9,P/FCF Ratio,-,-,-,-,-,-,-,-,-,7.21,-,Upgrade
10,P/OCF Ratio,-,-,6.87,-,5.60,-4.52,-,35.65,8.90,5.95,-,Upgrade
11,PEG Ratio,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,Upgrade
12,EV/Sales Ratio,0.42,0.33,0.33,0.30,0.24,0.20,0.27,0.17,0.57,0.75,-,Upgrade
13,EV/EBITDA Ratio,6.64,5.17,3.68,3.02,2.65,2.12,2.55,1.42,4.65,6.22,-,Upgrade
14,EV/EBIT Ratio,12.07,9.28,4.88,3.79,3.37,2.75,3.14,1.70,5.96,9.17,-,Upgrade
15,EV/FCF Ratio,-3.84,-,-,-,-,-,-,-,-,4.41,-,Upgrade
16,Debt / Equity Ratio,0.85,0.85,0.68,0.69,0.58,0.46,0.29,0.23,0.19,0.41,0.46,Upgrade
17,Debt / FCF Ratio,-,-,-,-,-,-,-,-,-,4.92,-,Upgrade
18,Return on Capital Employed (ROCE),4.02%,4.02%,8.02%,8.68%,8.27%,8.43%,11.80%,14.48%,11.14%,3.79%,-,Upgrade
19,Earnings Yield,-47.43%,-38.03%,3.95%,10.55%,2.00%,7.91%,17.57%,18.82%,8.04%,4.51%,-,Upgrade
20,FCF Yield,-186.65%,-149.65%,-85.96%,-75.09%,-33.48%,-47.78%,-34.95%,-9.89%,6.79%,13.88%,-,Upgrade
