,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+19 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+19 Quarters
0,Cash & Equivalents,165.71,178.51,269.8,433.21,447.99,434.03,456.68,714.19,531.55,470.67,649.34,722.39,1174,387.47,295.96,139.85,324.09,290.51,622.38,380.23,Upgrade
1,Trading Asset Securities,319.07,215.83,243.09,109.23,97.96,230.65,390.39,299.05,479.08,735.85,733.78,823.97,305.43,459.71,338.08,734.52,389.55,456.05,182.05,182.5,Upgrade
2,Cash & Short-Term Investments,484.78,394.34,512.89,542.44,545.95,664.68,847.06,1013,1011,1207,1383,1546,1479,847.18,634.04,874.37,713.64,746.56,804.43,562.73,Upgrade
3,Cash Growth,-11.20%,-40.67%,-39.45%,-46.47%,-45.98%,-44.91%,-38.76%,-34.48%,-31.69%,42.42%,118.14%,76.86%,107.32%,13.48%,-21.18%,55.38%,-,13.22%,28.50%,-10.11%,Upgrade
4,Accounts Receivable,311.43,405.09,503.38,463.56,458.74,491.88,453.72,461.33,509.34,511.57,392.47,272.33,262.5,190.25,251.6,208.64,277.71,235.01,206.34,225.45,Upgrade
5,Other Receivables,18.64,36.16,18.73,35.73,23.24,21.28,19.52,22.01,24.91,26.03,23.8,51.89,51.8,65.23,28.06,60.73,32.72,42.63,20.46,32.48,Upgrade
6,Receivables,330.07,441.25,522.1,499.29,481.98,513.17,473.25,483.34,534.25,537.6,416.27,324.22,314.3,255.48,279.66,269.38,310.43,277.63,226.8,257.93,Upgrade
7,Inventory,481.26,401.55,319.49,339.07,439.2,437.37,485.54,453.66,421.38,332.76,360.43,324.39,365.78,339.78,374.05,303.99,360.42,330.67,355.17,330.54,Upgrade
8,Prepaid Expenses,-,-,-,-,-,-,-,-,-,0.1,-,-,-,0.22,-,-,-,-,-,-,Upgrade
9,Other Current Assets,19.31,9.26,30.29,84.2,46.42,31.33,33.68,7.45,14.79,13.44,43.11,17.86,54.63,18.89,61.12,10.15,50.3,25.32,52.74,26.83,Upgrade
10,Total Current Assets,1315,1246,1385,1465,1514,1647,1840,1958,1981,2090,2203,2213,2214,1462,1349,1458,1435,1380,1439,1178,Upgrade
11,"Property, Plant & Equipment",544.97,560.29,570.1,585.36,585.96,636.18,597.83,611.63,607.6,607.43,609.41,601.8,339.2,349.39,353.12,176.99,93.07,97.86,92.31,87.47,Upgrade
12,Long-Term Investments,254.39,314.95,312.37,316.49,270.87,276.03,203.73,205.02,131.99,122.9,122.93,121.54,123.8,123.99,126.75,127.18,215.96,214.52,215.65,217.24,Upgrade
13,Goodwill,2.99,2.99,2.99,2.99,2.99,2.99,2.99,2.99,2.99,2.99,2.99,2.99,2.99,2.99,2.99,2.99,-,-,-,-,Upgrade
14,Other Intangible Assets,892.04,897.05,461.92,476.49,372.24,214.59,217.51,223.82,205.08,208.52,213.4,148.27,216.58,210.37,152.46,150.82,48.4,62.02,38.98,40.34,Upgrade
15,Long-Term Deferred Tax Assets,119.99,115.64,109.12,103.32,116.68,106.48,101.73,99.98,108.38,104.91,104.75,102.47,95.72,92.83,89.06,87.2,52.83,52.79,50.61,50.78,Upgrade
16,Long-Term Deferred Charges,85.38,99.82,442.71,423.31,398.7,389.84,260.81,225.56,175.79,147.77,95.59,158.76,71.56,66.05,109.25,81.75,52.8,18.86,8.35,6.58,Upgrade
17,Other Long-Term Assets,112.74,60.96,66.36,20.94,17.04,21.4,12.09,11.26,143.68,32.77,77.61,67.47,37.96,27.05,26.27,20.81,15.76,17.89,15.05,7.92,Upgrade
18,Total Assets,3328,3298,3350,3394,3278,3294,3236,3338,3357,3318,3430,3416,3102,2334,2209,2106,1914,1844,1860,1588,Upgrade
19,Accounts Payable,136.02,144.07,125.14,121.06,134.74,152.78,173.23,179.18,131.39,111.74,86.81,94.34,104.9,149.54,129.96,109.83,83.32,98.78,111.19,157.17,Upgrade
20,Accrued Expenses,45.16,51.11,39.82,57.32,77.23,69.28,63.99,113.2,67.01,67.36,50.57,99.91,59.61,50.65,34.02,81.24,48.27,39.52,31.67,81.87,Upgrade
21,Short-Term Debt,141.6,111.5,135,126.54,110,93.52,21.62,11.62,11.5,23.6,19.95,27.22,16.5,7.7,10.41,26.34,10.53,-,-,-,Upgrade
22,Current Portion of Long-Term Debt,53.35,0.63,24.82,0.7,27.19,0.7,23.74,0.9,23.29,1.01,20.4,1.02,26.79,16.08,44.93,64.71,63.65,62.59,-,0.38,Upgrade
23,Current Portion of Leases,-,24.45,-,24.05,-,25.64,-,22.64,-,21.25,-,19.99,-,24.16,-,-,-,-,-,-,Upgrade
