,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,116604,112675,127915,95545,114571,106773,94851,87534,60928,64661,Upgrade
1,Short-Term Investments,3171,4053,2601,-,-,-,-,-,-,-,Upgrade
2,Trading Asset Securities,2567,3001,1191,1067,1257,1237,2348,4784,1108,781.71,Upgrade
3,Cash & Short-Term Investments,122341,119729,131707,96611,115829,108010,97199,92318,62036,65443,Upgrade
4,Cash Growth,-7.11%,23.93%,13.71%,-10.55%,19.17%,17.00%,56.68%,41.07%,-2.45%,-9.77%,Upgrade
5,Accounts Receivable,6957,4079,6172,3617,4176,3014,4467,3276,3911,2845,Upgrade
6,Other Receivables,77792,78681,81343,73049,66539,57489,50200,57751,64196,53108,Upgrade
7,Receivables,84750,82760,87515,76665,70715,60503,54667,61027,68107,55954,Upgrade
8,Inventory,539308,524740,531199,495961,425798,403026,384704,377090,385745,357118,Upgrade
9,Prepaid Expenses,49572,41660,55541,35583,40036,36039,40865,30750,33524,30491,Upgrade
10,Other Current Assets,6763,15471,15067,8464,16029,7694,25249,12868,4256,14087,Upgrade
11,Total Current Assets,802734,784361,821028,713285,668406,615273,602684,574053,553669,523093,Upgrade
12,"Property, Plant & Equipment",29870,29825,28574,29592,28490,27717,26773,25457,16565,19899,Upgrade
13,Long-Term Investments,93343,86891,80702,79500,72962,65727,60968,54702,45710,41962,Upgrade
14,Goodwill,1912,1912,1816,1816,1887,11.54,11.54,11.54,11.54,11.54,Upgrade
15,Other Intangible Assets,1359,1520,1425,1426,1581,76.36,51.05,40.91,417.94,424.98,Upgrade
16,Long-Term Deferred Tax Assets,12774,13979,11721,11591,10865,11214,10421,10307,9500,8641,Upgrade
17,Other Long-Term Assets,274438,272689,261281,244123,226787,229785,220657,204470,189454,175857,Upgrade
18,Total Assets,1216430,1191177,1206547,1081332,1010979,949804,921565,869041,815327,769889,Upgrade
19,Accounts Payable,68930,84243,78952,99909,87979,91622,86427,87278,71524,70975,Upgrade
20,Accrued Expenses,23825,-,-,-,-,-,-,-,-,-,Upgrade
21,Short-Term Debt,6000,6000,6000,0.09,-,0.28,11635,12851,8477,5491,Upgrade
22,Current Portion of Long-Term Debt,113755,114816,107894,110992,73586,89663,52651,49464,52819,32713,Upgrade
23,Current Portion of Leases,1625,1581,1081,998.72,972.72,1044,362.39,187.79,203.81,288.53,Upgrade
24,Current Income Taxes Payable,28146,35405,21800,26642,22032,29507,26311,30864,24410,28565,Upgrade
25,Current Unearned Revenue,286694,267618,319010,225789,237492,212719,241400,232585,255476,228812,Upgrade
26,Other Current Liabilities,57930,74542,88169,62925,70580,40071,37814,30621,28072,28108,Upgrade
27,Total Current Liabilities,586905,584206,622907,527256,492640,464627,456600,443851,440982,394952,Upgrade
28,Long-Term Debt,190385,178244,179140,173726,172019,158813,166154,139014,125792,116209,Upgrade
29,Long-Term Leases,5343,5469,5986,6117,5242,4758,5162,5257,1866,3103,Upgrade
30,Long-Term Deferred Tax Liabilities,33978,34516,35422,31820,32334,29153,27351,24467,21213,19834,Upgrade
31,Other Long-Term Liabilities,4641,4593,6180,705.24,1069,377.85,248.85,211.64,-,-,Upgrade
32,Total Liabilities,821253,807028,849635,739625,703305,657728,655516,612799,589853,534098,Upgrade
33,Common Stock,673.83,673.83,673.83,673.83,673.83,673.83,673.83,673.83,673.83,673.83,Upgrade
34,Additional Paid-In Capital,58530,58530,58530,58530,58530,58530,58530,58530,58530,58530,Upgrade
35,Retained Earnings,183635,182397,170983,166550,154134,152696,137601,132283,117322,113679,Upgrade
36,Comprehensive Income & Other,23677,23267,18673,18293,14744,14630,11908,11972,1852,13010,Upgrade
37,Total Common Equity,266516,264867,248860,244047,228081,226529,208712,203458,178377,185892,Upgrade
38,Minority Interest,128662,119282,108052,97660,79593,65547,57337,52784,47097,49898,Upgrade
39,Shareholders' Equity,395177,384149,356912,341707,307674,292076,266050,256242,225474,235791,Upgrade
