,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,79127,178166,72971,134167,72894,138367,73742,134569,45018,102318,Upgrade
1,Revenue Growth (YoY),8.44%,32.79%,0.11%,-3.04%,-1.15%,2.82%,63.80%,31.52%,-1.81%,32.18%,Upgrade
2,Cost of Revenue,61500,133726,54249,99513,53258,104276,50633,94252,29921,63699,Upgrade
3,Gross Profit,17627,44440,18722,34654,19636,34091,23109,40318,15098,38619,Upgrade
4,"Selling, General & Admin",4579,9043,4938,7065,4215,7026,4939,6841,3598,6826,Upgrade
5,Operating Expenses,4579,9043,4938,7065,4215,7026,4939,6841,3598,6826,Upgrade
6,Operating Income,13047,35397,13785,27589,15421,27064,18170,33476,11500,31794,Upgrade
7,Interest Expense,-801.25,-794.92,-782.24,-725.65,-814.91,-397.14,-833.32,-589.71,-484.56,-560.09,Upgrade
8,Interest & Investment Income,1566,1573,1499,1085,1199,1336,1266,1062,1109,1114,Upgrade
9,Earnings From Equity Investments,1425,409.93,1950,2422,1679,3242,1055,718.61,2281,1894,Upgrade
10,Currency Exchange Gain (Loss),-199.33,421.47,-435.7,-1369,-817.34,500.67,287.83,1318,49.88,-46.57,Upgrade
11,Other Non Operating Income (Expenses),437.64,601.4,284.72,570.74,409.85,718.33,144.29,608.79,235.07,198.27,Upgrade
12,EBT Excluding Unusual Items,15475,37608,16301,29573,17077,32464,20090,36594,14690,34393,Upgrade
13,Gain (Loss) on Sale of Investments,-,3.45,2.17,744.84,83.8,-,-,-12.31,-,-,Upgrade
14,Gain (Loss) on Sale of Assets,1626,1505,-,789.03,264.08,16.83,-,-145.74,162.53,-240.9,Upgrade
15,Asset Writedown,3549,4268,3732,4598,2380,3054,4740,4631,4254,4477,Upgrade
16,Other Unusual Items,-,-,3017,-,-,-,-,-,-,-,Upgrade
17,Pretax Income,20650,43385,23053,35704,19805,35535,24830,41066,19106,38629,Upgrade
18,Income Tax Expense,8135,22141,6994,16018,7121,13730,9240,20042,6040,18789,Upgrade
19,Earnings From Continuing Operations,12515,21245,16059,19686,12684,21805,15590,21025,13066,19840,Upgrade
20,Minority Interest in Earnings,-2262,-3617,-2322,-2197,-2081,-2530,-2465,-2588,-1472,-3641,Upgrade
21,Net Income,10253,17628,13738,17489,10603,19276,13125,18437,11594,16199,Upgrade
22,Preferred Dividends & Other Adjustments,-,-,-,-,-,-,-,-,220.57,141.16,Upgrade
23,Net Income to Common,10253,17628,13738,17489,10603,19276,13125,18437,11373,16057,Upgrade
24,Net Income Growth,-25.37%,0.79%,29.56%,-9.27%,-19.22%,4.55%,13.21%,13.82%,-9.95%,4.26%,Upgrade
25,Shares Outstanding (Basic),7131,7131,7131,7131,7131,7131,7131,7131,7131,6998,Upgrade
26,Shares Outstanding (Diluted),7131,7131,7131,7131,7131,7131,7131,7131,7131,6998,Upgrade
27,Shares Change (YoY),-,-,-,-,-,-,-,1.91%,2.89%,0.96%,Upgrade
28,EPS (Basic),1.44,2.47,1.93,2.45,1.49,2.70,1.84,2.59,1.59,2.29,Upgrade
29,EPS (Diluted),1.44,2.47,1.93,2.45,1.49,2.70,1.84,2.59,1.59,2.29,Upgrade
30,EPS Growth,-25.37%,0.79%,29.56%,-9.27%,-19.22%,4.55%,15.41%,12.67%,-13.14%,3.36%,Upgrade
31,Free Cash Flow,-735.32,12152,34069,-1165,498.04,20083,-15242,24376,-4940,24114,Upgrade
32,Free Cash Flow Per Share,-0.10,1.70,4.78,-0.16,0.07,2.82,-2.14,3.42,-0.69,3.45,Upgrade
33,Dividend Per Share,0.200,1.243,0.198,1.219,0.182,1.207,0.173,1.102,0.150,0.937,Upgrade
34,Dividend Growth,1.01%,1.97%,8.79%,0.99%,5.20%,9.53%,15.33%,17.61%,16.28%,-1.26%,Upgrade
35,Operating Margin,16.49%,19.87%,18.89%,20.56%,21.16%,19.56%,24.64%,24.88%,25.54%,31.07%,Upgrade
36,Profit Margin,12.96%,9.89%,18.83%,13.04%,14.55%,13.93%,17.80%,13.70%,25.26%,15.69%,Upgrade
37,Free Cash Flow Margin,-0.93%,6.82%,46.69%,-0.87%,0.68%,14.51%,-20.67%,18.11%,-10.97%,23.57%,Upgrade
38,EBITDA,13572,35739,14343,28000,15899,27508,18616,33827,11833,32129,Upgrade
39,D&A For EBITDA,524.23,342.42,558.03,410.52,478.29,443.2,445.9,350.52,333.42,334.97,Upgrade
40,EBIT,13047,35397,13785,27589,15421,27064,18170,33476,11500,31794,Upgrade
