,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,10731,11099,9801,10938,11949,11601,13104,12088,11693,12781,15225,14090,16221,14903,12110,14114,12862,15089,12166,12277,15659,Upgrade
1,Market Cap Growth,-4.33%,-4.33%,-25.20%,-9.52%,2.19%,-9.23%,-13.93%,-14.20%,-27.91%,-14.24%,25.72%,-0.18%,26.12%,-1.23%,-0.46%,14.97%,-17.87%,2.46%,-25.00%,-34.29%,21.58%,Upgrade
2,Enterprise Value,10611,10562,9340,10658,11696,10949,11641,10428,10897,11169,14032,12749,15632,14621,11935,13630,12243,14663,11922,11946,15328,Upgrade
3,Last Close Price,7.88,8.15,6.95,7.52,8.14,7.91,8.73,7.65,7.37,8.04,9.30,8.37,9.63,8.85,7.10,8.09,7.37,8.49,6.84,6.78,8.65,Upgrade
4,PE Ratio,10.28,10.48,9.05,10.88,10.13,9.37,10.94,8.64,7.31,6.83,7.17,6.86,8.96,8.96,8.29,10.08,9.87,13.28,10.76,10.86,12.76,Upgrade
5,Forward PE,-,6.60,6.60,6.60,6.60,6.52,7.36,6.13,6.13,6.41,8.20,8.20,8.20,8.20,8.20,9.14,8.88,10.35,8.49,9.30,12.73,Upgrade
6,PS Ratio,1.18,1.20,1.10,1.28,1.36,1.27,1.34,1.11,1.02,1.06,1.28,1.37,1.79,1.96,1.89,2.33,2.31,2.89,2.37,2.39,2.92,Upgrade
7,PB Ratio,1.09,1.11,0.98,1.08,1.20,1.19,1.35,1.19,1.19,1.34,1.58,1.46,1.80,1.77,1.46,1.74,1.65,1.98,1.66,1.70,2.24,Upgrade
8,P/TBV Ratio,1.24,1.24,1.09,1.21,1.35,1.34,1.50,1.32,1.32,1.50,1.75,1.62,1.99,1.98,1.64,1.94,1.86,2.25,1.90,1.93,2.57,Upgrade
9,P/FCF Ratio,19.60,20.28,24.83,10986.57,-,-,-,-,9.92,-,7.31,-,11.44,17.35,31.51,-,16.03,20.92,11.93,20.31,17.19,Upgrade
