,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,4770,2751,2401,2721,3334,3217,3620,2929,2509,2383,2621,3136,3028,2715,2901,2387,2597,2898,2360,2438,2580,Upgrade
1,Market Cap Growth,-14.47%,-14.47%,-33.67%,-7.09%,32.89%,34.97%,38.14%,-6.60%,-17.16%,-12.21%,-9.65%,31.35%,16.61%,-6.31%,22.91%,-2.09%,0.67%,14.97%,-12.09%,-16.45%,18.05%,Upgrade
2,Enterprise Value,3888,1957,1543,1895,2508,2412,2809,1817,1396,1256,1472,1946,1843,1451,1644,1034,1244,1500,914,1052,1193,Upgrade
3,Last Close Price,10.61,6.12,5.33,5.82,7.13,6.88,7.72,6.17,5.29,5.03,5.53,6.38,6.16,5.52,5.88,4.67,5.08,5.66,4.61,4.59,4.85,Upgrade
4,PE Ratio,33.34,19.23,27.71,29.13,33.15,26.77,33.74,27.53,30.00,23.50,24.88,31.62,25.91,31.76,35.30,28.01,38.83,34.79,24.32,21.16,22.67,Upgrade
5,Forward PE,-,26.17,26.17,26.17,26.17,26.17,26.17,26.17,26.17,26.17,26.17,26.17,26.17,26.17,26.17,26.17,26.17,26.17,26.17,26.17,26.17,Upgrade
6,PS Ratio,4.41,2.54,2.21,2.42,2.90,2.71,3.17,2.65,2.34,2.16,2.34,2.75,2.80,2.96,3.34,3.37,4.67,5.15,4.83,4.95,4.65,Upgrade
7,PB Ratio,2.72,1.52,1.39,1.52,1.90,1.82,2.08,1.68,1.46,1.41,1.59,1.86,1.81,1.65,1.79,1.42,1.60,1.77,1.45,1.44,1.55,Upgrade
8,P/TBV Ratio,1.65,1.65,1.52,1.66,2.07,1.99,2.27,1.83,1.61,1.55,1.68,1.97,1.92,1.75,1.89,1.50,1.66,1.81,1.48,1.48,1.59,Upgrade
