,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Operating Revenue,2028,1870,1275,1391,1079,881.07,1167,1477,985.02,1150,Upgrade
1,Other Revenue,11.53,-12.04,12.04,-16.31,16.31,9.37,9.21,38.35,18.37,7.56,Upgrade
2,Revenue,2039,1858,1288,1375,1095,890.44,1177,1515,1003,1158,Upgrade
3,Revenue Growth (YoY),58.37%,35.13%,17.54%,54.41%,-6.91%,-41.23%,17.26%,30.84%,-7.70%,-0.57%,Upgrade
4,Cost of Revenue,1907,1607,1291,1212,934.12,816.07,851.25,1239,827.87,989.79,Upgrade
5,Gross Profit,131.89,251.21,-3.89,163.04,161.24,74.37,325.38,276.61,175.53,168.17,Upgrade
6,"Selling, General & Admin",40.59,81.29,51.31,42.5,34.84,34.73,37.4,37.35,86.76,95.77,Upgrade
7,Research & Development,66.43,55.31,47.62,42.04,24.83,26.39,28.01,36.07,30.71,27.44,Upgrade
8,Other Operating Expenses,13.84,1.78,2.64,21.77,0.79,2.93,-7.21,-51.04,-17.53,-59.7,Upgrade
9,Operating Expenses,119.83,140.66,103.51,106.62,61.41,65.37,58.52,20.56,97.12,64.65,Upgrade
10,Operating Income,12.06,110.55,-107.4,56.41,99.83,9,266.86,256.05,78.41,103.52,Upgrade
11,Interest Expense,-80.12,-56.33,-45.72,-41.69,-40.34,-33.81,-35.3,-70.96,-45.63,-64.41,Upgrade
12,Interest & Investment Income,16.93,8.54,9.77,10.3,6.17,3.37,2.78,59.48,1.67,12.45,Upgrade
13,Currency Exchange Gain (Loss),0,-0,0,0.15,0.28,0.41,-0.22,-18.53,0.69,-0.66,Upgrade
14,Other Non Operating Income (Expenses),-1.33,-0.9,-1.13,-0.89,-2.54,-1.03,-5.63,-8.73,-4.8,-8.22,Upgrade
15,EBT Excluding Unusual Items,-52.47,61.86,-144.48,24.28,63.39,-22.06,228.48,217.32,30.34,42.67,Upgrade
16,Merger & Restructuring Charges,-,-1.25,-,-3.37,-,-10.25,-,-27.03,-,-,Upgrade
17,Impairment of Goodwill,-,-,-,-,-,-,-,-,-,-1.99,Upgrade
18,Gain (Loss) on Sale of Investments,0.07,0.04,0,-0.01,-0.01,-5.69,-4.37,8.61,-8.76,0.95,Upgrade
19,Gain (Loss) on Sale of Assets,0.4,-,0.99,0.69,-,0.81,-0.22,-60.4,9.17,0.15,Upgrade
20,Asset Writedown,-,-164.96,-0.56,-,-,-0.26,-,-2.59,-,-0.08,Upgrade
21,Other Unusual Items,65.87,22.76,-,15.9,-0.09,1.29,-,-,-,0.07,Upgrade
22,Pretax Income,13.86,-81.55,-144.04,37.49,63.29,-36.18,223.89,135.91,35.42,45.64,Upgrade
23,Income Tax Expense,9.67,1.88,3.49,9.36,2.2,14.49,8.78,-32.26,1.97,3.17,Upgrade
24,Earnings From Continuing Operations,4.19,-83.43,-147.52,28.13,61.1,-50.67,215.1,168.17,33.45,42.47,Upgrade
25,Net Income to Company,4.19,-83.43,-147.52,28.13,61.1,-50.67,215.1,168.17,33.45,42.47,Upgrade
26,Minority Interest in Earnings,-,-,-,-,-,-,-,9.94,8.1,5.53,Upgrade
27,Net Income,4.19,-83.43,-147.52,28.13,61.1,-50.67,215.1,178.11,41.55,48,Upgrade
28,Net Income to Common,4.19,-83.43,-147.52,28.13,61.1,-50.67,215.1,178.11,41.55,48,Upgrade
29,Net Income Growth,-,-,-,-,-71.60%,-,417.67%,271.02%,-7.94%,-,Upgrade
30,Shares Outstanding (Basic),176,176,176,176,176,133,133,155,112,112,Upgrade
31,Shares Outstanding (Diluted),176,176,176,176,176,133,133,155,112,112,Upgrade
32,Shares Change (YoY),-,-,-,32.39%,32.39%,-13.94%,19.32%,38.65%,-,-,Upgrade
33,EPS (Basic),0.02,-0.47,-0.84,0.16,0.35,-0.38,1.62,1.15,0.37,0.43,Upgrade
34,EPS (Diluted),0.02,-0.47,-0.84,0.16,0.35,-0.38,1.61,1.15,0.37,0.43,Upgrade
35,EPS Growth,-,-,-,-,-78.54%,-,334.14%,167.66%,-7.92%,-,Upgrade
36,Free Cash Flow,-208.72,-280.36,-383.98,-479.89,-155.17,-279.78,-356.02,84.14,101.09,124.36,Upgrade
37,Free Cash Flow Per Share,-1.18,-1.59,-2.18,-2.72,-0.88,-2.10,-2.67,0.54,0.91,1.11,Upgrade
38,Operating Margin,0.59%,5.95%,-8.34%,4.10%,9.11%,1.01%,22.68%,16.90%,7.81%,8.94%,Upgrade
39,Profit Margin,0.21%,-4.49%,-11.46%,2.05%,5.58%,-5.69%,18.28%,11.76%,4.14%,4.15%,Upgrade
40,Free Cash Flow Margin,-10.24%,-15.09%,-29.82%,-34.90%,-14.17%,-31.42%,-30.26%,5.55%,10.07%,10.74%,Upgrade
41,EBITDA,143.28,202.18,-19.69,120.18,168.45,72.8,341.51,341.26,146.72,167.43,Upgrade
42,D&A For EBITDA,131.22,91.63,87.71,63.77,68.62,63.8,74.65,85.21,68.31,63.91,Upgrade
43,EBIT,12.06,110.55,-107.4,56.41,99.83,9,266.86,256.05,78.41,103.52,Upgrade
44,Revenue as Reported,-,1858,-,1375,1095,890.44,1177,1515,1003,1158,Upgrade
45,Advertising Expenses,-,-,-,-,-,-,0.25,-,0.14,-,Upgrade
