,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+15 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+15 Quarters
0,Market Capitalization,4962,4351,4274,5011,6095,5809,7516,6591,5955,4681,4813,4391,5194,4444,3538,3262,3289,3735,3226,4508,3354,Upgrade
1,Market Cap Growth,-25.10%,-25.10%,-43.14%,-23.97%,2.34%,24.10%,56.18%,50.11%,14.67%,5.33%,36.03%,34.61%,57.93%,18.98%,9.68%,-27.64%,-1.96%,-5.56%,-10.73%,-,-,Upgrade
2,Enterprise Value,5398,4805,4641,5075,6158,5822,7438,6485,5849,4475,4533,4010,4813,4051,3066,3064,3091,3162,3024,3950,2796,Upgrade
3,Last Close Price,26.80,23.75,23.33,26.52,32.26,30.74,39.78,34.59,31.30,24.61,24.99,22.85,27.12,23.21,18.48,16.70,16.84,19.24,16.46,23.01,17.12,Upgrade
4,PE Ratio,22.90,19.04,16.32,20.01,24.13,20.35,27.34,21.46,18.09,13.97,16.49,18.25,26.39,27.90,19.79,13.49,16.00,21.67,19.70,43.65,27.16,Upgrade
5,Forward PE,-,13.47,13.47,13.47,13.47,13.47,13.47,13.47,13.47,13.47,13.47,13.62,17.64,16.60,14.68,12.40,14.56,-,-,-,-,Upgrade
6,PS Ratio,1.71,1.51,1.51,1.87,2.35,2.26,2.95,2.50,2.22,1.74,1.84,1.69,2.03,1.77,1.37,1.23,1.42,1.80,1.75,2.95,1.95,Upgrade
7,PB Ratio,2.19,1.75,1.73,2.04,2.54,2.48,3.32,2.87,2.73,2.37,2.52,2.35,2.96,2.71,2.18,1.99,2.07,2.44,2.11,3.13,2.36,Upgrade
8,P/TBV Ratio,2.08,2.08,2.07,2.41,2.95,2.88,3.85,3.31,3.14,2.75,2.90,2.72,3.45,3.20,2.57,2.34,2.46,2.83,2.45,3.64,2.76,Upgrade
9,P/FCF Ratio,-,-42.61,-23.27,-,-,-,-63.48,-,-,-,-,-,-,-,-22.99,-,-,44.88,40.57,-,21.05,Upgrade
10,P/OCF Ratio,22.33,22.33,23.58,-,21.66,20.03,23.20,19.84,18.44,14.04,25.85,27.66,94.35,-,184.60,-,-,21.74,20.53,-,14.23,Upgrade
11,EV/Sales Ratio,1.87,1.67,1.64,1.89,2.37,2.27,2.92,2.46,2.18,1.66,1.73,1.55,1.88,1.61,1.19,1.16,1.33,1.52,1.64,2.59,1.63,Upgrade
12,EV/EBITDA Ratio,13.20,16.46,13.70,-,13.83,12.84,17.45,14.29,12.40,9.39,10.66,10.97,15.49,15.09,10.41,8.19,9.72,11.56,12.51,23.71,13.36,Upgrade
13,EV/EBIT Ratio,17.52,15.08,12.68,14.71,17.71,16.33,22.38,17.93,15.30,11.47,13.37,13.95,20.69,21.24,14.14,10.49,13.09,16.47,18.31,44.07,20.34,Upgrade
14,EV/FCF Ratio,-52.86,-47.05,-25.27,-,-,-,-62.82,-,-,-,-,-,-,-,-19.92,-,-,37.99,38.02,-,17.55,Upgrade
15,Debt / Equity Ratio,0.31,0.31,0.31,0.30,0.31,0.28,0.30,0.29,0.31,0.23,0.19,0.11,0.12,0.07,0.09,0.10,0.10,0.10,0.14,0.11,0.13,Upgrade
16,Debt / EBITDA Ratio,1.89,2.62,1.59,-,1.87,1.37,1.76,1.27,1.58,1.22,0.74,0.35,0.48,0.72,0.60,0.44,0.54,0.55,0.38,1.04,1.72,Upgrade
17,Debt / FCF Ratio,-,-7.55,-4.12,-,-,-,-5.65,-,-,-,-,-,-,-,-0.98,-,-,1.78,2.72,-,1.12,Upgrade
18,Asset Turnover,0.69,0.74,-,0.72,0.69,0.63,0.70,0.76,0.79,0.92,1.01,0.99,0.83,0.99,1.04,1.01,1.00,1.24,0.65,0.74,Upgrade,
19,Inventory Turnover,7.31,6.82,7.49,-,7.55,6.07,5.53,6.29,6.83,6.18,6.70,6.71,7.03,6.57,8.05,8.60,7.83,7.51,8.40,4.54,5.29,Upgrade
20,Quick Ratio,1.82,1.82,1.94,2.10,1.87,2.08,1.83,1.72,1.75,1.56,1.47,1.54,1.34,1.28,1.34,1.43,1.44,0.95,1.47,1.08,1.52,Upgrade
21,Current Ratio,2.42,2.42,2.57,2.69,2.40,2.66,2.37,2.23,2.22,2.06,1.95,2.07,1.79,1.70,1.78,1.86,1.84,1.76,1.84,2.02,1.93,Upgrade
22,Return on Equity (ROE),7.03%,13.24%,-,9.58%,13.52%,12.16%,15.16%,17.24%,14.05%,22.11%,23.71%,20.88%,4.12%,10.69%,15.17%,14.16%,10.19%,29.35%,5.46%,3.93%,Upgrade,
23,Return on Assets (ROA),2.99%,5.75%,-,4.85%,6.40%,4.66%,6.97%,5.98%,5.68%,8.46%,11.19%,8.32%,1.96%,4.58%,6.89%,4.92%,4.78%,13.40%,1.82%,0.61%,Upgrade,
24,Return on Capital (ROIC),3.77%,7.17%,-,6.08%,8.09%,6.03%,9.10%,7.89%,7.64%,11.52%,15.62%,12.25%,2.96%,6.79%,10.11%,7.22%,6.88%,18.54%,2.49%,0.83%,Upgrade,
25,Return on Capital Employed (ROCE),9.16%,9.47%,10.97%,10.40%,10.76%,11.47%,11.14%,12.18%,13.42%,16.10%,15.25%,13.80%,12.03%,10.58%,12.15%,16.08%,13.81%,11.95%,10.31%,5.90%,9.15%,Upgrade
26,Earnings Yield,4.60%,5.25%,6.13%,5.00%,4.14%,4.91%,3.66%,4.66%,5.53%,7.16%,6.06%,5.48%,3.79%,3.58%,5.05%,7.41%,6.25%,4.61%,5.08%,2.29%,3.68%,Upgrade
27,FCF Yield,-2.06%,-2.35%,-4.30%,-3.29%,-1.68%,-2.13%,-1.58%,-2.81%,-3.31%,-3.04%,-4.48%,-2.82%,-3.97%,-6.13%,-4.35%,-3.06%,-1.04%,2.23%,2.47%,2.36%,4.75%,Upgrade
28,Dividend Yield,1.65%,-,-,-,1.40%,-,-,-,1.76%,-,-,-,1.42%,-,-,-,2.06%,-,-,-,2.25%,Upgrade
29,Payout Ratio,52.71%,98.95%,117.84%,1.80%,5.50%,1.26%,172.99%,1.60%,5.78%,135.14%,1.54%,3.45%,1.62%,11.04%,159.91%,3.16%,3.48%,115.16%,1.78%,7.97%,21.43%,Upgrade
30,Buyback Yield / Dilution,-2.59%,-11.68%,0.06%,0.40%,0.81%,-2.40%,-4.67%,-4.62%,-4.96%,-1.16%,1.61%,0.90%,2.02%,-0.80%,-0.60%,-4.25%,-1.33%,29.06%,-35.71%,-30.55%,-30.97%,Upgrade
31,Total Shareholder Return,-0.94%,-11.68%,0.06%,0.40%,2.21%,-2.40%,-4.67%,-4.62%,-3.21%,-1.16%,1.61%,0.90%,3.44%,-0.80%,-0.60%,-4.25%,0.72%,29.06%,-35.71%,-30.55%,-28.72%,Upgrade
