,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,2584,3890,3999,5734,5321,6984,5733,6917,5254,6593,Upgrade
1,Revenue Growth (YoY),-35.38%,-32.16%,-24.85%,-17.89%,-7.18%,0.97%,9.12%,4.92%,-4.39%,14.58%,Upgrade
2,Cost of Revenue,1969,3201,3058,4470,3872,5504,3979,4455,3518,3919,Upgrade
3,Gross Profit,615.06,689.19,940.13,1265,1449,1480,1754,2462,1736,2674,Upgrade
4,"Selling, General & Admin",477.22,534.3,610.96,574.15,620.75,707.71,625.64,753.94,445.01,556.75,Upgrade
5,Other Operating Expenses,10.75,67.07,2.92,103.57,6.51,82.97,22.12,96.15,20.03,61.2,Upgrade
6,Operating Expenses,487.97,594.34,613.88,673.37,627.26,785.36,647.76,854.31,465.04,629.43,Upgrade
7,Operating Income,127.09,94.86,326.26,591.48,821.74,694.59,1106,1608,1271,2045,Upgrade
8,Interest Expense,-384.36,-742.8,-409.25,-523.57,-509.81,-495.63,-505.83,-615.4,-565.67,-594.87,Upgrade
9,Interest & Investment Income,38.15,50.17,53.32,42.78,51.66,51.54,41.21,45.17,27.09,37.92,Upgrade
10,Earnings From Equity Investments,-35.73,-95.43,1.9,-42.87,8.32,4.1,30.96,52.72,40.74,-172.23,Upgrade
11,Currency Exchange Gain (Loss),-3.45,41.24,-23.3,-39.74,-101.91,67.63,20.72,172.57,-30.1,-43.98,Upgrade
12,Other Non Operating Income (Expenses),259.66,78.19,204.73,94.56,339.69,133.13,294.19,148.22,269.42,235.11,Upgrade
13,EBT Excluding Unusual Items,1.35,-573.78,153.65,122.64,609.7,455.36,987.37,1411,1012,1507,Upgrade
14,Impairment of Goodwill,-,-199.39,-,-16.62,-,-,-,-,-,-13.63,Upgrade
15,Gain (Loss) on Sale of Investments,20.4,-2.25,-,-0.28,-,13.12,-,-66.09,-,18.46,Upgrade
16,Gain (Loss) on Sale of Assets,0.04,5.33,1.97,-0.49,0.33,-3.21,0.46,10.37,0.46,-49.93,Upgrade
17,Asset Writedown,9.08,-15.35,-,-27.38,-,-,-,-,-,-37.88,Upgrade
18,Pretax Income,30.88,-785.44,155.62,77.86,610.02,465.28,987.83,1356,1013,1424,Upgrade
19,Income Tax Expense,4.99,-6.52,0.23,34.33,114.27,-21.23,192.82,157.37,240.28,415.53,Upgrade
20,Earnings From Continuing Operations,25.89,-778.91,155.39,43.54,495.75,486.51,795.01,1198,772.24,1008,Upgrade
21,Minority Interest in Earnings,2.4,-5.48,-4.87,-51.38,-39.22,-37.49,-43.44,-56.59,-53.28,-75.78,Upgrade
22,Net Income,28.29,-784.4,150.52,-7.85,456.54,449.02,751.57,1142,718.96,932.42,Upgrade
23,Net Income to Common,28.29,-784.4,150.52,-7.85,456.54,449.02,751.57,1142,718.96,932.42,Upgrade
24,Net Income Growth,-81.21%,-,-67.03%,-,-39.26%,-60.67%,4.54%,22.44%,-18.95%,40.91%,Upgrade
25,Shares Outstanding (Basic),2938,2938,2938,2938,2938,2938,2938,2938,2938,2938,Upgrade
26,Shares Outstanding (Diluted),2938,2938,2938,2938,2938,2938,2938,2938,2938,2938,Upgrade
27,EPS (Basic),0.01,-0.27,0.05,-0.00,0.16,0.15,0.26,0.39,0.24,0.32,Upgrade
28,EPS (Diluted),0.01,-0.27,0.05,-0.00,0.16,0.15,0.26,0.39,0.24,0.32,Upgrade
29,EPS Growth,-81.21%,-,-67.03%,-,-39.26%,-60.67%,4.54%,22.44%,-18.95%,40.91%,Upgrade
30,Free Cash Flow,1934,-5178,578.68,2159,1705,-27.63,2462,496.49,1619,836.18,Upgrade
31,Free Cash Flow Per Share,0.66,-1.76,0.20,0.73,0.58,-0.01,0.84,0.17,0.55,0.28,Upgrade
32,Operating Margin,4.92%,2.44%,8.16%,10.31%,15.44%,9.95%,19.29%,23.25%,24.18%,31.01%,Upgrade
33,Profit Margin,1.09%,-20.16%,3.76%,-0.14%,8.58%,6.43%,13.11%,16.50%,13.68%,14.14%,Upgrade
34,Free Cash Flow Margin,74.86%,-133.11%,14.47%,37.66%,32.04%,-0.40%,42.95%,7.18%,30.82%,12.68%,Upgrade
35,EBITDA,480.68,597.39,743.42,1298,1263,1424,1518,2326,1681,2645,Upgrade
36,D&A For EBITDA,353.59,502.54,417.17,707,441.49,729.45,411.46,717.62,410.1,600.3,Upgrade
37,EBIT,127.09,94.86,326.26,591.48,821.74,694.59,1106,1608,1271,2045,Upgrade
